main_position,player_id,player_name,team,team_id,minutes_played,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,pass_completion_rate,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,rating
Right Back,5461,Šime Vrsaljko,Sassuolo,232,3279,30.066939382670142,26.033057851239672,27.84090909090909,33.86666666666667,29.033970276008496,37.98449612403101,44.840092317837154,49.38775510204081,77.24550898203594,25.33333333333333,51.36054421768708,0.0,33.333333333333336,35.91991227059207
Right Wing Back,5541,Stephan Lichtsteiner,Juventus,224,2051,58.44179992562292,14.46280991735537,2.8409090909090913,19.748148148148147,17.25053078556263,27.906976744186046,49.65380811078142,34.344023323615154,28.74251497005988,14.22222222222222,31.63265306122449,0.0,16.666666666666668,26.63278308613306
Right Wing Back,5689,Juan Guillermo Cuadrado Bello,Juventus,224,1491,60.264038676087765,49.58677685950412,32.95454545454546,51.85185185185185,66.34819532908705,98.06201550387595,71.7771183646555,100.0,79.04191616766468,55.55555555555556,68.36734693877551,72.72727272727272,100.0,69.53450961467412
Right Back,5690,Yuto Nagatomo,Inter Milan,238,1785,47.00632205280774,45.867768595041305,26.70454545454546,56.13333333333333,65.97664543524417,20.930232558139537,58.424002637652485,44.19825072886297,32.93413173652695,42.666666666666664,31.97278911564626,0.0,0.0,39.38138536666658
Left Wing Back,5717,Diego Sebastián Laxalt Suárez,Genoa,233,3272,47.880252882112316,37.60330578512396,21.59090909090909,57.21481481481481,72.55838641188961,29.457364341085267,42.76294098252555,44.37317784256559,34.131736526946106,35.111111111111114,36.394557823129254,24.242424242424242,45.833333333333336,43.62274714192211
Right Back,6830,Facundo Sebastián Roncaglia,Fiorentina,239,2431,54.629973968017865,65.28925619834709,35.22727272727273,58.34074074074075,60.61571125265394,8.914728682170542,88.39432904714805,36.20991253644314,4.1916167664670665,62.66666666666666,57.48299319727892,9.09090909090909,0.0,36.32603781833268
Left Back,6849,Lucas Digne,AS Roma,229,2995,41.31647452584604,27.272727272727266,31.25,44.44444444444444,42.62208067940553,27.906976744186046,54.07187603033302,48.16326530612244,44.91017964071857,27.555555555555557,48.63945578231293,27.27272727272727,25.0,36.554242704839126
Left Back,6944,Mattia De Sciglio,AC Milan,243,1972,44.27296392711046,28.925619834710737,23.863636363636363,60.903703703703705,37.68577494692144,29.457364341085267,46.75239037256844,36.15160349854227,49.101796407185624,31.11111111111111,54.761904761904766,0.0,16.666666666666668,34.05663461762762
Left Wing Back,6945,Alex Sandro Lobo Silva,Juventus,224,1395,42.22759390107848,40.9090909090909,75.56818181818181,63.49629629629629,52.9723991507431,100.0,64.95219254863173,94.81049562682216,100.0,46.22222222222223,64.62585034013605,36.36363636363636,79.16666666666667,63.777907823742574
Right Back,6964,Alessandro Florenzi,AS Roma,229,2902,53.7002603198215,21.900826446280988,67.61363636363636,68.34074074074074,39.11889596602973,43.02325581395348,52.687108473458636,55.80174927113703,57.48502994011976,24.444444444444446,20.74829931972789,63.63636363636363,37.5,45.634877412591806
Right Wing Back,6965,Bruno da Silva Peres,Torino,241,2815,68.78021569356639,40.08264462809917,22.159090909090907,39.82222222222222,43.895966029723986,38.37209302325581,64.88625123639963,71.31195335276968,61.07784431137725,40.0,23.809523809523807,27.27272727272727,50.0,49.77260672587024
Left Back,6969,Juan Guilherme Nunes Jesus,Inter Milan,238,1500,39.8475269616958,39.669421487603294,15.909090909090907,51.185185185185176,54.29936305732485,20.930232558139537,68.67787668974611,52.128279883381914,25.149700598802394,39.11111111111111,61.904761904761905,0.0,0.0,34.915495802482226
Right Back,6984,Danilo D''Ambrosio,Inter Milan,238,1688,47.60133878765341,44.62809917355371,34.65909090909091,44.44444444444444,51.00849256900213,15.891472868217052,49.91757335970986,24.664723032069965,25.149700598802394,43.111111111111114,57.82312925170069,30.303030303030305,0.0,32.6039669102056
Right Back,6992,Andrea Masiello,Atalanta,228,2533,44.49609520267758,18.18181818181818,39.77272727272727,39.71851851851852,24.20382165605096,12.790697674418606,50.511045169798905,15.918367346938773,25.149700598802394,21.777777777777775,29.591836734693878,0.0,12.5,23.480180474098237
Right Back,6999,Davide Santon,Inter Milan,238,1030,51.46894756415025,19.83471074380165,0.0,0.0,29.29936305732484,17.829457364341085,74.94230135179691,78.48396501457724,41.31736526946108,19.555555555555554,47.95918367346939,0.0,33.333333333333336,34.44507480631938
Left Back,7012,Vasco Regini,Napoli,227,1304,47.37820751208628,44.62809917355371,18.749999999999996,81.48148148148148,59.76645435244162,0.0,70.19452687108476,48.979591836734684,0.0,44.0,41.49659863945578,0.0,0.0,34.68037678036404
Right Back,7020,Jacopo Sala,Sampdoria,234,1874,84.17627370769804,82.64462809917353,22.727272727272727,76.1925925925926,67.88747346072186,31.007751937984494,33.30036267721731,50.3206997084548,51.49700598802396,88.88888888888889,43.5374149659864,0.0,16.666666666666668,54.886541647258355
Right Back,7031,Elseid Hysaj,Napoli,227,3443,59.85496467088137,39.25619834710743,20.454545454545453,67.22962962962963,31.90021231422505,23.64341085271318,79.29442795911639,53.81924198250728,11.976047904191619,37.333333333333336,18.36734693877551,0.0,20.833333333333336,36.58628453918654
Right Back,7050,Fabrizio Cacciatore,Chievo,231,2338,65.21011528449239,31.818181818181813,10.227272727272727,31.377777777777776,43.31210191082803,34.883720930232556,59.84174085064296,33.11953352769679,34.131736526946106,33.33333333333333,25.850340136054424,9.09090909090909,45.833333333333336,37.83412901748654
Right Back,7114,Gaetano Letizia,Carpi,1683,3096,53.38415767943474,58.26446280991734,48.295454545454554,69.14074074074075,66.24203821656052,35.65891472868217,19.980217606330374,59.00874635568512,32.93413173652695,60.88888888888889,30.952380952380953,6.0606060606060606,0.0,47.19989842213429
Left Back,7118,Federico Peluso,Sassuolo,232,3182,52.75195239866122,35.12396694214875,38.63636363636364,35.940740740740736,31.528662420382176,20.54263565891473,43.81800197823939,32.53644314868804,26.94610778443114,36.44444444444444,49.31972789115647,6.0606060606060606,8.333333333333334,30.085225823289306
Right Back,7142,Luca Rossettini,Bologna,240,2626,57.84678319077725,39.669421487603294,57.38636363636363,65.18518518518519,30.732484076433124,6.5891472868217065,47.80745136828223,29.79591836734693,5.988023952095809,39.11111111111111,46.93877551020408,30.303030303030305,12.5,30.068709993928334
Left Back,7151,Mário Rui Silva Duarte,Empoli,290,3378,58.44179992562292,36.77685950413222,43.75,58.16296296296296,24.416135881104033,32.55813953488372,64.62248598747118,53.06122448979591,10.778443113772456,36.00000000000001,31.63265306122449,0.0,20.833333333333336,34.6064674500231
Right Back,7155,Vincent Laurini,Empoli,290,2250,39.8475269616958,14.049586776859503,36.36363636363637,59.25925925925925,24.46921443736731,5.426356589147288,76.722716782064,29.037900874635564,2.3952095808383236,15.555555555555555,25.850340136054424,12.121212121212121,0.0,22.327518066587945
Right Back,7164,Ibrahima Mbaye,Bologna,240,1027,60.84046113796951,56.19834710743801,30.113636363636363,56.785185185185185,66.71974522292994,4.263565891472869,55.68743818001979,47.5801749271137,20.958083832335326,58.666666666666664,54.08163265306123,0.0,0.0,39.56296075732908
Left Back,7169,Adam Masina,Bologna,240,2813,65.99107474897733,41.73553719008264,35.22727272727273,53.940740740740736,51.27388535031847,28.294573643410853,44.18067919551601,36.67638483965013,26.34730538922156,40.0,33.6734693877551,18.18181818181818,37.5,40.140067242900585
Right Back,7462,Aleandro Rosi,Frosinone,291,2252,46.336928226106366,25.206611570247933,24.431818181818183,41.7037037037037,46.65605095541402,15.891472868217052,38.64160896801846,31.778425655976672,40.11976047904192,25.77777777777778,84.01360544217687,0.0,0.0,28.722600918411654
Right Back,7463,Ignazio Abate,AC Milan,243,2531,64.20602454444033,65.28925619834709,29.545454545454547,46.6962962962963,42.56900212314225,23.64341085271318,52.75304978569074,50.37900874635568,31.736526946107784,67.55555555555556,45.23809523809524,9.09090909090909,12.5,42.07327173767924
Right Wing Back,7464,Cristian Daniel Ansaldi,Genoa,233,2152,48.531052435849766,58.26446280991734,35.79545454545455,60.31111111111112,67.03821656050954,34.883720930232556,34.948895483020145,56.61807580174926,39.52095808383234,55.55555555555556,51.36054421768708,0.0,66.66666666666667,48.091657373386255
Right Wing Back,7473,Lorenzo De Silvestri,Sampdoria,234,1593,47.00632205280774,3.71900826446281,33.52272727272727,97.34814814814814,23.354564755838645,25.968992248062012,17.177711836465573,28.396501457725943,37.125748502994014,6.222222222222222,57.82312925170069,15.151515151515152,45.833333333333336,29.606432216931225
Left Wing Back,7479,Cristian Molinaro,Torino,241,2161,29.880996653030873,30.578512396694208,32.95454545454546,46.82962962962963,47.823779193205944,32.94573643410853,50.37916254533465,43.73177842565597,47.305389221556894,29.333333333333332,41.15646258503402,12.121212121212121,0.0,35.09852378515734
Left Back,7695,Samuel Souprayen,Hellas Verona,226,1685,28.914094458906654,20.661157024793386,13.636363636363635,38.74074074074073,39.01273885350318,26.35658914728682,53.11572700296736,48.688046647230316,31.736526946107784,21.777777777777775,52.38095238095239,0.0,0.0,29.384663927347013
Right Back,7704,Alex Ferrari,Bologna,240,1216,55.63406470806992,82.23140495867767,92.04545454545455,62.459259259259255,89.27813163481953,8.914728682170542,58.72073854269701,46.76384839650145,8.383233532934133,80.88888888888887,67.34693877551021,0.0,0.0,44.65557485802583
Right Wing Back,7777,Federico Bernardeschi,Fiorentina,239,2340,59.76199330606175,14.46280991735537,27.84090909090909,81.48148148148148,68.78980891719746,55.81395348837209,55.32476096274317,48.57142857142856,25.149700598802394,16.0,45.57823129251701,21.21212121212121,62.5,44.98065942853958
Left Back,7778,Ştefan Daniel Radu,Lazio,236,1224,26.571216065451843,5.785123966942148,40.909090909090914,72.22222222222221,21.709129511677283,40.310077519379846,69.5351137487636,51.54518950437317,21.55688622754491,4.888888888888888,39.45578231292517,0.0,29.166666666666668,28.706766249679408
Left Back,7785,Senad Lulić,Lazio,236,2619,53.12383785793976,55.371900826446264,47.72727272727273,91.57037037037037,61.518046709129514,45.348837209302324,49.225189581272694,56.96793002915451,34.73053892215569,61.77777777777778,52.721088435374156,30.303030303030305,41.66666666666667,50.58053967401714
Right Wing Back,7796,Silvan Widmer,Udinese,230,1963,49.628114540721455,27.272727272727266,31.818181818181824,85.6,71.33757961783441,27.51937984496124,14.968677876689767,37.95918367346938,40.718562874251504,27.555555555555557,48.9795918367347,0.0,37.5,41.00633254704417
Left Wing Back,8191,Ali Adnan Kadhim Al Tameemi,Udinese,230,1958,82.11230940870213,78.51239669421487,55.11363636363637,80.28148148148148,51.326963906581746,32.94573643410853,12.133201450708892,40.75801749271137,62.87425149700599,80.44444444444446,55.442176870748305,12.121212121212121,16.666666666666668,51.25740039296143
Right Back,8443,Dušan Basta,Lazio,236,1971,79.69505392339161,34.71074380165288,36.93181818181818,69.14074074074075,34.28874734607219,15.11627906976744,60.23738872403565,43.84839650145772,13.17365269461078,39.55555555555555,33.33333333333333,0.0,0.0,35.000533261915045
Left Back,8645,Massimo Gobbi,Chievo,231,2898,50.873930829304584,29.752066115702476,19.886363636363637,37.27407407407407,44.32059447983014,17.829457364341085,46.06000659413122,44.1399416909621,31.137724550898206,30.22222222222222,48.29931972789116,0.0,12.5,32.836754945389714
Right Back,8657,Andrea Conti,Atalanta,228,938,13.27631089624396,26.8595041322314,76.70454545454545,59.25925925925925,40.021231422505316,12.4031007751938,47.31289152654141,29.562682215743436,22.754491017964074,22.666666666666668,36.734693877551024,57.57575757575757,37.5,29.77063533582902
Left Back,8661,Daniel Pavlovic,Frosinone,291,2057,56.749721085905556,34.297520661157016,25.0,38.74074074074073,47.505307855626334,75.5813953488372,12.363996043521267,11.253644314868803,52.09580838323353,27.555555555555557,52.38095238095239,0.0,87.5,40.41995631397472
Left Back,8874,Luca Antonelli,AC Milan,243,2340,55.16920788397175,71.48760330578511,23.863636363636363,41.7037037037037,46.496815286624205,18.217054263565892,60.534124629080125,45.65597667638484,27.54491017964072,70.66666666666667,15.30612244897959,33.33333333333333,12.5,43.16862858852799
Left Back,8876,Faouzi Ghoulam,Napoli,227,2977,62.16065451840833,26.033057851239672,34.65909090909091,62.459259259259255,6.4755838641189,33.720930232558146,70.39235080778111,68.10495626822156,37.724550898203596,28.888888888888893,19.047619047619047,0.0,37.5,37.78381837680096
Left Back,10032,Achraf Lazaar,Palermo,2256,2427,60.189661584232056,47.10743801652891,39.20454545454546,74.07407407407408,56.63481953290871,23.255813953488374,21.167161226508412,63.556851311953345,41.91616766467065,49.77777777777778,44.89795918367348,9.09090909090909,12.5,45.43641582463812
Left Back,11183,Alex Nicolao Telles,Inter Milan,238,1681,46.65303086649312,35.95041322314049,61.93181818181818,63.49629629629629,30.626326963906582,49.224806201550386,49.12627761292452,62.2740524781341,44.31137724550898,38.66666666666667,48.9795918367347,0.0,20.833333333333336,40.38566756512979
Right Back,11342,Eros Pisano,Hellas Verona,226,3091,32.22387504648568,21.074380165289252,30.113636363636363,52.23703703703704,13.959660297239921,24.418604651162788,25.321463897131576,39.41690962099125,53.89221556886228,20.888888888888886,39.1156462585034,42.42424242424242,0.0,29.979844571677905
Left Back,11516,Manuel Pasqual,Fiorentina,239,1118,48.30792116028263,27.272727272727266,18.181818181818183,44.44444444444444,37.63269639065817,69.37984496124031,56.445763270689106,35.33527696793002,62.27544910179641,28.000000000000004,32.6530612244898,0.0,66.66666666666667,42.0280563840876
Left Back,11722,Boukary Dramé,Atalanta,228,2342,44.27296392711046,22.314049586776857,53.97727272727273,84.65185185185186,27.2823779193206,21.317829457364343,60.5011539729641,31.486880466472293,27.54491017964072,26.222222222222218,25.850340136054424,0.0,0.0,29.806959401631424
Right Back,19299,Maicon Douglas Sisenando,AS Roma,229,1118,100.0,33.88429752066116,13.636363636363635,44.44444444444444,16.666666666666668,31.782945736434108,66.0402242004616,75.27696793002914,52.69461077844312,38.66666666666667,27.210884353741495,24.242424242424242,66.66666666666667,48.207314933681516
Left Wing Back,20008,Patrice Evra,Juventus,224,2239,59.66902194124209,48.76033057851238,20.454545454545453,41.22962962962963,17.462845010615716,39.53488372093023,72.83217936036928,41.39941690962098,23.952095808383238,49.33333333333334,32.6530612244898,24.242424242424242,50.0,37.657238929728216
Right Back,23324,Nicolas Sebastian Frey,Chievo,231,1589,0.0,1.2396694214876043,14.204545454545455,22.651851851851852,28.343949044585987,6.2015503875969,41.18034948895487,13.29446064139941,13.17365269461078,1.3333333333333344,27.210884353741495,0.0,0.0,13.150646940431809
Right Back,24061,Aljaž Struna,Palermo,2256,2053,47.9360357010041,32.64462809917355,15.340909090909088,49.37777777777777,44.85138004246285,11.240310077519378,47.57665677546986,27.638483965014576,20.958083832335326,33.33333333333333,61.564625850340136,12.121212121212121,0.0,28.849205502931987
Right Wing Back,25116,Edenílson Andrade dos Santos,Udinese,230,2428,27.166232800297514,16.528925619834705,50.0,55.97037037037037,51.27388535031847,31.782945736434108,37.45466534784042,32.41982507288629,35.32934131736527,18.22222222222222,30.952380952380953,0.0,0.0,30.881476523003833
Left Wing Back,25505,José Rodolfo Pires Ribeiro,Sampdoria,234,1501,24.35849758274452,11.983471074380162,63.06818181818181,69.14074074074075,34.819532908704886,34.496124031007746,53.80811078140457,45.072886297376094,53.293413173652695,12.444444444444445,26.870748299319725,0.0,20.833333333333336,33.19745064655382
Right Back,26683,Abdoulay Konko,Lazio,236,1599,32.40981777612495,40.9090909090909,52.84090909090909,65.61481481481482,67.9936305732484,12.790697674418606,53.577316188592164,71.19533527696792,23.353293413173652,38.66666666666667,67.00680272108843,0.0,0.0,38.57624758071171
Left Wing Back,28289,Gastón Alexis Silva Perdomo,Torino,241,939,62.29081442915583,58.67768595041321,33.52272727272727,35.18518518518518,61.30573248407644,38.37209302325581,58.48994394988464,39.59183673469387,22.754491017964074,60.88888888888889,49.65986394557824,0.0,37.5,42.650414478243015
Right Wing Back,30769,Andrea Rispoli,Palermo,2256,1497,48.30792116028263,17.355371900826444,43.18181818181818,53.333333333333336,23.513800424628446,37.2093023255814,29.442795911638665,50.14577259475218,64.67065868263474,18.22222222222222,37.41496598639456,0.0,100.0,39.553633354367456
Left Back,31231,Davide Brivio,Atalanta,228,934,48.30792116028263,11.157024793388427,11.363636363636365,44.44444444444444,35.72186836518047,19.767441860465116,49.68677876689749,53.29446064139941,28.74251497005988,10.222222222222221,20.74829931972789,0.0,0.0,30.799117868195218
Right Wing Back,31268,Michel Morganella,Palermo,2256,1025,19.635552249907036,20.24793388429752,19.886363636363637,44.44444444444444,63.163481953290876,14.34108527131783,28.12396966699638,31.311953352769677,15.568862275449103,20.0,75.17006802721087,0.0,33.333333333333336,27.2686474573197
Right Back,31721,Matteo Ciofani,Frosinone,291,1295,58.44179992562292,30.578512396694208,22.727272727272727,44.44444444444444,25.000000000000007,2.713178294573644,31.618859215298396,20.64139941690962,20.359281437125752,32.0,39.45578231292517,0.0,25.0,26.225994604679347
Left Back,32525,Fabrizio Poli,Carpi,1683,939,50.18594272963928,26.8595041322314,22.159090909090907,37.70370370370371,37.898089171974526,5.038759689922481,27.695351137487656,6.005830903790087,5.389221556886228,31.11111111111111,65.98639455782313,0.0,0.0,20.6869321840262
Right Back,40250,Marco Zambelli,Empoli,290,1222,34.95723317218297,14.87603305785124,41.477272727272734,30.725925925925928,19.851380042462846,6.2015503875969,58.061325420375866,51.253644314868794,17.365269461077844,18.22222222222222,37.07482993197279,0.0,0.0,23.766737630497957
Left Back,296873,Roberto Crivello,Frosinone,291,1490,60.505764224618815,42.148760330578504,19.318181818181817,22.22222222222222,37.52653927813164,25.581395348837205,47.44477415100561,18.01749271137026,21.55688622754491,39.55555555555555,39.45578231292517,0.0,25.0,30.547324946074713
Right Back,386607,Gianpaolo Bellini,Atalanta,228,1028,51.004090740052064,38.016528925619824,25.0,25.925925925925924,37.791932059447994,0.7751937984496126,65.61160567095288,23.498542274052472,20.958083832335326,43.111111111111114,59.863945578231295,24.242424242424242,0.0,27.194465774006815
Right Back,387300,Cristian Zaccardo,Carpi,1683,2443,38.45295648940127,37.60330578512396,43.18181818181818,60.044444444444444,37.261146496815286,8.914728682170542,36.00395647873393,13.877551020408161,19.76047904191617,40.888888888888886,29.591836734693878,9.09090909090909,0.0,27.329851067110383
Right Back,387417,Mattia Cassani,Sampdoria,234,2150,46.03941985868353,14.87603305785124,40.34090909090909,50.8,18.471337579617835,10.465116279069768,59.54500494559842,44.25655976676384,14.970059880239523,16.444444444444446,48.63945578231293,0.0,16.666666666666668,24.886250845311224
Left Back,3221,Markus Suttner,Ingolstadt,189,1396,42.506507995537376,35.537190082644614,61.36363636363635,51.185185185185176,49.52229299363057,34.883720930232556,6.297395318166845,12.769679300291545,41.91616766467065,34.66666666666667,31.63265306122449,0.0,0.0,32.49558828012931
Left Back,3510,Sead Kolašinac,Schalke 04,181,1662,43.882484194867985,40.9090909090909,35.22727272727273,41.7037037037037,56.63481953290871,29.069767441860467,51.665018133860876,25.830903790087454,44.91017964071857,41.77777777777777,60.544217687074834,15.151515151515152,0.0,35.19488400783365
Right Back,3530,Hiroki Sakai,Hannover 96,178,2308,36.03570100409075,43.801652892561975,30.681818181818183,24.237037037037037,46.390658174097666,13.953488372093023,36.300692383778454,32.82798833819241,20.958083832335326,45.77777777777778,30.272108843537417,9.09090909090909,0.0,30.89817658432173
Left Back,5544,Ricardo Iván Rodríguez Araya,Wolfsburg,179,2124,53.7002603198215,34.71074380165288,14.204545454545455,49.37777777777777,29.67091295116773,56.58914728682171,66.30398944939004,40.99125364431486,47.904191616766475,33.77777777777778,31.97278911564626,24.242424242424242,50.0,41.114370524751564
Left Back,5569,Marvin Plattenhardt,Hertha Berlin,173,3047,37.78356266269989,14.049586776859503,28.97727272727273,65.95555555555555,17.038216560509557,35.27131782945736,51.9617540389054,32.01166180758017,37.125748502994014,12.444444444444445,34.69387755102041,15.151515151515152,45.833333333333336,29.93479476248519
Right Back,5658,Łukasz Piszczek,Borussia Dortmund,180,1473,43.566381554481225,20.24793388429752,33.52272727272727,66.22222222222223,36.41188959660298,42.63565891472867,69.93076162215631,50.029154518950435,40.11976047904192,21.333333333333332,19.387755102040817,0.0,75.0,39.83579009571547
Right Back,5681,Makoto Hasebe,Eintracht Frankfurt,184,2868,87.20714020081816,39.25619834710743,16.477272727272727,55.022222222222226,50.63694267515923,31.3953488372093,45.466534784042224,29.50437317784256,10.778443113772456,37.333333333333336,38.0952380952381,9.09090909090909,25.0,38.206328504713625
Left Back,6040,Jonas Hector,FC Köln,186,2968,46.262551134250664,26.446280991735527,39.77272727272727,48.97777777777778,50.84925690021231,59.68992248062015,62.05077481041875,45.364431486880456,39.52095808383234,28.888888888888893,20.068027210884352,0.0,50.0,42.13608689475456
Right Back,6309,Tin Jedvaj,Bayer Leverkusen,904,1038,39.8475269616958,23.140495867768593,44.31818181818182,52.681481481481484,48.14225053078556,10.852713178294575,25.123639960435227,34.81049562682215,20.359281437125752,23.555555555555557,44.55782312925171,0.0,0.0,28.46762734790824
Right Back,6339,Gotoku Sakai,Hamburger SV,171,1952,71.88545927854221,61.57024793388429,55.68181818181819,51.49629629629629,43.52441613588111,22.48062015503876,42.268381140784726,26.6472303206997,21.55688622754491,64.44444444444444,25.850340136054424,0.0,16.666666666666668,38.7566315170838
Left Back,7993,Filip Mladenović,FC Köln,186,923,45.314243213090364,23.553719008264462,17.613636363636363,29.629629629629626,47.92993630573249,46.51162790697674,37.850313221233115,32.47813411078717,58.08383233532935,27.555555555555557,37.41496598639456,0.0,79.16666666666667,39.554488929481465
Right Back,8209,Márcio Rafael Ferreira de Souza,Bayern Munich,169,1650,74.71178876905914,37.19008264462809,19.886363636363637,21.896296296296295,14.490445859872613,33.333333333333336,100.0,76.9679300291545,52.09580838323353,34.66666666666667,37.07482993197279,0.0,41.66666666666667,41.383426882364255
Left Back,8212,Wendell Nascimento Borges,Bayer Leverkusen,904,2422,32.00074377091856,45.867768595041305,56.25,35.46666666666666,58.3864118895966,23.255813953488374,50.37916254533465,55.45189504373177,17.365269461077844,43.111111111111114,71.42857142857142,0.0,0.0,34.14433306131567
Right Back,8237,Paul Verhaegh,Augsburg,172,2318,58.44179992562292,16.11570247933884,28.409090909090907,66.99259259259259,17.62208067940552,24.418604651162788,65.94131223211342,25.131195335276963,32.33532934131737,16.444444444444446,11.564625850340136,69.6969696969697,29.166666666666668,33.09737451771851
Right Back,8316,Dennis Diekmeier,Hamburger SV,171,1393,19.18928969877278,24.793388429752067,21.022727272727273,56.785185185185185,42.1443736730361,17.441860465116278,44.93900428618533,26.763848396501455,46.10778443113773,25.77777777777778,20.74829931972789,0.0,0.0,29.22941826247156
Left Back,8319,Philipp Max,Augsburg,172,2125,14.819635552249908,20.661157024793386,19.318181818181817,27.348148148148148,49.41613588110404,20.54263565891473,43.52126607319487,36.50145772594752,58.08383233532935,15.111111111111109,46.25850340136054,0.0,0.0,28.830900595397296
Left Back,8392,Jeremy Toljan,Hoffenheim,175,1487,39.8475269616958,17.355371900826444,36.36363636363637,44.44444444444444,24.52229299363058,9.30232558139535,41.34520276953514,33.58600583090379,3.592814371257485,10.222222222222221,4.761904761904762,18.18181818181818,0.0,23.77372022559646
Left Back,8394,Robert Bauer,Ingolstadt,189,1664,27.854220899962804,47.93388429752065,44.31818181818182,61.54074074074074,62.84501061571125,12.015503875968992,12.03428948236072,7.8134110787172,16.167664670658684,44.0,58.843537414965986,15.151515151515152,0.0,28.89163233756385
Right Back,8396,Theodor Gebre Selassie,Werder Bremen,176,3064,56.97285236147267,42.148760330578504,21.59090909090909,26.81481481481482,52.12314225053078,25.968992248062012,41.14737883283879,21.341107871720112,36.52694610778443,43.55555555555555,40.47619047619048,6.0606060606060606,20.833333333333336,35.09113834878221
Left Back,8504,Bastian Oczipka,Eintracht Frankfurt,184,2775,78.7281517292674,39.669421487603294,56.25,74.37037037037038,23.673036093418265,25.193798449612398,51.236399604352144,49.97084548104956,28.74251497005988,39.11111111111111,26.530612244897956,0.0,0.0,37.59959884282904
Right Back,8545,Julian Korb,Borussia Mönchengladbach,185,1297,21.253253997768688,16.11570247933884,61.93181818181818,79.86666666666666,46.97452229299363,16.279069767441857,54.99505440158262,23.381924198250726,11.976047904191619,16.444444444444446,53.40136054421769,18.18181818181818,25.0,26.436889924251613
Left Back,8547,Matthias Ostrzolek,Hamburger SV,171,2975,44.142804016362966,29.752066115702476,41.477272727272734,39.33333333333333,35.881104033970274,25.581395348837205,38.27893175074184,36.384839650145764,35.92814371257485,28.888888888888893,21.08843537414966,0.0,25.0,32.94386295302811
Right Back,8548,Daniel Brosinski,FSV Mainz 05,177,2218,19.635552249907036,17.76859504132231,15.909090909090907,21.644444444444446,28.503184713375802,32.17054263565892,25.91493570722057,39.067055393585996,40.718562874251504,13.77777777777778,19.387755102040817,12.121212121212121,33.333333333333336,29.039771061717364
Right Back,8549,Giulio Donati,FSV Mainz 05,177,1944,59.148382298252145,48.76033057851238,47.72727272727273,62.96296296296296,38.959660297239914,13.565891472868216,28.91526541378177,21.69096209912536,16.167664670658684,50.222222222222214,38.435374149659864,0.0,16.666666666666668,32.50573872877902
Right Back,8576,Mitchell Weiser,Hertha Berlin,173,2494,48.04760133878766,42.56198347107438,30.113636363636363,54.32592592592593,73.19532908704883,26.744186046511626,38.87240356083088,47.871720116618064,23.353293413173652,46.22222222222223,33.6734693877551,21.21212121212121,58.333333333333336,44.73478241035454
Right Back,8676,Danny Vieira da Costa,Ingolstadt,189,1573,38.267013759761994,55.78512396694213,37.5,50.62222222222223,72.08067940552017,26.35658914728682,23.211341905703943,25.539358600583085,23.952095808383238,49.77777777777778,25.510204081632654,0.0,70.83333333333334,41.06487712227972
Right Back,8808,Matthias Ginter,Borussia Dortmund,180,1945,74.71178876905914,29.338842975206607,18.749999999999996,53.70370370370371,19.002123142250532,27.906976744186046,68.51302340916585,39.47521865889212,46.706586826347305,32.0,32.31292517006803,39.39393939393939,75.0,40.160314549269735
Left Back,8809,Oscar Wendt,Borussia Mönchengladbach,185,2769,42.95277054667163,28.925619834710737,30.113636363636363,64.19259259259259,23.301486199575375,31.3953488372093,57.3030003297066,37.026239067055386,34.73053892215569,24.88888888888889,17.687074829931973,27.27272727272727,25.0,33.831106752992106
Right Back,8823,Marcel Risse,FC Köln,186,3057,58.44179992562292,56.61157024793388,36.93181818181818,58.54814814814815,50.583864118895974,71.70542635658914,0.0,52.30320699708455,61.67664670658684,52.888888888888886,30.272108843537417,24.242424242424242,58.333333333333336,53.277505211580966
Left Back,8958,Dennis Aogo,Schalke 04,181,1847,11.230940870211974,5.37190082644628,9.09090909090909,16.666666666666664,15.552016985138003,46.51162790697674,65.54566435872079,29.620991253644313,61.07784431137725,5.777777777777779,39.1156462585034,0.0,16.666666666666668,24.215249717515533
Right Back,9134,Aleksandar Ignjovski,Eintracht Frankfurt,184,1200,37.78356266269989,55.78512396694213,50.56818181818182,50.62222222222223,94.90445859872611,20.930232558139537,20.672601384767592,44.08163265306122,44.91017964071857,62.22222222222222,45.57823129251701,0.0,29.166666666666668,46.93232247431182
Left Back,9222,Fabian Holland,Darmstadt 98,872,1478,56.91706954258089,60.330578512396684,47.159090909090914,62.96296296296296,74.94692144373674,9.30232558139535,7.616221562809108,5.42274052478134,7.18562874251497,67.11111111111111,69.04761904761905,0.0,0.0,33.81935891442498
Right Back,9397,Pavel Kadeřábek,Hoffenheim,175,2321,37.02119747117887,13.223140495867765,30.681818181818183,42.19259259259259,21.01910828025478,13.953488372093023,35.938015166501835,26.239067055393583,27.54491017964072,12.888888888888891,28.57142857142857,0.0,12.5,23.196790017378998
Right Back,9459,Paweł Olkowski,FC Köln,186,1204,27.72406098921532,18.18181818181818,33.52272727272727,59.25925925925925,32.961783439490446,3.1007751937984502,28.519617540389074,33.81924198250728,17.365269461077844,21.777777777777775,24.829931972789115,0.0,0.0,24.644499428901014
