main_position,player_id,player_name,team,team_id,minutes_played,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,rating,rating_normalizado,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
Right Defensive Midfield,25881,Juan Antonio Rodríguez Villamuela,Getafe,216,2787,,,,,,,62.770193401592714,30.628450790823287,46.55555690967367,,,46.60194174757281,,22.618510158013542,6.557377049180328,,,20.000000000000004,50.757575757575744,0.0,6.976744186046512,,,,18.59866048428645,54.339927331449324,5.993150684931509,,,,,,,,,,,
Left Defensive Midfield,26607,José Raúl Baena Urdiales,Rayo Vallecano,360,2043,,,,,,,66.55290102389077,32.43207004294979,48.5628776914165,,,40.77669902912621,,35.30474040632055,13.524590163934427,,,20.400000000000006,58.712121212121204,19.04761904761905,9.30232558139535,,,,12.931478619268422,42.51110213968511,16.43835616438356,,,,,,,,,,,
Right Defensive Midfield,26848,Roberto Trashorras Gayoso,Rayo Vallecano,360,3252,,,,,,,71.24573378839591,51.44215530662251,69.71997011404555,,,34.46601941747572,,14.130925507900674,70.08196721311475,,,27.200000000000003,34.090909090909086,38.0952380952381,44.18604651162791,,,,69.60329726944873,63.060153411384746,46.23287671232877,,,,,,,,,,,
Center Defensive Midfield,27122,Simão Mate,Levante UD,221,2421,,,,,,,57.84982935153582,29.875030119905084,45.7170445859969,,,50.970873786407765,,12.686230248306993,2.0491803278688527,,,18.000000000000004,60.22727272727272,14.285714285714285,0.0,,,,17.310664605873264,40.10900282599919,25.0,,,,,,,,,,,
Right Defensive Midfield,27346,Petros Matheus dos Santos Araújo,Real Betis,218,2518,,,,,,,76.4220705346985,45.82201840963362,63.46509255257326,,,45.14563106796117,,76.3431151241535,22.13114754098361,,,67.6,65.15151515151514,14.285714285714285,6.976744186046512,,,,5.615662029881504,49.03108599111829,45.890410958904106,,,,,,,,,,,
Left Defensive Midfield,27526,Rachid Aït-Atmane,Sporting Gijón,1041,1018,,,,,,,52.58816837315131,52.80870051367929,71.24085352116265,,,72.81553398058253,,54.31151241534988,40.98360655737705,,,61.20000000000001,75.75757575757575,0.0,18.6046511627907,,,,24.00824317362185,49.85870004037141,100.0,,,,,,,,,,,
Left Defensive Midfield,3037,Mousa Sidi Yaya Dembélé,Tottenham Hotspur,38,2529,,,,,,,92.94653014789532,54.14265239937345,72.72546250326457,,,41.74757281553398,,48.984198645598184,35.24590163934427,,,84.4,55.3030303030303,47.61904761904762,6.976744186046512,,,,11.695002575991758,65.74485264432782,60.61643835616438,,,,,,,,,,,
Left Defensive Midfield,3054,Fernando Luiz Rosa,Manchester City,36,2902,,,,,,,86.06370875995448,50.67000226746895,68.86060978045441,,,45.63106796116505,,54.853273137697514,31.557377049180328,,,63.2,62.121212121212125,28.57142857142857,13.953488372093023,,,,45.64657393096342,48.526443278159064,38.35616438356165,,,,,,,,,,,
Right Defensive Midfield,3087,Gnégnéri Yaya Touré,Manchester City,36,2626,,,,,,,81.51308304891923,44.44935238435523,61.93739703940716,,,8.25242718446602,,7.674943566591419,57.786885245901644,,,14.399999999999999,28.030303030303028,95.23809523809524,23.255813953488374,,,,47.140649149922716,56.94388373031893,28.938356164383567,,,,,,,,,,,
Right Defensive Midfield,3098,Victor Wanyama,Southampton,25,2729,,,,,,,72.4118316268487,42.77046973098294,60.06890066122291,,,30.097087378640776,,48.17155756207674,14.754098360655737,,,51.20000000000001,64.77272727272727,14.285714285714285,6.976744186046512,,,,24.26584234930448,51.635042389987895,58.73287671232876,,,,,,,,,,,
Left Defensive Midfield,3272,Oriol Romeu Vidal,Southampton,25,1597,,,,,,,78.98179749715585,47.26981932205604,65.07640871916735,,,29.61165048543689,,65.05643340857789,22.54098360655738,,,82.0,48.86363636363637,23.80952380952381,0.0,,,,35.44564657393096,40.95680258377069,36.3013698630137,,,,,,,,,,,
Right Defensive Midfield,3277,Yohan Cabaye,Crystal Palace,31,3010,,,,,,,59.613196814561995,50.103284133713395,68.229886258327,,,75.72815533980582,,48.08126410835214,57.377049180327866,,,41.99999999999999,34.090909090909086,66.66666666666667,4.651162790697675,,,,25.759917568263784,31.20710536939847,40.23972602739725,,,,,,,,,,,
Center Defensive Midfield,3344,Andrew Surman,AFC Bournemouth,28,3578,,,,,,,81.20022753128555,39.52001852349898,56.45134210437623,,,28.155339805825243,,17.33634311512415,43.85245901639344,,,5.2,9.09090909090909,0.0,16.27906976744186,,,,38.89747552807831,39.442874444893015,31.678082191780817,,,,,,,,,,,
Left Defensive Midfield,3381,Nemanja Matić,Chelsea,33,2646,,,,,,,84.21501706484639,45.584217076660565,63.20043383536331,,,33.009708737864074,,30.7900677200903,19.672131147540988,,,52.400000000000006,27.65151515151515,28.57142857142857,13.953488372093023,,,,26.738794435857805,50.827614049253135,51.02739726027398,,,,,,,,,,,
Left Defensive Midfield,3437,Francis Joseph Coquelin,Arsenal,1,1969,,,,,,,93.06029579067119,52.985972202890466,71.43814635075998,,,80.09708737864078,,31.46726862302483,8.606557377049182,,,78.4,35.6060606060606,0.0,0.0,,,,22.41112828438949,67.27896649172386,51.02739726027398,,,,,,,,,,,
Left Defensive Midfield,3464,James McArthur,Crystal Palace,31,2439,,,,,,,78.18543799772468,45.41610733155802,63.013337703760165,,,39.80582524271845,,42.12189616252821,29.098360655737704,,,30.800000000000004,41.66666666666666,33.333333333333336,16.27906976744186,,,,3.4518289541473464,68.81308033911989,59.07534246575344,,,,,,,,,,,
Right Defensive Midfield,3478,Francesc Fàbregas i Soler,Chelsea,33,3119,,,,,,,70.81911262798634,59.18631445014286,78.33875790286757,,,23.78640776699029,,57.24604966139955,79.09836065573771,,,54.800000000000004,25.75757575757575,66.66666666666667,46.51162790697675,,,,100.0,38.69600322971337,35.44520547945206,,,,,,,,,,,
Left Defensive Midfield,3517,Aaron Ramsey,Arsenal,1,2720,,,,,,,78.38452787258245,55.5519827476691,74.29396322376823,,,25.242718446601938,,60.090293453724605,48.77049180327869,,,46.400000000000006,54.92424242424241,76.1904761904762,30.232558139534888,,,,57.856774858320456,43.94428744448929,68.66438356164383,,,,,,,,,,,
Right Defensive Midfield,3600,Morgan Schneiderlin,Manchester United,39,2346,,,,,,,91.63822525597266,43.2124996655381,60.560853645611864,,,56.796116504854375,,44.46952595936794,11.475409836065575,,,37.6,65.90909090909089,14.285714285714285,0.0,,,,20.86553323029366,41.09810254339927,38.52739726027397,,,,,,,,,,,
Right Defensive Midfield,3607,James McCarthy,Everton,29,2730,,,,,,,84.07281001137655,38.24538485331748,55.032750762413215,,,18.932038834951456,,41.444695259593686,18.852459016393443,,,44.800000000000004,38.63636363636363,28.57142857142857,13.953488372093023,,,,17.980422462648114,50.36334275333063,16.78082191780822,,,,,,,,,,,
Left Defensive Midfield,3626,Ben Watson,Watford,23,2922,,,,,,,50.02844141069396,39.15438710724885,56.04441611961996,,,39.32038834951456,,40.67720090293453,41.39344262295082,,,32.8,33.33333333333333,14.285714285714285,0.0,,,,38.27923750643998,56.94388373031893,12.328767123287674,,,,,,,,,,,
Left Defensive Midfield,3633,Gareth Barry,Everton,29,3011,,,,,,,71.07508532423208,47.425887152087554,65.25010291666186,,,26.213592233009702,,45.05643340857788,37.704918032786885,,,54.0,43.18181818181818,0.0,0.0,,,,69.60329726944873,49.757771497779565,37.15753424657534,,,,,,,,,,,
Left Defensive Midfield,3636,Charlie Adam,Stoke City,30,1127,,,,,,,46.55858930602957,34.34109224379087,50.687505675975174,,,14.563106796116502,,30.067720090293452,29.918032786885245,,,11.200000000000001,84.46969696969695,33.333333333333336,16.27906976744186,,,,53.529108706852135,23.29430763019782,57.87671232876712,,,,,,,,,,,
Right Defensive Midfield,3665,Andrew Philip King,Leicester City,22,851,,,,,,,59.30034129692833,44.704036553446144,62.22084534746572,,,12.135922330097086,,46.36568848758465,36.47540983606557,,,22.799999999999997,10.606060606060602,100.0,23.255813953488374,,,,37.24884080370943,39.220831651190956,50.0,,,,,,,,,,,
Center Defensive Midfield,3897,Pedro Mba Obiang Avomo,West Ham United,40,1046,,,,,,,59.27189988623434,40.168389880081456,57.172940799233984,,,41.74757281553398,,67.2234762979684,7.786885245901639,,,62.4,53.40909090909091,0.0,18.6046511627907,,,,20.71097372488408,39.72547436415018,39.897260273972606,,,,,,,,,,,
Left Defensive Midfield,3961,N''Golo Kanté,Leicester City,22,3106,,,,,,,70.164960182025,60.24250762554834,79.51423798716291,,,100.0,,74.6726862302483,29.508196721311474,,,90.8,37.878787878787875,9.523809523809526,18.6046511627907,,,,13.343637300360642,44.22688736374646,82.53424657534248,,,,,,,,,,,
Left Defensive Midfield,3967,Claudio Ariel Yacob,West Bromwich Albion,27,3102,,,,,,,59.92605233219567,40.33283088249073,57.35595383877522,,,43.689320388349515,,57.020316027088036,8.196721311475411,,,62.000000000000014,54.54545454545454,0.0,4.651162790697675,,,,14.734672849046884,52.24061364553897,42.97945205479452,,,,,,,,,,,
Left Defensive Midfield,4346,Gilbert Gianelli Imbula Wanga,Stoke City,30,1316,,,,,,,87.22980659840725,49.30923926669047,67.34616162446534,,,24.75728155339806,,30.8803611738149,28.278688524590162,,,11.600000000000001,40.9090909090909,61.904761904761905,0.0,,,,35.18804739824833,97.31530076705693,49.31506849315068,,,,,,,,,,,
Center Defensive Midfield,4631,Leon Britton,Swansea City,26,1782,,,,,,,89.53356086461886,42.31368634002195,59.560527958752644,,,69.90291262135922,,30.699774266365694,5.7377049180327875,,,24.8,7.196969696969695,0.0,0.0,,,,13.034518289541474,37.70690351231328,36.81506849315069,,,,,,,,,,,
Right Defensive Midfield,5475,John Michael Nchekwube Obinna,Chelsea,33,1799,,,,,,,96.89988623435721,42.119643534809136,59.344569876140625,,,40.29126213592233,,45.146726862302486,7.786885245901639,,,40.400000000000006,56.43939393939392,0.0,11.627906976744187,,,,20.86553323029366,39.806217198223656,43.66438356164383,,,,,,,,,,,
Left Defensive Midfield,5489,Mile Jedinak,Crystal Palace,31,1505,,,,,,,46.33105802047781,41.025237307975715,58.12656094204803,,,66.99029126213593,,62.52821670428893,19.262295081967213,,,48.00000000000001,76.13636363636363,0.0,0.0,,,,40.236991241628026,32.47880500605571,35.61643835616439,,,,,,,,,,,
Center Defensive Midfield,5685,Carlos Alberto Sánchez Moreno,Aston Villa,59,1519,,,,,,,68.99886234357223,37.27184289239131,53.94925655610458,,,20.388349514563103,,32.91196388261851,4.508196721311476,,,51.99999999999999,41.28787878787878,0.0,0.0,,,,18.80473982483256,44.24707307226484,56.16438356164384,,,,,,,,,,,
Right Defensive Midfield,6631,Mathieu Flamini,Arsenal,1,1127,,,,,,,86.97383390216156,29.04818185372263,44.79681172304693,,,22.33009708737864,,25.01128668171557,10.245901639344263,,,27.200000000000003,35.98484848484848,0.0,0.0,,,,19.783616692426587,17.359709325797336,1.8835616438356142,,,,,,,,,,,
Center Defensive Midfield,7780,Lucas Pezzini Leiva,Liverpool,24,1975,,,,,,,76.67804323094425,52.860033099229824,71.2979836308766,,,37.864077669902905,,64.78555304740405,36.47540983606557,,,92.80000000000001,82.19696969696969,0.0,9.30232558139535,,,,62.85419886656363,54.19862737182075,42.97945205479452,,,,,,,,,,,
Right Defensive Midfield,9452,Gary O''Neil,Norwich City,56,1784,,,,,,,52.58816837315131,42.55503937525653,59.82913950899634,,,52.9126213592233,,43.83747178329572,13.934426229508198,,,48.80000000000001,60.60606060606061,0.0,0.0,,,,38.48531684698609,49.85870004037141,54.79452054794521,,,,,,,,,,,
Right Defensive Midfield,9463,Alexander Banor Tettey,Norwich City,56,2165,,,,,,,76.79180887372011,33.61192104460961,49.87598156974312,,,19.90291262135922,,22.753950338600447,7.377049180327869,,,26.0,52.65151515151515,38.0952380952381,0.0,,,,10.355486862442044,41.09810254339927,39.726027397260275,,,,,,,,,,,
Right Defensive Midfield,9625,Glenn Whelan,Stoke City,30,3475,,,,,,,84.21501706484639,42.21603697728736,59.45185003523304,,,30.582524271844658,,22.573363431151243,20.491803278688526,,,26.0,7.954545454545453,0.0,4.651162790697675,,,,34.775888717156114,43.48001614856681,49.65753424657535,,,,,,,,,,,
Left Defensive Midfield,9649,Jack Colback,Newcastle United,37,2636,,,,,,,72.58248009101251,38.03094121359076,54.79408776631328,,,36.407766990291265,,47.2234762979684,22.54098360655738,,,50.0,61.36363636363637,14.285714285714285,6.976744186046512,,,,16.589386913961874,40.85587404117885,24.48630136986301,,,,,,,,,,,
Right Defensive Midfield,10956,Eric Dier,Tottenham Hotspur,38,3471,,,,,,,76.22298065984073,33.74437950602607,50.02339994643513,,,25.72815533980582,,26.59142212189616,19.672131147540988,,,20.800000000000004,36.36363636363636,33.333333333333336,11.627906976744187,,,,40.85522926326636,29.531691562373847,0.0,,,,,,,,,,,
Left Defensive Midfield,11386,Santiago Cazorla González,Arsenal,1,1402,,,,,,,86.09215017064847,60.856762778411856,80.19786737966459,,,13.106796116504855,,9.75169300225733,100.0,,,32.8,22.348484848484844,0.0,44.18604651162791,,,,80.31942297784647,100.0,71.57534246575342,,,,,,,,,,,
Center Defensive Midfield,13846,Jan Kirchhoff,Sunderland,41,1322,,,,,,,33.759954493742875,49.54140011542995,67.60454281874033,,,74.27184466019418,,35.440180586907445,33.606557377049185,,,79.60000000000001,48.1060606060606,0.0,0.0,,,,44.6676970633694,78.9059345983044,50.0,,,,,,,,,,,
Right Defensive Midfield,16003,Fernando Francisco Reges,Manchester City,36,1589,,,,,,,90.72810011376563,53.4571433694246,71.96253179032925,,,73.7864077669903,,62.52821670428893,9.016393442622952,,,78.0,49.24242424242424,52.38095238095239,0.0,,,,4.842864502833593,71.27573677836091,37.84246575342466,,,,,,,,,,,
Left Defensive Midfield,16181,Jordy Clasie,Southampton,25,1885,,,,,,,66.29692832764503,37.4249884925905,54.11969848587987,,,37.864077669902905,,49.480812641083524,16.80327868852459,,,31.599999999999994,21.969696969696965,0.0,0.0,,,,22.874806800618238,61.74808235769075,6.506849315068491,,,,,,,,,,,
Left Defensive Midfield,18414,Bastian Schweinsteiger,Manchester United,39,1212,,,,,,,81.59840728100114,46.15888227356005,63.84000196534454,,,13.106796116504855,,37.60722347629796,24.590163934426236,,,41.6,48.86363636363637,33.333333333333336,0.0,,,,76.91911385883566,28.098506257569646,50.34246575342467,,,,,,,,,,,
Left Defensive Midfield,5255,Matías Vecino Falero,Fiorentina,239,2530,,,,,,,87.5995449374289,42.125008919515594,59.35054122969023,,,20.873786407766985,,52.00902934537246,35.24590163934427,,,37.2,56.81818181818181,33.333333333333336,6.976744186046512,,,,31.684698608964446,42.91481631005248,22.260273972602736,,,,,,,,,,,
Center Defensive Midfield,5510,Lucas Rodrigo Biglia,Lazio,236,2443,,,,,,,81.62684869169509,64.92603339951842,84.72672316485992,,,57.76699029126215,,64.74040632054177,75.81967213114754,,,52.79999999999999,49.621212121212125,66.66666666666667,25.581395348837212,,,,50.643997939206585,47.315300767056925,84.24657534246576,,,,,,,,,,,
Left Defensive Midfield,5554,Blerim Džemaili,Genoa,233,2053,,,,,,,64.7895335608646,35.45521653191147,51.92745963762875,,,15.048543689320384,,46.77200902934538,45.90163934426229,,,23.599999999999998,38.25757575757576,61.904761904761905,18.6046511627907,,,,16.743946419371465,21.457408155026247,19.178082191780824,,,,,,,,,,,
Right Defensive Midfield,6305,Milan Badelj,Fiorentina,239,2332,,,,,,,84.7838452787258,45.39695504538475,62.9920223501964,,,45.63106796116505,,31.91873589164786,49.59016393442623,,,24.0,44.31818181818181,14.285714285714285,6.976744186046512,,,,53.78670788253477,23.29430763019782,35.78767123287671,,,,,,,,,,,
Center Defensive Midfield,6577,Zdravko Kuzmanović,Udinese,230,1214,,,,,,,73.37883959044369,35.317128716375755,51.77377612515598,,,13.106796116504855,,36.11738148984199,21.721311475409838,,,0.0,68.56060606060606,0.0,0.0,,,,22.153529108706852,69.17642309245056,45.034246575342465,,,,,,,,,,,
Center Defensive Midfield,6994,Marten de Roon,Atalanta,228,3279,,,,,,,59.55631399317407,47.9153165425903,65.79480867182252,,,51.45631067961165,,93.45372460496614,18.852459016393443,,,77.2,68.93939393939394,9.523809523809526,4.651162790697675,,,,30.602782071097373,59.93136859103756,29.452054794520542,,,,,,,,,,,
Right Defensive Midfield,6997,Borja Valero Iglesias,Fiorentina,239,3274,,,,,,,84.35722411831627,46.02383768710339,63.68970538554438,,,8.7378640776699,,30.33860045146727,85.24590163934427,,,13.600000000000003,15.909090909090907,47.61904761904762,37.2093023255814,,,,38.33075734157651,42.7735163504239,32.363013698630134,,,,,,,,,,,
Center Defensive Midfield,7024,Jorge Luiz Frello Filho,Napoli,227,2972,,,,,,,89.44823663253695,61.49057026335769,80.90325735299511,,,53.398058252427184,,64.83069977426636,80.32786885245902,,,33.199999999999996,49.621212121212125,0.0,27.906976744186046,,,,88.09891808346212,52.321356479612426,45.034246575342465,,,,,,,,,,,
Center Defensive Midfield,7041,Nicola Rigoni,Chievo,231,2049,,,,,,,68.40159271899887,41.18455319362695,58.30387003195292,,,21.35922330097087,,46.54627539503386,11.885245901639344,,,32.4,38.63636363636363,61.904761904761905,9.30232558139535,,,,35.85780525502319,41.98627371820751,41.095890410958916,,,,,,,,,,,
Center Defensive Midfield,7042,Ivan Radovanović,Chievo,231,2338,,,,,,,66.69510807736062,34.92134902179983,51.333296902627495,,,14.077669902912623,,24.966139954853272,9.836065573770492,,,13.200000000000003,38.25757575757576,0.0,0.0,,,,33.38485316846986,60.75898264029068,42.80821917808219,,,,,,,,,,,
Center Defensive Midfield,7051,Daniele De Rossi,AS Roma,229,2150,,,,,,,90.72810011376563,36.72948918682535,53.345649191105444,,,16.019417475728154,,0.0,24.590163934426236,,,6.400000000000001,19.696969696969695,19.04761904761905,18.6046511627907,,,,60.89644513137558,52.13968510294712,3.082191780821921,,,,,,,,,,,
Center Defensive Midfield,7127,Francesco Magnanelli,Sassuolo,232,3179,,,,,,,73.60637087599545,58.24773107540547,77.2941705204212,,,35.43689320388349,,61.444695259593686,31.967213114754102,,,48.80000000000001,63.25757575757576,9.523809523809526,4.651162790697675,,,,72.07624935600205,72.5878078320549,89.55479452054796,,,,,,,,,,,
Left Defensive Midfield,7147,Andrea Bertolacci,AC Milan,243,1969,,,,,,,71.55858930602959,44.15544886900527,61.610299935351705,,,20.388349514563103,,59.09706546275395,36.47540983606557,,,47.599999999999994,56.43939393939392,19.04761904761905,9.30232558139535,,,,25.45079855744462,51.41299959628582,50.34246575342467,,,,,,,,,,,
Center Defensive Midfield,7166,Riccardo Montolivo,AC Milan,243,2907,,,,,,,69.85210466439133,56.289643739689936,75.11493596367366,,,57.76699029126215,,33.137697516930025,21.311475409836067,,,29.600000000000005,5.681818181818178,0.0,6.976744186046512,,,,62.596599690880986,64.63463867581753,95.37671232876713,,,,,,,,,,,
Right Defensive Midfield,7460,Isaac Cofie,Carpi,1683,2439,,,,,,,46.387940841865735,43.27596840363843,60.63149057013436,,,34.46601941747572,,69.75169300225734,15.573770491803279,,,52.79999999999999,41.66666666666666,0.0,6.976744186046512,,,,26.996393611540437,70.18570851836901,49.65753424657535,,,,,,,,,,,
Right Defensive Midfield,7475,Tomás Eduardo Rincón Hernández,Genoa,233,3085,,,,,,,80.97269624573376,46.29712265399099,63.99385527345704,,,26.699029126213585,,38.735891647855524,42.622950819672134,,,28.800000000000004,63.63636363636363,38.0952380952381,39.53488372093024,,,,29.160226687274605,54.01695599515543,61.986301369863014,,,,,,,,,,,
Right Defensive Midfield,7770,Federico Viviani,Hellas Verona,226,1595,,,,,,,59.21501706484641,64.39494437394407,84.13565271762776,,,57.28155339805826,,53.72460496613996,99.18032786885246,,,55.199999999999996,55.681818181818166,76.1904761904762,76.74418604651163,,,,74.18856259659968,50.827614049253135,68.32191780821918,,,,,,,,,,,
Right Defensive Midfield,7949,Artur Ioniţă,Hellas Verona,226,2528,,,,,,,65.69965870307168,45.049738400102186,62.605590908515474,,,31.06796116504854,,93.22799097065463,27.86885245901639,,,64.4,70.45454545454545,66.66666666666667,16.27906976744186,,,,0.0,64.57408155026242,24.828767123287676,,,,,,,,,,,
Center Defensive Midfield,8284,Amadou Diawara,Bologna,240,2906,,,,,,,75.967007963595,43.90293719045047,61.32926947983943,,,45.63106796116505,,51.64785553047403,25.409836065573778,,,24.4,43.18181818181818,0.0,6.976744186046512,,,,29.263266357547657,38.13080339119903,55.65068493150685,,,,,,,,,,,
Center Defensive Midfield,8294,Claudio Marchisio,Juventus,224,2143,,,,,,,87.82707622298066,47.7022089060863,65.55763256772062,,,42.23300970873786,,22.48306997742663,35.24590163934427,,,30.000000000000004,34.090909090909086,0.0,18.6046511627907,,,,47.346728490468834,54.19862737182075,52.73972602739726,,,,,,,,,,,
Right Defensive Midfield,9903,Yussif Raman Chibsah,Frosinone,291,1307,,,,,,,56.683731513083046,38.03227483649869,54.795572009162726,,,11.650485436893202,,51.87358916478555,39.75409836065574,,,23.2,35.98484848484848,0.0,30.232558139534888,,,,14.013395157135497,44.913201453371016,61.81506849315069,,,,,,,,,,,
Center Defensive Midfield,16308,Leandro Daniel Paredes,Empoli,290,2720,,,,,,,68.08873720136519,43.98098759072588,61.41613492569862,,,23.78640776699029,,36.072234762979676,54.0983606557377,,,26.400000000000002,48.86363636363637,28.57142857142857,6.976744186046512,,,,55.486862442040184,17.05692369802179,57.36301369863013,,,,,,,,,,,
Right Defensive Midfield,16453,Gary Alexis Medel Soto,Inter Milan,238,2631,,,,,,,90.38680318543797,41.74922121725319,58.932311903636325,,,19.90291262135922,,37.697516930022566,15.573770491803279,,,24.0,10.984848484848483,14.285714285714285,6.976744186046512,,,,31.993817619783616,42.10738796931772,41.60958904109589,,,,,,,,,,,
Center Defensive Midfield,16586,Fernando Lucas Martins,Sampdoria,234,3178,,,,,,,75.51194539249147,50.54077578453992,68.7167884032823,,,53.398058252427184,,40.767494356659135,64.75409836065573,,,27.200000000000003,60.22727272727272,52.38095238095239,11.627906976744187,,,,41.3189077794951,38.81711748082357,50.34246575342467,,,,,,,,,,,
Center Defensive Midfield,20169,Seydou Kéita,AS Roma,229,1495,,,,,,,86.00682593856655,33.974386700446445,50.279384251751246,,,23.78640776699029,,25.733634311512414,9.836065573770492,,,17.200000000000003,81.06060606060606,28.57142857142857,0.0,,,,24.88408037094282,54.339927331449324,18.66438356164383,,,,,,,,,,,
Right Defensive Midfield,20636,Mirko Gori,Frosinone,291,2432,,,,,,,45.164960182025034,40.19171617520091,57.19890157609924,,,27.669902912621357,,85.95936794582393,15.573770491803279,,,53.2,75.37878787878786,0.0,0.0,,,,20.91705306543019,38.9987888574889,64.55479452054794,,,,,,,,,,,
Left Defensive Midfield,23349,Paolo Sammarco,Frosinone,291,2331,,,,,,,52.33219567690557,38.88487058711214,55.74446028844574,,,25.242718446601938,,53.408577878103834,29.098360655737704,,,28.800000000000004,31.060606060606055,71.42857142857143,6.976744186046512,,,,25.19319938176198,40.694388373031884,25.85616438356164,,,,,,,,,,,
Center Defensive Midfield,25345,Anderson Hernanes de Carvalho Andrade,Juventus,224,928,,,,,,,88.90784982935152,45.41747483013219,63.01485964820809,,,38.34951456310679,,20.496613995485326,49.18032786885246,,,26.8,77.65151515151514,42.857142857142854,20.930232558139533,,,,30.96342091705307,53.57287040775132,46.57534246575342,,,,,,,,,,,
Center Defensive Midfield,25430,Felipe Melo de Carvalho,Inter Milan,238,1966,,,,,,,84.21501706484639,36.67583827829657,53.2859389260247,,,33.495145631067956,,26.817155756207672,14.344262295081966,,,36.8,51.5151515151515,19.04761904761905,9.30232558139535,,,,29.314786192684185,31.57044812272911,22.260273972602736,,,,,,,,,,,
Center Defensive Midfield,25954,Enzo Maresca,Palermo,2256,935,,,,,,,72.46871444823661,53.02739964599846,71.48425262700819,,,15.048543689320384,,26.094808126410836,32.786885245901644,,,53.2,26.136363636363637,42.857142857142854,0.0,,,,70.17001545595053,71.86112232539362,68.83561643835617,,,,,,,,,,,
Left Defensive Midfield,26728,Alberto Facundo Costa,Fiorentina,239,1406,,,,,,,60.40955631399317,41.08424157703606,58.19222917848803,,,16.504854368932037,,40.22573363431152,41.80327868852459,,,4.3999999999999995,53.78787878787878,0.0,0.0,,,,64.81195260175167,45.72062979410577,51.54109589041096,,,,,,,,,,,
Center Defensive Midfield,30704,Gastón Brugman,Palermo,2256,931,,,,,,,69.45392491467575,54.93004687609104,73.6017856488959,,,38.34951456310679,,80.94808126410835,56.9672131147541,,,34.4,62.878787878787875,0.0,20.930232558139533,,,,51.67439464193714,34.51756156641099,92.63698630136987,,,,,,,,,,,
Center Defensive Midfield,30735,Mato Jajalo,Palermo,2256,2237,,,,,,,67.91808873720136,40.57865479457734,57.62954120861449,,,32.52427184466019,,53.49887133182843,27.04918032786885,,,24.4,56.43939393939392,0.0,0.0,,,,23.905203503348787,32.47880500605571,64.2123287671233,,,,,,,,,,,
Left Defensive Midfield,30911,Robert Gucher,Frosinone,291,1398,,,,,,,38.8509670079636,46.40939403447302,64.11880663166129,,,41.74757281553398,,46.23024830699774,52.86885245901639,,,61.20000000000001,27.27272727272727,0.0,0.0,,,,37.14580113343637,77.25070649979816,38.86986301369863,,,,,,,,,,,
Left Defensive Midfield,31572,Luca Marrone,Hellas Verona,226,1785,,,,,,,60.77929465301477,41.14447296048886,58.259263120144716,,,16.019417475728154,,44.92099322799097,47.131147540983605,,,24.8,43.560606060606055,23.80952380952381,34.883720930232556,,,,26.738794435857805,69.17642309245056,37.50000000000001,,,,,,,,,,,
Center Defensive Midfield,32119,Leandro Greco,Hellas Verona,226,2061,,,,,,,73.69169510807735,38.36430151605528,55.165097923892915,,,21.35922330097087,,54.53724604966139,33.196721311475414,,,28.800000000000004,57.954545454545446,19.04761904761905,0.0,,,,24.42040185471406,36.61687525232136,31.506849315068493,,,,,,,,,,,
Right Defensive Midfield,33311,Ogenyi Eddy Onazi,Lazio,236,1310,,,,,,,69.05574516496016,44.03846115065852,61.48009957406745,,,31.553398058252423,,62.52821670428893,25.409836065573778,,,25.6,30.681818181818183,28.57142857142857,13.953488372093023,,,,26.275115919629062,52.13968510294712,45.034246575342465,,,,,,,,,,,
Center Defensive Midfield,40351,Alessandro Gazzi,Torino,241,1039,,,,,,,79.09556313993173,39.848220203700826,56.81661102268886,,,83.98058252427184,,13.227990970654627,32.786885245901644,,,7.200000000000002,76.89393939393938,0.0,0.0,,,,17.05306543019062,62.111425111021404,22.77397260273973,,,,,,,,,,,
Center Defensive Midfield,40367,Francesco Lodi,Udinese,230,1871,,,,,,,56.968145620022725,50.21781672737687,68.35735421209637,,,16.99029126213592,,34.988713318284425,64.34426229508196,,,3.200000000000003,17.045454545454543,19.04761904761905,9.30232558139535,,,,89.95363214837712,79.37020589422688,40.75342465753425,,,,,,,,,,,
Center Defensive Midfield,40430,Giuseppe Vives,Torino,241,2624,,,,,,,75.5688282138794,47.16475779637133,64.95948149984437,,,39.80582524271845,,63.7471783295711,22.54098360655738,,,65.20000000000002,56.43939393939392,14.285714285714285,6.976744186046512,,,,23.544564657393092,52.28098506257569,50.171232876712324,,,,,,,,,,,
