player_id,player,ultimo_equipo,ultimo_team_id,competicion
24143,Álvaro Vadillo Cifuentes,Real Betis,218,Spain - La Liga
24149,José Antonio García Rabasco,Levante UD,221,Spain - La Liga
24162,Xavier Torres Buigues,Real Betis,218,Spain - La Liga
24173,Carlos Castro García,Sporting Gijón,1041,Spain - La Liga
24234,Juan Domínguez Lamas,RC Deportivo La Coruña,219,Spain - La Liga
24249,Juan Muñiz Gallego,Sporting Gijón,1041,Spain - La Liga
24255,Juan Carlos Martín Corral,Rayo Vallecano,360,Spain - La Liga
24263,Ismael López Blanco,Sporting Gijón,1041,Spain - La Liga
24277,Vincenzo Renato Rennella,Real Betis,218,Spain - La Liga
24318,Alberto Guitián Ceballos,Sporting Gijón,1041,Spain - La Liga
24508,Manuel Castellano Castro,Eibar,322,Spain - La Liga
24577,Salvador Ruiz Rodríguez,Granada,1049,Spain - La Liga
24578,Francisco Montañés Claverías,Espanyol,214,Spain - La Liga
24686,Roberto Canella Suárez,Sporting Gijón,1041,Spain - La Liga
24783,Javier Márquez Moreno,Granada,1049,Spain - La Liga
25057,Alejandro Barrera García,Sporting Gijón,1041,Spain - La Liga
25126,Nicolás Federico López Alonso,Granada,1049,Spain - La Liga
25134,Deyverson Brum Silva Acosta,Levante UD,221,Spain - La Liga
25144,Diego Alves Carreira,Valencia,207,Spain - La Liga
25707,Francisco Manuel Rico Castro,Granada,1049,Spain - La Liga
25824,Ángel Trujillo Canorea,Levante UD,221,Spain - La Liga
25859,Sérgio Paulo Barbosa Valente,Málaga,223,Spain - La Liga
25881,Juan Antonio Rodríguez Villamuela,Getafe,216,Spain - La Liga
25921,Rubén Gracia Calmache,RC Deportivo La Coruña,219,Spain - La Liga
25984,Ángel Domingo López Ruano,Las Palmas,208,Spain - La Liga
26009,Roberto Soldado Rillo,Villarreal,222,Spain - La Liga
26012,David Navarro Pedrós,Levante UD,221,Spain - La Liga
26020,Ángel Lafita Castillo,Getafe,216,Spain - La Liga
26023,Juan Francisco García García,Levante UD,221,Spain - La Liga
26070,Antonio Rodríguez Martínez,Rayo Vallecano,360,Spain - La Liga
26087,Carlos Gurpegi Nausia,Athletic Club,215,Spain - La Liga
26103,Idriss Carlos Kameni,Málaga,223,Spain - La Liga
26107,Alberto Lopo García,RC Deportivo La Coruña,219,Spain - La Liga
26209,Manuel Pablo García Díaz,RC Deportivo La Coruña,219,Spain - La Liga
26222,José Eduardo Rosa Vale de Castro,Rayo Vallecano,360,Spain - La Liga
26288,Jonathan Javier Rodríguez Portillo,RC Deportivo La Coruña,219,Spain - La Liga
26387,Edgar Antonio Méndez Ortega,Granada,1049,Spain - La Liga
26448,Javier Garrido Behovide,Las Palmas,208,Spain - La Liga
26518,Enrique Sola Clemente,Athletic Club,215,Spain - La Liga
26607,José Raúl Baena Urdiales,Rayo Vallecano,360,Spain - La Liga
26633,Alberto Lora Ramos,Sporting Gijón,1041,Spain - La Liga
26669,Weligton Róbson Pena de Oliveira,Málaga,223,Spain - La Liga
26685,Nicolás Ladislao Fedor Flores,Rayo Vallecano,360,Spain - La Liga
26689,Nauzet Alemán Viera,Las Palmas,208,Spain - La Liga
26690,Alberto Mateus Contreiras Gonçalves,Rayo Vallecano,360,Spain - La Liga
26723,Álvaro Cejudo Carmona,Real Betis,218,Spain - La Liga
26736,Borja Ekiza Imaz,Eibar,322,Spain - La Liga
26753,Javier Varas Herrera,Las Palmas,208,Spain - La Liga
26775,Thievy Guivane Bifouma Koulossa,Granada,1049,Spain - La Liga
26781,Diego Mainz García,Granada,1049,Spain - La Liga
26783,Roque Luis Santa Cruz Cantero,Málaga,223,Spain - La Liga
26801,Jordi Figueras Montel,Real Betis,218,Spain - La Liga
26848,Roberto Trashorras Gayoso,Rayo Vallecano,360,Spain - La Liga
26941,Francisco Javier García Noblejas Hernanz,Getafe,216,Spain - La Liga
27052,Lévy Clément Madinda,Celta Vigo,209,Spain - La Liga
27054,Roberto Lago Soto,Getafe,216,Spain - La Liga
27092,Abdoul Karim Yoda,Getafe,216,Spain - La Liga
27109,Youssef El-Arabi,Granada,1049,Spain - La Liga
27111,António Alberto Bastos Pimparel,Sevilla,213,Spain - La Liga
27122,Simão Mate,Levante UD,221,Spain - La Liga
27123,Jordi Xumetra Feliu,Levante UD,221,Spain - La Liga
27144,Antonio Amaya Carazo,Rayo Vallecano,360,Spain - La Liga
27148,Abraham González Casanova,Espanyol,214,Spain - La Liga
27154,Nikolaos Karabelas,Levante UD,221,Spain - La Liga
27155,Bojan Jokić,Villarreal,222,Spain - La Liga
27184,Marcos Alberto Angeleri,Málaga,223,Spain - La Liga
27239,Aleksandar Pantić,Eibar,322,Spain - La Liga
27241,Víctor Guillermo Álvarez Delgado,Espanyol,214,Spain - La Liga
27243,Oriol Riera Magem,RC Deportivo La Coruña,219,Spain - La Liga
27250,Nabil Ghilas,Levante UD,221,Spain - La Liga
27251,Francisco José Perdomo Borges,Las Palmas,208,Spain - La Liga
27305,Germán Darío Lux,RC Deportivo La Coruña,219,Spain - La Liga
27318,Douglas Pereira dos Santos,Barcelona,217,Spain - La Liga
27335,Arthur Etienne Boka,Málaga,223,Spain - La Liga
27340,Dejan Dražić,Celta Vigo,209,Spain - La Liga
27342,Josep Señé Escudero,Celta Vigo,209,Spain - La Liga
27345,Didier Digard,Real Betis,218,Spain - La Liga
27346,Petros Matheus dos Santos Araújo,Real Betis,218,Spain - La Liga
27347,Juan Manuel Vargas Risco,Real Betis,218,Spain - La Liga
27348,Ricky van Wolfswinkel,Real Betis,218,Spain - La Liga
27349,Heiko Westermann,Real Betis,218,Spain - La Liga
27401,Bernard Mensah,Getafe,216,Spain - La Liga
27403,Santiago Vergini,Getafe,216,Spain - La Liga
27457,Manuel Fernández Muñíz,RC Deportivo La Coruña,219,Spain - La Liga
27462,Xabier Iruretagoiena Aranzamendi,Eibar,322,Spain - La Liga
27481,Carlos Carbonell Gil,Valencia,207,Spain - La Liga
27482,Aderllan Leandro de Jesus Santos,Valencia,207,Spain - La Liga
27483,Benoît Trémoulinas,Sevilla,213,Spain - La Liga
27521,Juan Emmanuel Culio,Las Palmas,208,Spain - La Liga
27522,Antolín Alcáraz Viveros,Las Palmas,208,Spain - La Liga
27526,Rachid Aït-Atmane,Sporting Gijón,1041,Spain - La Liga
27970,Ian González Nieto,Getafe,216,Spain - La Liga
30429,Hugo Fraile Martín,Sporting Gijón,1041,Spain - La Liga
31467,Eneko Capilla González,Real Sociedad,210,Spain - La Liga
49433,Hachim Mastour,Málaga,223,Spain - La Liga
75537,David Goldar Gómez,Celta Vigo,209,Spain - La Liga
79615,Néstor Díaz García,Celta Vigo,209,Spain - La Liga
166764,Ander Gayoso Reina,Eibar,322,Spain - La Liga
186264,Foued Kadir,Real Betis,218,Spain - La Liga
197493,Mikel Arruabarrena Aranbide,Eibar,322,Spain - La Liga
197595,Sergio Mendigutxia Iglesias,Sporting Gijón,1041,Spain - La Liga
2956,Bertrand Isidore Traoré,Chelsea,33,England - Premier League
2966,Stéphane Sessègnon,West Bromwich Albion,27,England - Premier League
2988,Memphis Depay,Manchester United,39,England - Premier League
3037,Mousa Sidi Yaya Dembélé,Tottenham Hotspur,38,England - Premier League
3041,Ciaran Clark,Aston Villa,59,England - Premier League
3043,Christian Dannemann Eriksen,Tottenham Hotspur,38,England - Premier League
3044,Chancel Mbemba Mangulu,Newcastle United,37,England - Premier League
3049,Matt Ritchie,AFC Bournemouth,28,England - Premier League
3052,Pablo Javier Zabaleta Girod,Manchester City,36,England - Premier League
3054,Fernando Luiz Rosa,Manchester City,36,England - Premier League
3062,Aaron Cresswell,West Ham United,40,England - Premier League
3064,David Josué Jiménez Silva,Manchester City,36,England - Premier League
3065,Paul Dummett,Newcastle United,37,England - Premier League
3076,Ayoze Pérez Gutiérrez,Newcastle United,37,England - Premier League
3077,Jan Vertonghen,Tottenham Hotspur,38,England - Premier League
3081,Jamaal Lascelles,Newcastle United,37,England - Premier League
3086,Ben Davies,Tottenham Hotspur,38,England - Premier League
3087,Gnégnéri Yaya Touré,Manchester City,36,England - Premier League
3089,Kevin De Bruyne,Manchester City,36,England - Premier League
3090,Nicolás Hernán Otamendi,Manchester City,36,England - Premier League
3091,Moussa Sissoko,Newcastle United,37,England - Premier League
3092,Dwight Gayle,Crystal Palace,31,England - Premier League
3094,Bamidele Alli,Tottenham Hotspur,38,England - Premier League
3096,Rob Elliot,Newcastle United,37,England - Premier League
3098,Victor Wanyama,Southampton,25,England - Premier League
3099,Hugo Lloris,Tottenham Hotspur,38,England - Premier League
3101,Vincent Kompany,Manchester City,36,England - Premier League
3165,Emmanuel Rivière,Newcastle United,37,England - Premier League
3205,Kyle Walker,Tottenham Hotspur,38,England - Premier League
3233,Raheem Sterling,Manchester City,36,England - Premier League
3237,Sergio Leonel Agüero del Castillo,Manchester City,36,England - Premier League
3244,John Stones,Everton,29,England - Premier League
3254,Florian Thauvin,Newcastle United,37,England - Premier League
3262,Łukasz Fabiański,Swansea City,26,England - Premier League
3263,Craig Cathcart,Watford,23,England - Premier League
3265,José Luis Sanmartín Mato,Stoke City,30,England - Premier League
3267,Luis Antonio Valencia Mosquera,Manchester United,39,England - Premier League
3270,Danny Simpson,Leicester City,22,England - Premier League
3272,Oriol Romeu Vidal,Southampton,25,England - Premier League
3277,Yohan Cabaye,Crystal Palace,31,England - Premier League
3286,Nathan Redmond,Norwich City,56,England - Premier League
3288,Miguel Ángel Britos Cabrera,Watford,23,England - Premier League
3289,Romelu Lukaku Menama,Everton,29,England - Premier League
3290,Federico Fernández,Swansea City,26,England - Premier League
3293,Jesse Lingard,Manchester United,39,England - Premier League
3294,Juan Manuel Mata García,Manchester United,39,England - Premier League
3296,Marouane Fellaini-Bakkioui,Manchester United,39,England - Premier League
3304,Harry Arter,AFC Bournemouth,28,England - Premier League
3306,Nathan Aké,Watford,23,England - Premier League
3307,Marc Albrighton,Leicester City,22,England - Premier League
3308,Kieran Trippier,Tottenham Hotspur,38,England - Premier League
3309,Sebastian Prödl,Watford,23,England - Premier League
3310,Tom Carroll,Tottenham Hotspur,38,England - Premier League
3311,Daley Blind,Manchester United,39,England - Premier League
3314,Phil Jones,Manchester United,39,England - Premier League
3316,James Tomkins,West Ham United,40,England - Premier League
3321,Patrick van Aanholt,Sunderland,41,England - Premier League
3323,Tyrone Mings,AFC Bournemouth,28,England - Premier League
3325,Marko Arnautović,Stoke City,30,England - Premier League
3328,James Ward-Prowse,Southampton,25,England - Premier League
3329,Cédric Ricardo Alves Soares,Southampton,25,England - Premier League
3333,David de Gea Quintana,Manchester United,39,England - Premier League
3337,Jermain Defoe,Sunderland,41,England - Premier League
3339,Asmir Begović,Chelsea,33,England - Premier League
3340,Kyle Naughton,Swansea City,26,England - Premier League
3341,Steve Cook,AFC Bournemouth,28,England - Premier League
3343,Dan Gosling,AFC Bournemouth,28,England - Premier League
3344,Andrew Surman,AFC Bournemouth,28,England - Premier League
3345,Charlie Daniels,AFC Bournemouth,28,England - Premier League
3346,Joshua King,AFC Bournemouth,28,England - Premier League
3347,André Ayew Pelé,Swansea City,26,England - Premier League
3380,Christian Benteke Liolo,Liverpool,24,England - Premier League
3381,Nemanja Matić,Chelsea,33,England - Premier League
3382,Luke Shaw,Manchester United,39,England - Premier League
3385,Alexis Alejandro Sánchez Sánchez,Arsenal,1,England - Premier League
3388,Jack Wilshere,Arsenal,1,England - Premier League
3389,Eliaquim Mangala,Manchester City,36,England - Premier League
3391,Rolando Aarons,Newcastle United,37,England - Premier League
3394,Laurent Koscielny,Arsenal,1,England - Premier League
3407,Scott Dann,Crystal Palace,31,England - Premier League
3436,Idrissa Gana Gueye,Aston Villa,59,England - Premier League
3437,Francis Joseph Coquelin,Arsenal,1,England - Premier League
3440,Tammy Bakumo-Abraham,Chelsea,33,England - Premier League
3443,Joel Ward,Crystal Palace,31,England - Premier League
3445,Radamel Falcao García Zárate,Chelsea,33,England - Premier League
3448,Martin Kelly,Crystal Palace,31,England - Premier League
3449,Wayne Routledge,Swansea City,26,England - Premier League
3450,Jordan Ayew,Aston Villa,59,England - Premier League
3454,Troy Deeney,Watford,23,England - Premier League
3456,Kurt Happy Zouma,Chelsea,33,England - Premier League
3461,Petr Čech,Arsenal,1,England - Premier League
3462,Jack Frank Porteous Cork,Swansea City,26,England - Premier League
3463,Junior Stanislas,AFC Bournemouth,28,England - Premier League
3464,James McArthur,Crystal Palace,31,England - Premier League
3467,Erik Pieters,Stoke City,30,England - Premier League
3469,Bakary Sako,Crystal Palace,31,England - Premier League
3471,Dejan Lovren,Liverpool,24,England - Premier League
3472,Willian Borges da Silva,Chelsea,33,England - Premier League
3473,James Philip Milner,Liverpool,24,England - Premier League
3475,Per Mertesacker,Arsenal,1,England - Premier League
3476,Muhamed Bešić,Everton,29,England - Premier League
3478,Francesc Fàbregas i Soler,Chelsea,33,England - Premier League
3480,Geoff Cameron,Stoke City,30,England - Premier League
3482,James Collins,West Ham United,40,England - Premier League
3483,Mamadou Sakho,Liverpool,24,England - Premier League
3487,Julián Speroni,Crystal Palace,31,England - Premier League
3488,Wayne Hennessey,Crystal Palace,31,England - Premier League
3490,James Morrison,West Bromwich Albion,27,England - Premier League
3491,Dimitri Payet,West Ham United,40,England - Premier League
3493,Emre Can,Liverpool,24,England - Premier League
3495,Joe Gomez,Liverpool,24,England - Premier League
3496,Mesut Özil,Arsenal,1,England - Premier League
3498,Ignacio Monreal Eraso,Arsenal,1,England - Premier League
3501,Philippe Coutinho Correia,Liverpool,24,England - Premier League
3504,Ruben Loftus-Cheek,Chelsea,33,England - Premier League
3507,Wilfried Zaha,Crystal Palace,31,England - Premier League
3509,Thibaut Courtois,Chelsea,33,England - Premier League
3511,Héctor Bellerín Moruno,Arsenal,1,England - Premier League
3514,James McClean,West Bromwich Albion,27,England - Premier League
3515,Alberto Moreno Pérez,Liverpool,24,England - Premier League
3517,Aaron Ramsey,Arsenal,1,England - Premier League
3518,Leighton Baines,Everton,29,England - Premier League
3520,Jeffrey Schlupp,Leicester City,22,England - Premier League
3522,Heurelho da Silva Gomes,Watford,23,England - Premier League
3523,Craig Dawson,West Bromwich Albion,27,England - Premier League
3525,Alex Oxlade-Chamberlain,Arsenal,1,England - Premier League
3528,Kieran Gibbs,Arsenal,1,England - Premier League
3529,Daniel Andre Sturridge,Liverpool,24,England - Premier League
3532,Jordan Brian Henderson,Liverpool,24,England - Premier League
3533,Xherdan Shaqiri,Stoke City,30,England - Premier League
3534,Clinton Mua N''Jie,Tottenham Hotspur,38,England - Premier League
3535,Roberto Firmino Barbosa de Oliveira,Liverpool,24,England - Premier League
3537,Jack Butland,Stoke City,30,England - Premier League
3538,Wayne Mark Rooney,Manchester United,39,England - Premier League
3539,Simon Mignolet,Liverpool,24,England - Premier League
3541,Chris Brunt,West Bromwich Albion,27,England - Premier League
3567,Georginio Wijnaldum,Newcastle United,37,England - Premier League
3569,Daniel Nii Tackie Mensah Welbeck,Arsenal,1,England - Premier League
3583,Ashley Westwood,Aston Villa,59,England - Premier League
3585,Erik Lamela,Tottenham Hotspur,38,England - Premier League
3586,Samuel Mark Byram,West Ham United,40,England - Premier League
3589,Yannick Bolasie Yala,Crystal Palace,31,England - Premier League
3594,Danny Rose,Tottenham Hotspur,38,England - Premier League
3595,Manuel Lanzini,West Ham United,40,England - Premier League
3596,Gareth McAuley,West Bromwich Albion,27,England - Premier League
3598,Wilfried Guemiand Bony,Manchester City,36,England - Premier League
3600,Morgan Schneiderlin,Manchester United,39,England - Premier League
3602,Faustino Marcos Alberto Rojo,Manchester United,39,England - Premier League
3603,Mame Biram Diouf,Stoke City,30,England - Premier League
3604,Olivier Giroud,Arsenal,1,England - Premier League
3606,Ander Herrera Agüera,Manchester United,39,England - Premier League
3608,Simon Francis,AFC Bournemouth,28,England - Premier League
3609,Michel Vorm,Tottenham Hotspur,38,England - Premier League
3611,Kevin Wimmer,Tottenham Hotspur,38,England - Premier League
3612,Ashley Young,Manchester United,39,England - Premier League
3616,Callum Wilson,AFC Bournemouth,28,England - Premier League
3619,Alex McCarthy,Crystal Palace,31,England - Premier League
3621,Eden Hazard,Chelsea,33,England - Premier League
3623,Adrián San Miguel del Castillo,West Ham United,40,England - Premier League
3626,Ben Watson,Watford,23,England - Premier League
3629,Sadio Mané,Southampton,25,England - Premier League
3631,Nathan Dyer,Leicester City,22,England - Premier League
3633,Gareth Barry,Everton,29,England - Premier League
3635,Jordon Ibe,Liverpool,24,England - Premier League
3636,Charlie Adam,Stoke City,30,England - Premier League
3643,Phil Bardsley,Stoke City,30,England - Premier League
3644,Ashley Williams,Swansea City,26,England - Premier League
3645,Gary Cahill,Chelsea,33,England - Premier League
3646,Marc Pugh,AFC Bournemouth,28,England - Premier League
3647,Alex Iwobi,Arsenal,1,England - Premier League
3649,Karl Darlow,Newcastle United,37,England - Premier League
3650,Daryl Janmaat,Newcastle United,37,England - Premier League
3651,Matt Targett,Southampton,25,England - Premier League
3654,Daniel William John Ings,Liverpool,24,England - Premier League
3658,DeAndre Yedlin,Sunderland,41,England - Premier League
3659,Wilfredo Daniel Caballero,Manchester City,36,England - Premier League
3662,Danny Drinkwater,Leicester City,22,England - Premier League
3665,Andrew Philip King,Leicester City,22,England - Premier League
3666,Robert Kenedy Nunes do Nascimento,Chelsea,33,England - Premier League
3668,Theo Walcott,Arsenal,1,England - Premier League
3670,Jonathan Walters,Stoke City,30,England - Premier League
3671,José Leonardo Ulloa,Leicester City,22,England - Premier League
3683,Tom Cleverley,Everton,29,England - Premier League
3684,Cheikhou Kouyaté,West Ham United,40,England - Premier League
3685,Jay Rodriguez,Southampton,25,England - Premier League
3693,Damien Delaney,Crystal Palace,31,England - Premier League
3708,Kelechi Promise Iheanacho,Manchester City,36,England - Premier League
3713,Calum Chambers,Arsenal,1,England - Premier League
3721,Etienne Capoue,Watford,23,England - Premier League
3722,Steven Taylor,Newcastle United,37,England - Premier League
3725,José Holebas,Watford,23,England - Premier League
3726,Gerard Deulofeu Lázaro,Everton,29,England - Premier League
3731,Adrian Mariappa,Crystal Palace,31,England - Premier League
3807,Ryan Allsop,AFC Bournemouth,28,England - Premier League
3812,Christian Fuchs,Leicester City,22,England - Premier League
3813,Wes Morgan,Leicester City,22,England - Premier League
3814,Riyad Mahrez,Leicester City,22,England - Premier League
3815,Kasper Schmeichel,Leicester City,22,England - Premier League
3828,Steven Davis,Southampton,25,England - Premier League
3831,Dušan Tadić,Southampton,25,England - Premier League
3834,Ivan Toney,Newcastle United,37,England - Premier League
3842,Shane Long,Southampton,25,England - Premier League
3843,Angelo Obinze Ogbonna,West Ham United,40,England - Premier League
3874,Mark Noble,West Ham United,40,England - Premier League
3897,Pedro Mba Obiang Avomo,West Ham United,40,England - Premier League
3908,Nick Powell,Manchester United,39,England - Premier League
3944,Gylfi Þór Sigurðsson,Swansea City,26,England - Premier League
3957,César Azpilicueta Tanco,Chelsea,33,England - Premier League
3958,Pedro Eliezer Rodríguez Ledesma,Chelsea,33,England - Premier League
3960,José Miguel da Rocha Fonte,Southampton,25,England - Premier League
3961,N''Golo Kanté,Leicester City,22,England - Premier League
3962,Diafra Sakho,West Ham United,40,England - Premier League
3963,Victor Moses,West Ham United,40,England - Premier League
3967,Claudio Ariel Yacob,West Bromwich Albion,27,England - Premier League
3970,Fraser Forster,Southampton,25,England - Premier League
3973,Àngel Rangel Zaragoza,Swansea City,26,England - Premier League
3991,Allan Romeo Nyom,Watford,23,England - Premier League
4022,Darren Fletcher,West Bromwich Albion,27,England - Premier League
4035,Ryan Shawcross,Stoke City,30,England - Premier League
4040,Peter Crouch,Stoke City,30,England - Premier League
4041,José Salomón Rondón Giménez,West Bromwich Albion,27,England - Premier League
4053,Ben Foster,West Bromwich Albion,27,England - Premier League
4090,Adam David Lallana,Liverpool,24,England - Premier League
4093,Jay Fulton,Swansea City,26,England - Premier League
4097,Matt Grimes,Swansea City,26,England - Premier League
4217,Danny Graham,Sunderland,41,England - Premier League
4243,Cameron Brannagan,Liverpool,24,England - Premier League
4269,Aleksandar Mitrović,Newcastle United,37,England - Premier League
4271,Andy Carroll,West Ham United,40,England - Premier League
4275,Ross Barkley,Everton,29,England - Premier League
4276,David Ospina Ramírez,Arsenal,1,England - Premier League
4280,Winston Reid,West Ham United,40,England - Premier League
4317,Kevin Mirallas,Everton,29,England - Premier League
4347,Jordan Amavi,Aston Villa,59,England - Premier League
4416,Max-Alain Gradel,AFC Bournemouth,28,England - Premier League
4417,Ola Toivonen,Sunderland,41,England - Premier League
4428,Mathieu Debuchy,Arsenal,1,England - Premier League
4429,Yann Gérard M''Vila,Sunderland,41,England - Premier League
4587,Matteo Darmian,Manchester United,39,England - Premier League
4589,Séamus Coleman,Everton,29,England - Premier League
4590,Nathaniel Edwin Clyne,Liverpool,24,England - Premier League
4597,Fabian Delph,Manchester City,36,England - Premier League
4630,Saido Berahino,West Bromwich Albion,27,England - Premier League
4631,Leon Britton,Swansea City,26,England - Premier League
4632,Stephen Ireland,Stoke City,30,England - Premier League
4700,Matthew Pennington,Everton,29,England - Premier League
4724,Glen Johnson,Stoke City,30,England - Premier League
4726,Kyle Bartley,Swansea City,26,England - Premier League
4738,Lee Tomlin,AFC Bournemouth,28,England - Premier League
4746,Younes Kaboul,Sunderland,41,England - Premier League
4747,Divock Okoth Origi,Liverpool,24,England - Premier League
4751,Michael Carrick,Manchester United,39,England - Premier League
4807,Cameron Jerome,Norwich City,56,England - Premier League
4808,Andre Wisdom,Norwich City,56,England - Premier League
4817,Joe Ledley,Crystal Palace,31,England - Premier League
4826,Yohan Benalouane,Leicester City,22,England - Premier League
4831,Nacer Chadli,Tottenham Hotspur,38,England - Premier League
4837,Josh Cullen,West Ham United,40,England - Premier League
4840,Massadio Haïdara,Newcastle United,37,England - Premier League
4884,Pape N''Diaye Souaré,Crystal Palace,31,England - Premier League
4891,Ibrahim Afellay,Stoke City,30,England - Premier League
4892,Sergio Germán Romero,Manchester United,39,England - Premier League
4913,Bojan Krkíc Pérez,Stoke City,30,England - Premier League
5108,Glyn Oliver Myhill,West Bromwich Albion,27,England - Premier League
5109,Paulo Dino Gazzaniga,Southampton,25,England - Premier League
5198,Diego da Silva Costa,Chelsea,33,England - Premier League
5264,Guillermo Varela Olivera,Manchester United,39,England - Premier League
5458,Odion Jude Ighalo,Watford,23,England - Premier League
5460,Andrej Kramarić,Leicester City,22,England - Premier League
5475,John Michael Nchekwube Obinna,Chelsea,33,England - Premier League
5489,Mile Jedinak,Crystal Palace,31,England - Premier League
5540,Valon Behrami,Watford,23,England - Premier League
5581,Joel Nathaniel Campbell Samuels,Arsenal,1,England - Premier League
5594,Branislav Ivanović,Chelsea,33,England - Premier League
5596,Aleksandar Kolarov,Manchester City,36,England - Premier League
5602,Cristian Gamboa Luna,West Bromwich Albion,27,England - Premier League
5617,Sebastian Larsson,Sunderland,41,England - Premier League
5685,Carlos Alberto Sánchez Moreno,Aston Villa,59,England - Premier League
5836,Bryan Oviedo,Everton,29,England - Premier League
6296,Joe Dodoo,Leicester City,22,England - Premier League
6300,Sebastián Coates Nión,Sunderland,41,England - Premier League
6409,Adam Smith,AFC Bournemouth,28,England - Premier League
6560,Marc Muniesa Martínez,Stoke City,30,England - Premier League
6631,Mathieu Flamini,Arsenal,1,England - Premier League
6652,Jordi Amat Maas,Swansea City,26,England - Premier League
6695,Juan Miguel Jiménez López,Southampton,25,England - Premier League
6746,Gabriel Armando de Abreu,Arsenal,1,England - Premier League
6800,Carles Gil de Pareja Vicent,Aston Villa,59,England - Premier League
6821,Jesús Navas González,Manchester City,36,England - Premier League
6846,Andreas Hoelgebaum Pereira,Manchester United,39,England - Premier League
6870,José Manuel Jurado Marín,Watford,23,England - Premier League
6871,Costel Fane Pantilimon,Sunderland,41,England - Premier League
7010,Gastón Exequiel Ramírez Pereyra,Southampton,25,England - Premier League
7063,Jefferson Antonio Montero Vite,Swansea City,26,England - Premier League
7110,Bacary Sagna,Manchester City,36,England - Premier League
7153,Jordan Veretout,Aston Villa,59,England - Premier League
7745,Steven Berghuis,Watford,23,England - Premier League
7780,Lucas Pezzini Leiva,Liverpool,24,England - Premier League
7884,Marcin Ryszard Wasilewski,Leicester City,22,England - Premier League
8061,Siem Stefan de Jong,Newcastle United,37,England - Premier League
8251,Marco van Ginkel,Stoke City,30,England - Premier League
8344,Manuel García Alonso,Manchester City,36,England - Premier League
8400,Serge Gnabry,West Bromwich Albion,27,England - Premier League
8520,Nabil Bentaleb,Tottenham Hotspur,38,England - Premier League
9014,Declan Rudd,Norwich City,56,England - Premier League
9452,Gary O''Neil,Norwich City,56,England - Premier League
9463,Alexander Banor Tettey,Norwich City,56,England - Premier League
9485,Craig Gardner,West Bromwich Albion,27,England - Premier League
9533,Leandro Bacuna,Aston Villa,59,England - Premier League
9539,Vito Mannone,Sunderland,41,England - Premier League
9551,Callum McManaman,West Bromwich Albion,27,England - Premier League
9554,Steven Fletcher,Sunderland,41,England - Premier League
9563,Kristoffer Nordfeldt,Swansea City,26,England - Premier League
9578,Jonathan Howson,Norwich City,56,England - Premier League
9625,Glenn Whelan,Stoke City,30,England - Premier League
9626,Tommy Elphick,AFC Bournemouth,28,England - Premier League
9627,Neil Taylor,Swansea City,26,England - Premier League
9628,James Grant Chester,West Bromwich Albion,27,England - Premier League
9630,Andre Green,Aston Villa,59,England - Premier League
9638,Jack Grealish,Aston Villa,59,England - Premier League
9641,Fraizer Campbell,Crystal Palace,31,England - Premier League
9642,Alan Hutton,Aston Villa,59,England - Premier League
9649,Jack Colback,Newcastle United,37,England - Premier League
9930,Ryan Bennett,Norwich City,56,England - Premier League
9985,Ádám Bogdán,Liverpool,24,England - Premier League
10326,João Carlos Vilaça Teixeira,Liverpool,24,England - Premier League
10503,Billy Jones,Sunderland,41,England - Premier League
10770,Adam Matthews,Sunderland,41,England - Premier League
10771,George Honeyman,Sunderland,41,England - Premier League
10783,Lee Cattermole,Sunderland,41,England - Premier League
10955,Harry Kane,Tottenham Hotspur,38,England - Premier League
10956,Eric Dier,Tottenham Hotspur,38,England - Premier League
10958,Chris Smalling,Manchester United,39,England - Premier League
10960,Jamie Vardy,Leicester City,22,England - Premier League
10966,Wes Hoolahan,Norwich City,56,England - Premier League
10967,Robert Brady,Norwich City,56,England - Premier League
11012,Jonathan Grant Evans,West Bromwich Albion,27,England - Premier League
11062,Graziano Pellè,Southampton,25,England - Premier League
11117,Scott Sinclair,Aston Villa,59,England - Premier League
11124,Steven Whittaker,Norwich City,56,England - Premier League
11295,Patrick Roberts,Manchester City,36,England - Premier League
11333,Adama Traoré Diarra,Aston Villa,59,England - Premier League
11386,Santiago Cazorla González,Arsenal,1,England - Premier League
11936,Harrison Reed,Southampton,25,England - Premier League
12325,Abdul Rahman Baba,Chelsea,33,England - Premier League
12608,Bradley Guzan,Aston Villa,59,England - Premier League
13042,Tim Howard,Everton,29,England - Premier League
13248,Eunan O''Kane,AFC Bournemouth,28,England - Premier League
13573,Yann Kermorgant,AFC Bournemouth,28,England - Premier League
13848,Marc Wilson,Stoke City,30,England - Premier League
15892,Jordon Mutch,Crystal Palace,31,England - Premier League
15996,Éderzito António Macedo Lopes,Swansea City,26,England - Premier League
16003,Fernando Francisco Reges,Manchester City,36,England - Premier League
16067,Josh Onomah,Tottenham Hotspur,38,England - Premier League
16072,Vurnon Anita,Newcastle United,37,England - Premier League
16181,Jordy Clasie,Southampton,25,England - Premier League
16309,Joel Robles Blázquez,Everton,29,England - Premier League
16334,Graham Dorrans,Norwich City,56,England - Premier League
16457,Jeremain Lens,Sunderland,41,England - Premier League
16890,John O''Shea,Sunderland,41,England - Premier League
16932,Youssouf Chafiq Mulumbu Ngangu,Norwich City,56,England - Premier League
