player_id,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
5213,,,,,,,,14.68,16.87,20.46,38.94,,36.47,86.99,,18.86,,47.8,,41.18,33.14,50.38,68.17,19.23,,,,,,,,,88.58,,,
5249,,,,,,,,26.88,56.67,75.63,70.61,,19.98,21.23,,57.02,,31.39,,36.06,20.76,47.28,21.67,26.3,,,,,,,,,65.35,,,
5259,,,,,,,,41.92,64.1,31.89,28.26,,54.18,14.92,,66.8,,31.39,,42.19,36.84,53.51,39.77,44.78,,,,,,,,,51.43,,,
5485,,,,,,,,15.29,18.32,63.88,64.3,,7.39,29.63,,20.98,,10.95,,45.64,66.48,24.16,25.08,19.62,,,,,,,,,11.46,,,
5506,,,,,,,,61.98,72.87,24.44,33.19,,61.44,81.33,,75.39,,10.95,,13.05,65.18,67.2,81.4,65.33,,,,,,,,,79.86,,,
5598,,,,,,,,23.48,15.74,60.21,42.54,,31.85,13.09,,17.37,,52.1,,60.09,44.74,52.55,44.91,29.94,,,,,,,,,32.23,,,
6376,,,,,,,,95.54,70.71,56.12,51.78,,1.86,11.66,,63.78,,10.95,,39.75,8.56,38.01,36.3,83.33,,,,,,,,,11.86,,,
6561,,,,,,,,39.46,19.4,100.0,81.7,,67.25,20.15,,21.98,,10.95,,48.33,14.49,12.65,53.84,47.05,,,,,,,,,54.13,,,
6573,,,,,,,,93.13,44.8,69.92,51.78,,52.9,9.5,,48.01,,47.8,,67.02,78.31,40.49,33.97,93.7,,,,,,,,,37.65,,,
6592,,,,,,,,15.29,75.81,92.0,56.76,,59.29,41.22,,64.79,,10.95,,47.8,97.36,93.27,70.99,6.64,,,,,,,,,57.05,,,
6614,,,,,,,,40.7,14.96,73.63,36.84,,68.32,11.93,,8.17,,47.8,,31.65,24.52,63.44,20.3,17.09,,,,,,,,,23.05,,,
6647,,,,,,,,45.85,27.09,76.38,40.42,,47.06,47.3,,25.97,,31.39,,74.51,32.13,35.56,68.92,37.94,,,,,,,,,81.76,,,
6665,,,,,,,,64.36,57.55,67.47,40.68,,12.53,68.78,,54.32,,31.39,,24.19,28.46,55.03,71.56,55.85,,,,,,,,,80.23,,,
6702,,,,,,,,28.61,4.69,58.54,57.07,,12.53,7.25,,3.89,,10.95,,36.69,62.75,48.35,22.65,25.03,,,,,,,,,27.99,,,
6713,,,,,,,,17.3,40.87,71.83,68.22,,51.41,41.7,,42.46,,42.47,,19.9,48.41,51.89,38.27,18.41,,,,,,,,,34.81,,,
6727,,,,,,,,53.1,35.87,67.47,57.85,,57.7,34.45,,37.68,,52.1,,40.55,26.29,57.79,72.31,52.36,,,,,,,,,91.82,,,
6752,,,,,,,,50.66,14.39,84.9,84.63,,1.86,66.94,,14.32,,10.95,,37.85,44.74,21.16,57.97,48.68,,,,,,,,,80.23,,,
6762,,,,,,,,81.39,35.87,40.04,50.74,,59.29,41.95,,35.77,,10.95,,50.06,30.33,39.63,67.32,76.47,,,,,,,,,79.05,,,
6777,,,,,,,,83.15,58.32,83.41,82.55,,31.85,40.29,,61.01,,10.95,,42.56,13.34,29.98,44.06,82.93,,,,,,,,,26.97,,,
6778,,,,,,,,73.4,7.63,62.62,76.74,,41.71,23.44,,8.87,,10.95,,44.37,12.08,19.3,35.73,76.47,,,,,,,,,29.82,,,
6788,,,,,,,,32.28,34.63,35.24,16.21,,39.4,46.29,,31.65,,10.95,,26.1,57.88,48.35,45.72,27.1,,,,,,,,,83.56,,,
6794,,,,,,,,61.37,82.42,62.62,31.75,,19.98,55.4,,79.93,,10.95,,33.51,36.13,74.33,34.49,49.74,,,,,,,,,43.94,,,
6804,,,,,,,,59.31,49.91,81.07,63.27,,29.33,16.64,,48.01,,10.95,,35.27,47.81,49.31,35.16,54.56,,,,,,,,,7.06,,,
6825,,,,,,,,56.93,44.8,51.59,38.94,,17.15,40.74,,48.01,,56.29,,61.46,58.58,41.25,30.17,64.43,,,,,,,,,62.24,,,
6827,,,,,,,,10.09,8.87,40.04,47.08,,19.98,41.45,,10.15,,10.95,,12.57,42.53,12.65,50.4,13.19,,,,,,,,,41.66,,,
6837,,,,,,,,69.3,54.24,56.75,59.28,,19.98,15.93,,58.59,,10.95,,44.1,19.77,61.58,52.67,72.85,,,,,,,,,31.15,,,
6861,,,,,,,,75.06,78.81,81.71,85.18,,41.71,22.57,,78.39,,37.34,,40.07,40.24,35.56,51.87,69.13,,,,,,,,,29.58,,,
6869,,,,,,,,78.24,65.03,75.63,68.22,,27.02,22.97,,66.8,,47.8,,51.33,33.14,70.92,38.66,73.38,,,,,,,,,39.41,,,
6872,,,,,,,,53.1,60.75,66.32,46.82,,1.86,10.39,,61.01,,10.95,,72.95,31.04,43.07,15.64,50.82,,,,,,,,,8.37,,,
7034,,,,,,,,68.94,63.07,42.34,69.96,,36.47,51.26,,48.01,,56.29,,25.31,39.25,21.92,29.66,36.19,,,,,,,,,72.51,,,
7161,,,,,,,,71.18,68.85,73.63,56.38,,7.39,12.39,,65.69,,70.49,,64.48,75.52,70.26,35.4,59.97,,,,,,,,,14.97,,,
7907,,,,,,,,56.0,59.4,85.97,76.5,,41.71,58.55,,61.01,,67.54,,60.56,51.2,26.29,18.98,58.18,,,,,,,,,56.54,,,
8440,,,,,,,,73.4,49.91,40.04,37.12,,36.47,37.45,,54.32,,10.95,,67.5,38.45,44.45,57.33,76.47,,,,,,,,,36.18,,,
8818,,,,,,,,35.03,65.6,53.59,46.56,,7.39,8.57,,65.69,,10.95,,38.11,24.02,54.48,15.64,32.06,,,,,,,,,16.72,,,
10476,,,,,,,,20.58,26.21,60.21,74.65,,31.85,67.89,,29.23,,10.95,,12.57,10.66,29.12,55.72,26.69,,,,,,,,,87.56,,,
10609,,,,,,,,48.79,32.98,61.47,92.33,,62.72,79.36,,36.78,,10.95,,40.55,67.19,36.94,43.44,58.18,,,,,,,,,75.3,,,
16456,,,,,,,,23.48,15.74,68.97,83.06,,14.94,20.65,,14.91,,52.1,,49.27,45.44,52.55,36.61,22.02,,,,,,,,,33.21,,,
16539,,,,,,,,71.8,72.31,88.11,85.86,,41.71,31.74,,76.68,,52.1,,25.57,45.44,39.63,29.01,74.79,,,,,,,,,29.31,,,
16622,,,,,,,,32.92,35.87,52.12,46.3,,10.01,38.6,,40.17,,10.95,,58.22,50.6,56.58,25.42,40.11,,,,,,,,,61.86,,,
17054,,,,,,,,47.88,77.77,79.37,54.19,,65.93,8.97,,73.65,,100.0,,31.18,23.42,61.58,55.34,34.76,,,,,,,,,9.96,,,
19454,,,,,,,,45.85,27.09,17.54,61.07,,12.53,11.18,,30.34,,47.8,,37.17,36.84,17.06,17.74,53.64,,,,,,,,,17.92,,,
20016,,,,,,,,83.53,46.09,64.94,68.57,,62.72,45.87,,38.78,,37.34,,16.37,59.78,58.65,40.0,66.11,,,,,,,,,52.33,,,
26012,,,,,,,,41.47,17.54,45.51,33.19,,1.86,16.36,,16.47,,10.95,,43.32,15.46,29.12,28.34,36.19,,,,,,,,,35.96,,,
26087,,,,,,,,38.71,32.1,77.67,81.33,,36.47,18.93,,35.77,,10.95,,55.52,21.84,78.54,41.81,46.21,,,,,,,,,30.31,,,
26222,,,,,,,,23.48,38.45,54.12,58.26,,48.13,46.71,,38.78,,56.29,,27.28,23.42,25.23,81.95,23.7,,,,,,,,,70.4,,,
26669,,,,,,,,77.51,56.67,53.17,35.67,,44.65,22.57,,57.02,,10.95,,41.82,42.53,65.2,66.54,71.73,,,,,,,,,32.64,,,
27144,,,,,,,,5.09,28.85,75.0,42.54,,1.86,28.59,,33.28,,60.8,,55.52,82.31,61.58,56.76,8.59,,,,,,,,,21.57,,,
27184,,,,,,,,8.11,26.21,51.59,55.54,,31.85,35.01,,17.37,,10.95,,36.06,12.58,12.65,18.98,2.18,,,,,,,,,66.81,,,
27239,,,,,,,,16.98,19.4,66.32,41.34,,10.01,5.46,,17.37,,10.95,,59.18,20.76,56.58,37.65,14.48,,,,,,,,,12.45,,,
27349,,,,,,,,57.47,68.85,56.75,54.83,,19.98,17.81,,68.39,,37.34,,77.62,33.14,66.54,17.5,50.42,,,,,,,,,35.71,,,
27403,,,,,,,,62.78,44.8,87.69,71.08,,7.39,30.87,,42.46,,10.95,,21.55,15.46,62.34,20.53,53.64,,,,,,,,,37.19,,,
27482,,,,,,,,1.04,44.8,73.63,64.05,,10.01,19.85,,40.17,,10.95,,41.82,53.59,47.28,13.0,0.21,,,,,,,,,38.24,,,
27656,,,,,,,,89.62,22.6,12.0,19.79,,47.06,42.73,,25.07,,47.8,,43.58,18.99,23.09,41.32,90.78,,,,,,,,,74.31,,,
3041,,,,,,,,6.78,12.12,57.48,54.19,,39.4,35.68,,13.52,,42.47,,79.98,67.89,28.16,30.56,10.02,,,,,,,,,54.89,,,
3044,,,,,,,,42.86,70.24,52.64,48.82,,24.71,39.36,,71.7,,10.95,,87.44,52.39,60.72,44.34,42.74,,,,,,,,,78.62,,,
3077,,,,,,,,87.1,62.19,10.74,26.09,,36.47,64.72,,62.01,,10.95,,45.28,43.65,25.23,39.04,83.96,,,,,,,,,74.66,,,
3081,,,,,,,,0.21,4.12,83.94,60.24,,44.65,31.99,,4.97,,86.13,,97.43,77.32,28.16,24.74,3.56,,,,,,,,,52.54,,,
3090,,,,,,,,51.44,85.1,82.89,72.98,,27.02,62.13,,88.54,,31.39,,78.49,34.15,74.33,56.29,56.28,,,,,,,,,48.37,,,
3101,,,,,,,,73.4,49.91,54.86,78.76,,49.62,55.91,,54.32,,75.68,,71.0,20.17,72.61,60.59,76.47,,,,,,,,,41.21,,,
3244,,,,,,,,87.1,48.67,29.27,61.07,,27.02,63.2,,50.54,,10.95,,15.41,72.37,27.5,34.26,86.25,,,,,,,,,62.65,,,
3263,,,,,,,,16.63,19.4,9.06,55.54,,17.15,8.57,,18.86,,26.26,,60.56,21.84,21.16,42.4,17.52,,,,,,,,,24.14,,,
3288,,,,,,,,17.98,13.15,23.6,43.05,,1.86,19.25,,11.61,,10.95,,76.87,22.93,18.34,47.99,16.2,,,,,,,,,47.62,,,
3290,,,,,,,,80.38,74.88,52.64,80.1,,55.46,64.95,,76.68,,26.26,,70.63,52.39,67.85,65.48,78.88,,,,,,,,,71.45,,,
3300,,,,,,,,40.7,37.26,70.76,92.33,,44.65,42.5,,41.07,,60.8,,58.22,87.31,46.21,67.63,48.68,,,,,,,,,38.92,,,
3309,,,,,,,,73.4,47.58,23.6,34.37,,22.5,9.22,,51.31,,64.38,,47.12,34.75,30.95,17.09,76.47,,,,,,,,,82.25,,,
3311,,,,,,,,21.72,64.57,64.94,76.23,,92.02,76.03,,63.78,,26.26,,22.5,57.88,65.2,85.11,20.65,,,,,,,,,85.76,,,
3341,,,,,,,,23.48,12.12,49.17,61.07,,22.5,50.9,,9.56,,64.38,,72.63,36.13,35.56,51.35,18.81,,,,,,,,,49.1,,,
3389,,,,,,,,67.88,47.58,43.71,65.82,,1.86,24.37,,48.01,,10.95,,46.75,15.46,58.65,5.44,66.91,,,,,,,,,8.6,,,
3394,,,,,,,,47.55,40.87,63.36,75.73,,55.46,67.61,,43.85,,67.54,,65.74,61.27,21.92,41.58,56.54,,,,,,,,,70.11,,,
3407,,,,,,,,50.66,10.47,20.46,38.94,,48.13,23.8,,11.61,,73.14,,53.94,60.28,18.34,36.02,59.6,,,,,,,,,93.04,,,
3456,,,,,,,,32.92,21.72,9.06,14.09,,1.86,14.15,,24.06,,37.34,,82.82,32.13,3.0,5.16,40.11,,,,,,,,,34.6,,,
3471,,,,,,,,37.91,40.87,20.46,30.8,,64.96,38.37,,37.68,,10.95,,79.98,49.5,60.72,50.4,29.94,,,,,,,,,63.66,,,
3475,,,,,,,,79.62,13.72,13.47,83.67,,7.39,56.55,,15.5,,10.95,,48.07,9.51,6.24,23.87,82.4,,,,,,,,,86.27,,,
3480,,,,,,,,71.53,60.75,66.84,77.24,,61.44,50.33,,53.32,,10.95,,28.76,37.64,82.82,62.06,54.56,,,,,,,,,54.59,,,
3482,,,,,,,,23.48,12.12,34.09,38.94,,10.01,17.53,,13.52,,10.95,,100.0,80.08,45.11,31.08,29.94,,,,,,,,,39.17,,,
3483,,,,,,,,23.48,28.85,55.49,89.91,,41.71,65.32,,33.28,,37.34,,74.13,60.77,7.55,58.62,29.94,,,,,,,,,78.25,,,
3596,,,,,,,,25.6,27.09,29.27,63.01,,36.47,13.54,,26.76,,26.26,,80.68,57.08,26.95,33.02,22.59,,,,,,,,,48.78,,,
3644,,,,,,,,63.5,62.19,56.75,59.65,,59.29,59.17,,58.1,,42.47,,90.03,74.74,12.65,55.08,52.79,,,,,,,,,70.63,,,
3645,,,,,,,,76.25,43.61,14.21,62.58,,19.98,26.78,,46.6,,60.8,,73.7,84.22,14.48,0.31,79.16,,,,,,,,,44.19,,,
3669,,,,,,,,59.94,59.4,60.94,59.65,,49.62,44.96,,63.78,,56.29,,86.95,24.91,3.45,42.4,66.46,,,,,,,,,59.12,,,
3693,,,,,,,,20.58,15.74,19.42,29.09,,51.41,14.69,,15.5,,42.47,,69.5,64.03,36.94,47.42,21.03,,,,,,,,,61.02,,,
3813,,,,,,,,60.38,33.75,29.9,55.54,,14.94,7.5,,35.77,,42.47,,61.46,66.48,4.69,3.6,61.93,,,,,,,,,27.29,,,
3843,,,,,,,,67.1,54.24,58.54,80.45,,14.94,26.51,,53.32,,10.95,,59.82,30.33,8.86,17.99,62.17,,,,,,,,,39.89,,,
3960,,,,,,,,67.42,35.87,35.24,35.13,,27.02,50.03,,33.28,,42.47,,57.79,41.42,32.01,46.31,58.18,,,,,,,,,69.39,,,
4035,,,,,,,,35.59,58.32,42.87,75.18,,7.39,25.11,,59.59,,10.95,,64.9,29.24,50.38,23.53,36.8,,,,,,,,,73.35,,,
4280,,,,,,,,88.09,76.85,50.96,61.95,,44.65,28.85,,78.88,,31.39,,76.44,59.29,43.07,19.99,87.32,,,,,,,,,74.9,,,
4629,,,,,,,,23.48,34.63,62.62,50.74,,44.65,79.59,,34.87,,78.02,,85.42,38.45,46.21,59.09,24.33,,,,,,,,,95.51,,,
4746,,,,,,,,47.02,53.57,55.49,67.57,,55.46,37.89,,55.43,,10.95,,87.82,80.95,32.77,43.78,47.05,,,,,,,,,71.73,,,
6300,,,,,,,,31.19,90.51,43.29,34.71,,29.33,19.53,,92.36,,10.95,,47.12,48.41,74.99,32.22,32.46,,,,,,,,,69.84,,,
6560,,,,,,,,59.59,75.35,74.48,85.18,,62.72,55.65,,75.99,,10.95,,14.98,88.47,84.72,52.23,56.86,,,,,,,,,84.77,,,
6746,,,,,,,,32.28,67.61,65.79,41.34,,10.01,60.4,,65.69,,42.47,,78.92,46.82,33.74,14.99,27.1,,,,,,,,,40.49,,,
9626,,,,,,,,43.7,23.48,32.93,38.94,,17.15,25.4,,25.97,,56.29,,31.92,0.21,32.77,40.39,51.32,,,,,,,,,53.3,,,
9930,,,,,,,,12.61,8.3,10.11,17.57,,44.65,7.0,,7.4,,10.95,,80.68,29.24,28.16,37.31,10.02,,,,,,,,,30.57,,,
10958,,,,,,,,65.11,66.27,34.09,49.39,,36.47,52.49,,65.69,,10.95,,70.63,33.14,25.23,14.71,60.31,,,,,,,,,67.95,,,
11012,,,,,,,,16.01,63.64,60.21,77.24,,44.65,36.26,,61.01,,31.39,,38.48,67.19,65.99,53.03,14.04,,,,,,,,,58.85,,,
13286,,,,,,,,39.85,39.22,83.94,73.52,,44.65,24.07,,31.65,,70.49,,79.61,65.18,20.4,31.36,25.39,,,,,,,,,51.66,,,
16890,,,,,,,,50.66,30.91,45.51,80.92,,7.39,7.78,,29.23,,10.95,,79.3,18.49,34.6,13.44,48.68,,,,,,,,,43.06,,,
18872,,,,,,,,10.55,15.74,31.89,69.96,,49.62,51.26,,17.37,,37.34,,91.25,40.82,14.48,37.03,13.63,,,,,,,,,60.41,,,
19288,,,,,,,,28.61,59.4,70.76,48.52,,68.32,57.03,,63.78,,10.95,,78.17,47.42,100.0,59.32,36.19,,,,,,,,,34.35,,,
20005,,,,,,,,60.92,18.32,26.23,44.23,,49.62,67.24,,20.98,,64.38,,68.24,48.41,38.77,80.65,67.52,,,,,,,,,65.02,,,
20046,,,,,,,,16.38,28.85,31.89,42.54,,29.33,29.1,,33.28,,10.95,,84.76,60.28,47.28,56.76,20.27,,,,,,,,,19.07,,,
20285,,,,,,,,70.83,37.26,36.91,85.86,,24.71,15.42,,41.07,,42.47,,75.05,38.45,36.94,21.1,74.25,,,,,,,,,31.74,,,
20287,,,,,,,,55.52,21.72,37.75,87.92,,24.71,6.57,,24.06,,31.39,,34.42,27.86,10.82,1.92,62.94,,,,,,,,,45.03,,,
20527,,,,,,,,56.93,5.72,14.21,78.76,,33.85,3.15,,6.43,,31.39,,64.22,68.69,23.09,20.87,64.43,,,,,,,,,14.73,,,
21212,,,,,,,,8.11,10.47,16.19,26.09,,57.7,36.83,,11.61,,60.8,,62.94,54.4,40.49,71.95,11.41,,,,,,,,,82.55,,,
24380,,,,,,,,33.99,81.28,41.61,62.58,,14.94,24.73,,85.24,,10.95,,69.03,57.08,50.38,7.77,41.67,,,,,,,,,49.64,,,
26207,,,,,,,,81.39,60.75,32.93,71.74,,24.71,33.21,,59.59,,31.39,,30.45,73.95,72.61,9.3,76.47,,,,,,,,,67.1,,,
31296,,,,,,,,66.11,14.39,13.47,61.07,,12.53,29.35,,14.32,,31.39,,81.32,17.61,14.48,16.75,62.94,,,,,,,,,81.08,,,
40121,,,,,,,,48.21,78.34,69.39,69.15,,27.02,21.86,,81.88,,10.95,,64.9,39.85,58.65,32.68,57.39,,,,,,,,,22.52,,,
40123,,,,,,,,67.88,20.48,18.79,21.87,,4.83,1.97,,19.87,,56.29,,89.26,42.53,12.65,2.36,66.91,,,,,,,,,9.18,,,
42700,,,,,,,,82.82,67.61,40.87,81.33,,57.7,48.7,,70.24,,37.34,,47.54,49.5,29.98,13.86,81.99,,,,,,,,,89.41,,,
3034,,,,,,,,75.32,40.0,23.6,49.89,,17.15,56.78,,43.16,,10.95,,54.78,46.04,35.56,12.59,78.24,,,,,,,,,74.31,,,
3103,,,,,,,,8.11,11.25,27.07,18.56,,39.4,39.84,,12.62,,56.29,,40.91,31.04,10.07,28.67,11.41,,,,,,,,,60.75,,,
3167,,,,,,,,28.61,30.91,9.06,44.91,,44.65,57.58,,31.65,,47.8,,18.58,62.15,36.94,47.14,29.94,,,,,,,,,45.27,,,
3577,,,,,,,,49.45,55.22,48.23,53.18,,44.65,13.79,,59.59,,10.95,,32.66,59.29,0.21,8.83,59.03,,,,,,,,,38.65,,,
3588,,,,,,,,33.99,30.91,34.09,68.91,,1.86,31.51,,30.34,,10.95,,26.85,35.64,53.51,51.35,33.71,,,,,,,,,19.29,,,
5551,,,,,,,,27.96,34.63,42.34,58.99,,33.85,33.44,,33.28,,31.39,,46.11,58.58,41.25,45.2,25.66,,,,,,,,,17.4,,,
5584,,,,,,,,23.48,6.81,26.23,38.94,,17.15,15.19,,6.43,,42.47,,68.67,55.2,20.4,18.49,22.02,,,,,,,,,42.15,,,
5675,,,,,,,,85.15,99.54,40.87,55.54,,56.53,74.79,,100.0,,10.95,,37.53,53.59,48.35,68.92,80.13,,,,,,,,,67.57,,,
6360,,,,,,,,73.4,44.8,37.75,97.13,,47.06,35.01,,48.01,,47.8,,43.05,89.04,6.24,31.91,76.47,,,,,,,,,27.51,,,
6585,,,,,,,,42.52,65.6,46.87,94.07,,24.71,53.35,,64.79,,42.47,,19.64,50.6,56.58,33.38,38.21,,,,,,,,,69.07,,,
6894,,,,,,,,33.49,62.19,41.61,72.5,,10.01,35.68,,62.6,,10.95,,34.42,91.54,59.96,7.41,33.34,,,,,,,,,77.19,,,
6938,,,,,,,,40.2,79.27,49.17,66.83,,31.85,18.13,,80.91,,31.39,,32.66,80.08,39.63,40.98,43.98,,,,,,,,,58.01,,,
6943,,,,,,,,42.52,20.48,18.79,63.64,,64.96,44.48,,22.88,,31.39,,10.61,26.29,14.48,68.43,50.06,,,,,,,,,47.41,,,
6953,,,,,,,,37.41,73.8,8.01,14.09,,17.15,77.75,,73.65,,10.95,,24.72,27.26,49.31,63.46,34.76,,,,,,,,,66.41,,,
6954,,,,,,,,36.31,51.76,9.06,7.25,,73.49,73.16,,45.03,,37.34,,21.97,16.54,8.21,77.47,24.33,,,,,,,,,76.35,,,
7002,,,,,,,,90.08,95.21,48.23,84.36,,19.98,18.47,,96.88,,37.34,,49.79,41.42,88.03,26.45,87.71,,,,,,,,,31.15,,,
7019,,,,,,,,19.38,9.7,15.15,69.96,,7.39,48.98,,8.87,,10.95,,49.27,70.88,30.95,19.6,16.65,,,,,,,,,47.87,,,
7030,,,,,,,,5.94,9.7,17.54,41.9,,29.33,70.91,,10.15,,26.26,,39.17,37.64,51.24,71.3,7.17,,,,,,,,,87.02,,,
7048,,,,,,,,30.18,32.1,17.54,38.94,,22.5,34.68,,29.23,,42.47,,24.19,39.25,38.77,27.41,27.82,,,,,,,,,19.93,,,
7052,,,,,,,,41.47,13.72,17.54,44.91,,29.33,4.75,,12.62,,10.95,,54.78,88.08,1.38,4.59,36.19,,,,,,,,,10.93,,,
7056,,,,,,,,38.71,48.67,14.21,33.19,,72.73,76.65,,44.44,,10.95,,17.55,65.78,35.56,69.41,29.94,,,,,,,,,68.19,,,
7119,,,,,,,,44.84,32.1,64.94,90.86,,17.15,52.23,,29.23,,64.38,,49.27,44.24,24.16,45.95,41.08,,,,,,,,,47.18,,,
7137,,,,,,,,38.71,0.21,30.75,66.54,,57.7,61.37,,0.21,,75.68,,69.03,73.36,15.89,49.83,46.21,,,,,,,,,76.97,,,
7160,,,,,,,,54.94,53.0,50.96,87.43,,41.71,49.5,,46.6,,52.1,,57.37,57.08,9.41,42.07,41.99,,,,,,,,,75.77,,,
7172,,,,,,,,31.19,37.26,10.11,71.4,,12.53,4.24,,41.07,,10.95,,71.42,74.74,18.34,11.55,38.84,,,,,,,,,26.44,,,
7173,,,,,,,,51.2,23.48,46.24,86.26,,68.32,54.3,,20.98,,56.29,,32.24,29.84,23.09,80.08,43.75,,,,,,,,,36.43,,,
7176,,,,,,,,56.0,62.19,49.17,94.07,,14.94,49.23,,67.7,,31.39,,54.3,62.15,62.34,34.91,63.42,,,,,,,,,82.03,,,
7458,,,,,,,,45.23,27.09,37.75,78.76,,39.4,52.74,,30.34,,10.95,,37.17,49.5,17.06,27.95,53.02,,,,,,,,,53.87,,,
7467,,,,,,,,53.1,16.87,27.07,33.19,,12.53,30.52,,18.86,,10.95,,63.58,34.75,10.82,23.27,61.08,,,,,,,,,51.98,,,
7476,,,,,,,,21.23,30.91,8.01,49.39,,68.32,71.4,,31.65,,26.26,,8.88,27.86,15.23,67.91,23.46,,,,,,,,,83.99,,,
7771,,,,,,,,23.48,19.4,38.89,26.09,,44.65,48.47,,21.98,,47.8,,35.27,20.76,49.31,37.98,29.94,,,,,,,,,48.78,,,
7799,,,,,,,,70.12,20.48,17.54,27.38,,10.01,16.98,,19.87,,10.95,,48.7,75.52,19.3,51.35,68.25,,,,,,,,,42.47,,,
7962,,,,,,,,23.48,33.75,16.19,18.56,,29.33,45.53,,37.68,,10.95,,45.28,77.81,17.06,52.23,29.94,,,,,,,,,55.34,,,
7966,,,,,,,,34.73,37.26,1.5,5.46,,1.86,20.65,,41.07,,60.8,,36.42,79.19,7.55,10.41,42.4,,,,,,,,,24.72,,,
8102,,,,,,,,79.0,55.22,59.37,32.23,,29.33,25.66,,59.59,,73.14,,61.98,53.59,17.06,28.67,81.6,,,,,,,,,61.64,,,
8275,,,,,,,,44.27,42.47,45.51,59.98,,33.85,68.18,,39.58,,10.95,,23.19,42.53,63.44,73.12,35.39,,,,,,,,,70.92,,,
8278,,,,,,,,30.18,32.1,24.44,31.41,,36.47,5.78,,27.95,,10.95,,71.42,18.0,29.12,0.31,23.18,,,,,,,,,18.52,,,
8291,,,,,,,,45.85,24.25,47.6,86.91,,44.65,3.15,,26.76,,47.8,,77.14,85.97,38.01,10.08,53.64,,,,,,,,,13.14,,,
8421,,,,,,,,25.84,76.85,36.18,49.39,,49.62,27.3,,80.42,,42.47,,65.37,83.28,86.37,58.29,32.46,,,,,,,,,35.45,,,
8664,,,,,,,,73.4,5.72,41.61,58.63,,7.39,53.35,,6.43,,37.34,,43.84,72.37,12.65,33.61,76.47,,,,,,,,,76.7,,,
8847,,,,,,,,58.31,76.28,60.21,83.67,,1.86,61.14,,75.99,,10.95,,11.37,71.66,64.3,64.73,52.01,,,,,,,,,55.72,,,
8848,,,,,,,,53.1,21.72,17.54,24.35,,36.47,22.21,,21.98,,10.95,,33.08,55.2,32.01,22.91,51.32,,,,,,,,,43.56,,,
8849,,,,,,,,87.1,87.47,47.6,82.06,,10.01,30.11,,85.24,,10.95,,44.91,43.65,70.92,48.35,79.76,,,,,,,,,42.85,,,
8852,,,,,,,,6.78,37.26,30.75,21.38,,19.98,56.16,,31.65,,10.95,,63.2,92.49,38.01,50.76,5.04,,,,,,,,,93.77,,,
8873,,,,,,,,36.31,68.85,36.18,55.54,,24.71,40.97,,66.8,,10.95,,52.73,100.0,30.95,54.28,29.94,,,,,,,,,56.32,,,
8877,,,,,,,,73.4,28.85,20.46,28.66,,12.53,27.3,,28.43,,31.39,,61.46,57.08,32.01,25.67,70.6,,,,,,,,,51.98,,,
9884,,,,,,,,69.64,44.8,8.01,18.56,,54.18,47.05,,48.01,,10.95,,53.31,64.03,6.24,31.6,73.38,,,,,,,,,64.28,,,
9939,,,,,,,,63.78,84.12,37.75,35.42,,10.01,32.98,,88.54,,10.95,,67.02,58.58,74.33,39.41,69.6,,,,,,,,,21.1,,,
9940,,,,,,,,75.78,81.85,78.95,77.69,,62.72,53.75,,85.93,,10.95,,33.89,76.61,41.25,40.39,78.59,,,,,,,,,63.41,,,
11499,,,,,,,,42.15,89.69,69.92,57.46,,63.89,39.0,,89.42,,31.39,,48.7,81.34,90.89,75.0,37.69,,,,,,,,,86.27,,,
16202,,,,,,,,62.35,87.01,40.04,43.58,,100.0,83.49,,86.9,,10.95,,15.73,22.43,63.44,74.05,57.14,,,,,,,,,96.34,,,
25931,,,,,,,,48.79,33.75,28.54,58.26,,44.65,44.09,,33.28,,67.54,,31.18,41.42,57.79,59.58,44.49,,,,,,,,,25.67,,,
30745,,,,,,,,82.0,55.22,27.91,66.21,,31.85,25.96,,59.59,,31.39,,53.31,35.25,21.92,22.11,84.9,,,,,,,,,49.97,,,
31488,,,,,,,,68.24,61.42,16.19,47.79,,44.65,45.87,,61.01,,31.39,,50.54,37.64,23.09,42.82,65.1,,,,,,,,,79.37,,,
38237,,,,,,,,73.4,71.27,12.84,51.78,,24.71,15.67,,69.75,,31.39,,30.45,43.65,43.07,26.22,63.42,,,,,,,,,23.64,,,
40350,,,,,,,,75.78,58.32,12.0,54.19,,29.33,2.48,,59.59,,10.95,,29.98,82.7,5.24,5.91,72.08,,,,,,,,,2.99,,,
40426,,,,,,,,37.41,66.94,6.22,17.57,,14.94,10.88,,71.7,,52.1,,28.5,33.14,50.38,8.6,45.14,,,,,,,,,13.78,,,
