,main_position,player_id,player_name,team,team_id,minutes_played,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate,rating
584,Right Center Back,38172,Toni Šunjić,VfB Stuttgart,174,1573,,,,,,,,33.057851239669425,54.54545454545454,45.24793388429752,32.64462809917356,,37.1900826446281,,,58.26446280991735,,65.70247933884298,,88.01652892561982,7.024793388429752,80.78512396694215,7.231404958677685,44.62809917355372,,,,,,,,,,,,,55.57979031011371
585,Right Center Back,40468,Cleber Janderson Pereira Reis,Hamburger SV,171,1400,,,,,,,,59.71074380165289,100.0,73.34710743801654,84.91735537190083,,18.388429752066116,,,99.3801652892562,,72.52066115702479,,78.099173553719,84.71074380165288,88.63636363636364,75.0,38.63636363636363,,,,,,,,,,,,,77.94899556215775
586,Left Center Back,40470,Georg Niedermeier,VfB Stuttgart,174,1475,,,,,,,,64.46280991735537,33.47107438016529,44.214876033057855,63.01652892561983,,79.13223140495867,,,23.96694214876033,,98.7603305785124,,21.90082644628099,81.61157024793388,1.2396694214876034,30.991735537190085,34.710743801652896,,,,,,,,,,,,,62.199460351670325
587,Right Center Back,40543,Jeong-Ho Hong,Augsburg,172,1760,,,,,,,,56.19834710743802,28.92561983471074,22.31404958677686,69.21487603305785,,51.03305785123967,,,28.512396694214875,,90.28925619834712,,81.40495867768594,77.68595041322314,4.75206611570248,61.98347107438017,49.79338842975206,,,,,,,,,,,,,64.46630374815851
588,Right Center Back,51388,Assani Lukimya-Mulongoti,Werder Bremen,176,926,,,,,,,,91.32231404958677,94.62809917355372,29.338842975206614,80.37190082644628,,29.958677685950413,,,93.80165289256198,,21.90082644628099,,78.71900826446281,56.19834710743802,63.63636363636363,80.16528925619835,88.22314049586777,,,,,,,,,,,,,72.14768383514412
589,Left Center Back,400614,Christian Schulz,Hannover 96,178,2218,,,,,,,,88.42975206611571,8.057851239669422,37.8099173553719,9.50413223140496,,55.16528925619835,,,9.50413223140496,,81.81818181818183,,75.0,52.27272727272727,59.917355371900825,33.47107438016529,92.97520661157024,,,,,,,,,,,,,58.72086848107634
590,Left Center Back,9461,Timm Klose,Norwich City,56,945,,,,,,,,35.74380165289256,50.6198347107438,94.62809917355372,75.20661157024794,,3.71900826446281,,,53.30578512396694,,86.98347107438018,,96.69421487603306,85.74380165289256,74.17355371900827,50.20661157024794,47.31404958677686,,,,,,,,,,,,,75.50188267445671
591,Right Defensive Midfield,3160,Rene Krhin,Granada,1049,1496,,,,,,,19.662921348314608,,,92.69662921348315,,22.191011235955056,9.831460674157304,,,38.764044943820224,31.179775280898873,19.382022471910112,15.730337078651685,,,,5.056179775280898,63.48314606741573,6.741573033707865,,,,,,,,,,,,49.996333020970226
592,Left Defensive Midfield,3292,Abdoulaye Doucouré,Granada,1049,1215,,,,,,,71.91011235955057,,,79.21348314606742,,63.48314606741573,61.79775280898876,,,12.359550561797752,21.629213483146067,19.382022471910112,89.32584269662921,,,,3.932584269662921,18.53932584269663,87.64044943820225,,,,,,,,,,,,60.2033676181962
593,Right Defensive Midfield,3610,Roque Mesa Quevedo,Las Palmas,208,3161,,,,,,,84.26966292134831,,,68.53932584269663,,6.179775280898876,32.02247191011236,,,20.224719101123593,17.415730337078653,39.8876404494382,56.17977528089888,,,,10.112359550561797,97.75280898876404,84.26966292134831,,,,,,,,,,,,61.88191626932066
594,Left Defensive Midfield,3637,Grzegorz Krychowiak,Sevilla,213,2326,,,,,,,63.48314606741573,,,96.06741573033707,,7.303370786516854,5.337078651685393,,,69.66292134831461,56.17977528089888,19.382022471910112,15.730337078651685,,,,30.89887640449438,44.10112359550562,26.40449438202247,,,,,,,,,,,,56.51685374921822
595,Center Defensive Midfield,5203,Sergio Busquets i Burgos,Barcelona,217,3141,,,,,,,98.87640449438202,,,22.191011235955056,,26.40449438202247,37.359550561797754,,,83.98876404494382,8.707865168539326,19.382022471910112,89.32584269662921,,,,59.55056179775281,74.15730337078652,12.921348314606742,,,,,,,,,,,,59.56216083107849
596,Center Defensive Midfield,5539,Carlos Henrique Casimiro,Real Madrid,220,1575,,,,,,,83.70786516853933,,,98.31460674157303,,79.7752808988764,25.0,,,99.43820224719101,96.06741573033707,59.269662921348306,83.42696629213484,,,,55.61797752808989,80.89887640449437,40.73033707865169,,,,,,,,,,,,73.49409601026865
597,Center Defensive Midfield,5574,Toni Kroos,Real Madrid,220,2970,,,,,,,99.43820224719101,,,72.19101123595506,,56.46067415730337,90.4494382022472,,,55.89887640449438,10.674157303370785,45.78651685393258,98.31460674157303,,,,85.39325842696628,96.06741573033707,24.15730337078652,,,,,,,,,,,,76.54777761653762
598,Right Defensive Midfield,5582,Celso Borges Mora,RC Deportivo La Coruña,219,1951,,,,,,,47.752808988764045,,,84.26966292134831,,7.865168539325842,73.59550561797754,,,30.337078651685395,11.235955056179774,90.1685393258427,78.65168539325843,,,,36.51685393258427,86.51685393258427,5.617977528089887,,,,,,,,,,,,59.78880061824866
599,Left Defensive Midfield,5671,Alfred John Momar N''Diaye,Real Betis,218,3169,,,,,,,39.325842696629216,,,69.3820224719101,,43.53932584269663,1.6853932584269662,,,65.4494382022472,39.325842696629216,59.269662921348306,15.730337078651685,,,,1.1235955056179776,51.68539325842697,25.842696629213485,,,,,,,,,,,,51.67194144309441
600,Right Defensive Midfield,5737,Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,213,2048,,,,,,,36.51685393258427,,,24.43820224719101,,11.797752808988763,28.932584269662918,,,37.359550561797754,31.179775280898873,90.1685393258427,49.43820224719101,,,,33.70786516853933,91.01123595505618,4.213483146067416,,,,,,,,,,,,51.28053186864889
601,Center Defensive Midfield,5741,Enzo Nicolás Pérez,Valencia,207,1491,,,,,,,91.57303370786516,,,41.29213483146067,,27.52808988764045,21.910112359550563,,,33.146067415730336,71.34831460674157,19.382022471910112,15.730337078651685,,,,16.853932584269664,6.460674157303371,11.51685393258427,,,,,,,,,,,,47.76948159776663
602,Right Defensive Midfield,6384,Gabriel Fernández Arenas,Atlético Madrid,212,3161,,,,,,,43.82022471910113,,,54.7752808988764,,58.42696629213483,50.56179775280899,,,75.84269662921348,69.9438202247191,39.8876404494382,56.17977528089888,,,,91.57303370786516,42.13483146067416,81.46067415730337,,,,,,,,,,,,65.35924502918694
603,Right Defensive Midfield,6389,Mikel San José Domínguez,Athletic Club,215,2787,,,,,,,38.764044943820224,,,86.23595505617978,,47.19101123595505,32.02247191011236,,,62.07865168539326,51.96629213483146,64.32584269662921,78.65168539325843,,,,60.39325842696629,82.58426966292134,25.0,,,,,,,,,,,,61.04626191647585
604,Left Defensive Midfield,6396,Beñat Etxebarria Urkiaga,Athletic Club,215,2972,,,,,,,16.292134831460675,,,76.40449438202246,,47.752808988764045,93.82022471910112,,,55.89887640449438,27.247191011235955,45.78651685393258,85.95505617977528,,,,96.62921348314607,69.10112359550563,89.60674157303372,,,,,,,,,,,,74.36198003520013
605,Right Defensive Midfield,6580,José Luis García del Pozo,Málaga,223,2976,,,,,,,38.20224719101123,,,38.48314606741573,,35.39325842696629,76.40449438202246,,,68.25842696629213,85.39325842696628,19.382022471910112,85.95505617977528,,,,39.8876404494382,49.43820224719101,59.269662921348306,,,,,,,,,,,,55.77751032267553
606,Right Defensive Midfield,6599,Rubén Salvador Pérez Del Mármol,Granada,1049,2802,,,,,,,16.853932584269664,,,79.21348314606742,,62.35955056179775,58.98876404494382,,,87.35955056179775,57.865168539325836,19.382022471910112,62.92134831460674,,,,75.28089887640449,53.93258426966292,39.325842696629216,,,,,,,,,,,,61.96635751414372
607,Right Defensive Midfield,6622,Tomás Pina Isla,Villarreal,222,1770,,,,,,,35.95505617977528,,,66.85393258426966,,20.224719101123593,21.06741573033708,,,57.30337078651685,87.64044943820225,19.382022471910112,56.17977528089888,,,,15.730337078651685,47.19101123595505,38.764044943820224,,,,,,,,,,,,50.22484078853903
608,Right Defensive Midfield,6633,Markel Bergara Larrañaga,Real Sociedad,210,1393,,,,,,,41.01123595505618,,,91.85393258426966,,42.13483146067416,0.5617977528089888,,,81.17977528089888,86.51685393258427,64.32584269662921,15.730337078651685,,,,14.887640449438203,96.62921348314607,26.96629213483146,,,,,,,,,,,,60.39333378253428
609,Left Defensive Midfield,6671,Asier Illarramendi Andonegi,Real Sociedad,210,2972,,,,,,,37.359550561797754,,,99.43820224719101,,70.78651685393258,64.04494382022472,,,76.68539325842697,27.247191011235955,45.78651685393258,39.60674157303371,,,,85.95505617977528,34.26966292134831,66.01123595505618,,,,,,,,,,,,73.535971628405
610,Right Defensive Midfield,6712,Gonzalo Escalante,Eibar,322,2976,,,,,,,6.460674157303371,,,90.4494382022472,,84.5505617977528,32.02247191011236,,,92.97752808988764,100.0,83.14606741573034,39.60674157303371,,,,44.9438202247191,70.78651685393258,69.10112359550563,,,,,,,,,,,,63.51729145421155
611,Left Defensive Midfield,6733,Pedro Mosquera Parada,RC Deportivo La Coruña,219,3438,,,,,,,56.74157303370787,,,67.69662921348315,,80.33707865168539,41.29213483146067,,,92.97752808988764,77.80898876404494,19.382022471910112,56.17977528089888,,,,66.29213483146067,78.93258426966293,32.02247191011236,,,,,,,,,,,,63.92360835572246
612,Right Defensive Midfield,6736,Álvaro Medrán Just,Getafe,216,1493,,,,,,,52.80898876404494,,,58.70786516853933,,39.325842696629216,35.674157303370784,,,44.662921348314605,71.34831460674157,87.92134831460675,62.92134831460674,,,,21.34831460674157,97.19101123595506,64.04494382022472,,,,,,,,,,,,61.70471218149421
613,Left Defensive Midfield,6745,Mehdi Lacen,Getafe,216,2882,,,,,,,49.43820224719101,,,72.19101123595506,,60.1123595505618,19.662921348314608,,,67.13483146067416,64.32584269662921,19.382022471910112,15.730337078651685,,,,34.26966292134831,70.2247191011236,82.02247191011236,,,,,,,,,,,,59.931099338777095
614,Center Defensive Midfield,6751,Javier Fuego Martínez,Valencia,207,2138,,,,,,,75.28089887640449,,,73.31460674157303,,89.8876404494382,22.47191011235955,,,65.4494382022472,93.82022471910112,19.382022471910112,15.730337078651685,,,,48.31460674157304,22.752808988764045,41.853932584269664,,,,,,,,,,,,58.75435505633011
615,Right Defensive Midfield,6758,Víctor Sánchez Mata,Espanyol,214,2605,,,,,,,19.101123595505616,,,54.7752808988764,,91.01123595505618,57.865168539325836,,,91.29213483146067,92.41573033707866,45.78651685393258,94.10112359550563,,,,8.426966292134832,67.97752808988764,8.426966292134832,,,,,,,,,,,,54.917355020500125
616,Left Defensive Midfield,6764,Pablo Fornals Malla,Málaga,223,1117,,,,,,,18.53932584269663,,,75.84269662921348,,40.44943820224719,81.46067415730337,,,51.40449438202247,14.04494382022472,77.24719101123596,15.730337078651685,,,,71.34831460674157,47.752808988764045,96.06741573033707,,,,,,,,,,,,68.67794145904487
617,Right Defensive Midfield,6771,Manuel Trigueros Muñoz,Villarreal,222,2236,,,,,,,48.31460674157304,,,35.95505617977528,,24.719101123595504,46.91011235955056,,,21.629213483146067,33.146067415730336,77.24719101123596,49.43820224719101,,,,71.91011235955057,17.97752808988764,37.640449438202246,,,,,,,,,,,,55.053232073949914
618,Left Defensive Midfield,6775,Daniel García Carrillo,Eibar,322,3253,,,,,,,14.606741573033707,,,81.74157303370787,,15.730337078651685,23.314606741573034,,,60.67415730337079,39.8876404494382,19.382022471910112,15.730337078651685,,,,83.14606741573034,43.258426966292134,70.50561797752809,,,,,,,,,,,,58.81451690080666
619,Left Defensive Midfield,6796,Nemanja Radoja,Celta Vigo,209,1397,,,,,,,62.92134831460674,,,83.42696629213484,,76.96629213483146,5.337078651685393,,,100.0,66.01123595505618,19.382022471910112,15.730337078651685,,,,50.28089887640449,84.5505617977528,78.08988764044943,,,,,,,,,,,,68.35964327765384
620,Right Defensive Midfield,6867,Papa Kouly Diop,Espanyol,214,2701,,,,,,,30.337078651685395,,,94.10112359550563,,25.842696629213485,2.8089887640449436,,,63.76404494382022,97.75280898876404,83.14606741573034,15.730337078651685,,,,55.0561797752809,44.9438202247191,36.51685393258427,,,,,,,,,,,,56.7014431679253
621,Left Defensive Midfield,6899,Rubén Pardo Gutiérrez,Real Sociedad,210,1765,,,,,,,17.415730337078653,,,84.8314606741573,,38.764044943820224,98.87640449438202,,,15.44943820224719,17.97752808988764,19.382022471910112,99.43820224719101,,,,87.64044943820225,81.46067415730337,67.13483146067416,,,,,,,,,,,,71.1236517294655
622,Left Defensive Midfield,6929,José Vicente Gómez Umpiérrez,Las Palmas,208,1490,,,,,,,87.64044943820225,,,28.370786516853936,,12.921348314606742,27.808988764044944,,,44.662921348314605,38.764044943820224,64.32584269662921,62.92134831460674,,,,5.617977528089887,15.168539325842698,22.47191011235955,,,,,,,,,,,,50.298850165701424
623,Left Defensive Midfield,7154,Sebastián Carlos Cristóforo Pepe,Sevilla,213,1582,,,,,,,79.7752808988764,,,79.21348314606742,,92.69662921348315,8.146067415730338,,,97.19101123595506,98.87640449438202,19.382022471910112,56.17977528089888,,,,6.179775280898876,87.07865168539325,38.20224719101123,,,,,,,,,,,,62.71044197551134
624,Right Defensive Midfield,8234,Ignacio Camacho Barnola,Málaga,223,2139,,,,,,,10.674157303370785,,,96.62921348314607,,41.01123595505618,33.146067415730336,,,81.17977528089888,83.98876404494382,77.24719101123596,49.43820224719101,,,,70.78651685393258,75.28089887640449,62.64044943820225,,,,,,,,,,,,64.50449770515961
625,Right Defensive Midfield,13107,Sergio Álvarez Díaz,Sporting Gijón,1041,2427,,,,,,,15.730337078651685,,,74.15730337078652,,83.14606741573034,42.69662921348314,,,93.82022471910112,87.07865168539325,70.50561797752809,68.82022471910112,,,,25.280898876404496,29.775280898876407,29.775280898876407,,,,,,,,,,,,58.316144686299594
626,Center Defensive Midfield,15805,Hernán Daniel Santana Trujillo,Las Palmas,208,1024,,,,,,,74.15730337078652,,,89.32584269662921,,12.359550561797752,1.6853932584269662,,,58.42696629213483,43.258426966292134,77.24719101123596,15.730337078651685,,,,6.741573033707865,98.87640449438202,57.30337078651685,,,,,,,,,,,,63.53415438683495
627,Right Defensive Midfield,18398,Omar Mascarell González,Sporting Gijón,1041,1857,,,,,,,7.865168539325842,,,88.20224719101124,,65.1685393258427,28.932584269662918,,,19.101123595505616,80.33707865168539,19.382022471910112,49.43820224719101,,,,51.12359550561798,8.98876404494382,23.595505617977526,,,,,,,,,,,,50.52228149156035
628,Left Defensive Midfield,18925,Ignacio Cases Mora,Sporting Gijón,1041,1958,,,,,,,56.17977528089888,,,45.78651685393258,,60.67415730337079,13.764044943820226,,,56.74157303370787,83.98876404494382,54.21348314606742,15.730337078651685,,,,28.370786516853936,79.7752808988764,59.269662921348306,,,,,,,,,,,,57.37401022855998
629,Right Defensive Midfield,19431,Fernando Damián Tissone,Málaga,223,1118,,,,,,,24.719101123595504,,,83.42696629213484,,4.49438202247191,73.59550561797754,,,8.707865168539326,96.62921348314607,19.382022471910112,15.730337078651685,,,,80.33707865168539,14.04494382022472,34.26966292134831,,,,,,,,,,,,52.759801114254195
630,Center Defensive Midfield,19668,Augusto Matías Fernández,Atlético Madrid,212,2423,,,,,,,93.25842696629213,,,98.87640449438202,,73.03370786516854,12.640449438202248,,,92.13483146067416,59.8314606741573,45.78651685393258,39.60674157303371,,,,38.764044943820224,59.55056179775281,53.93258426966292,,,,,,,,,,,,71.62047710568085
631,Left Defensive Midfield,20669,Tiago Cardoso Mendes,Atlético Madrid,212,1115,,,,,,,71.34831460674157,,,88.76404494382022,,13.48314606741573,35.674157303370784,,,42.69662921348314,35.39325842696629,77.24719101123596,92.13483146067416,,,,75.84269662921348,19.662921348314608,29.213483146067414,,,,,,,,,,,,61.2612751937934
632,Left Defensive Midfield,22819,Bruno Soriano Llido,Villarreal,222,2610,,,,,,,74.71910112359551,,,91.01123595505618,,1.1235955056179776,35.674157303370784,,,25.280898876404496,5.617977528089887,97.19101123595506,39.60674157303371,,,,82.58426966292134,74.71910112359551,61.23595505617978,,,,,,,,,,,,69.06416884952134
633,Right Defensive Midfield,23806,Alejandro Bergantiños García,RC Deportivo La Coruña,219,1858,,,,,,,35.39325842696629,,,45.78651685393258,,30.89887640449438,73.59550561797754,,,65.4494382022472,7.303370786516854,83.14606741573034,15.730337078651685,,,,51.96629213483146,46.06741573033708,60.1123595505618,,,,,,,,,,,,60.830542178653445
634,Center Defensive Midfield,23970,José María Martín-Bejarano Serrano,Levante UD,221,935,,,,,,,21.910112359550563,,,40.168539325842694,,6.741573033707865,14.887640449438203,,,20.786516853932586,74.71910112359551,19.382022471910112,15.730337078651685,,,,14.04494382022472,3.932584269662921,30.337078651685395,,,,,,,,,,,,41.48660319992851
635,Right Defensive Midfield,24149,José Antonio García Rabasco,Levante UD,221,2145,,,,,,,26.40449438202247,,,58.70786516853933,,44.38202247191011,93.25842696629213,,,49.43820224719101,40.44943820224719,77.24719101123596,85.95505617977528,,,,81.46067415730337,98.31460674157303,33.70786516853933,,,,,,,,,,,,69.46623078436127
636,Left Defensive Midfield,25707,Francisco Manuel Rico Castro,Granada,1049,1397,,,,,,,30.89887640449438,,,77.24719101123596,,38.20224719101123,97.19101123595506,,,52.24719101123596,99.43820224719101,87.92134831460675,15.730337078651685,,,,90.4494382022472,88.20224719101124,18.53932584269663,,,,,,,,,,,,69.00803695749032
637,Right Defensive Midfield,25881,Juan Antonio Rodríguez Villamuela,Getafe,216,2787,,,,,,,37.359550561797754,,,73.31460674157303,,10.112359550561797,8.146067415730338,,,16.853932584269664,49.43820224719101,19.382022471910112,39.60674157303371,,,,24.15730337078652,69.10112359550563,3.3707865168539324,,,,,,,,,,,,46.55555690967367
638,Left Defensive Midfield,26607,José Raúl Baena Urdiales,Rayo Vallecano,360,2043,,,,,,,42.13483146067416,,,63.48314606741573,,32.58426966292135,24.15730337078652,,,17.696629213483146,65.1685393258427,54.21348314606742,49.43820224719101,,,,10.674157303370785,36.51685393258427,10.393258426966293,,,,,,,,,,,,48.5628776914165
639,Right Defensive Midfield,26848,Roberto Trashorras Gayoso,Rayo Vallecano,360,3252,,,,,,,53.93258426966292,,,51.40449438202247,,3.932584269662921,92.13483146067416,,,34.831460674157306,20.224719101123593,77.24719101123596,96.34831460674157,,,,93.53932584269663,80.33707865168539,65.1685393258427,,,,,,,,,,,,69.71997011404555
640,Center Defensive Midfield,27122,Simão Mate,Levante UD,221,2421,,,,,,,23.595505617977526,,,77.24719101123596,,2.8089887640449436,3.3707865168539324,,,12.921348314606742,68.82022471910112,45.78651685393258,15.730337078651685,,,,22.47191011235955,28.932584269662918,21.34831460674157,,,,,,,,,,,,45.7170445859969
641,Right Defensive Midfield,27346,Petros Matheus dos Santos Araújo,Real Betis,218,2518,,,,,,,66.29213483146067,,,69.3820224719101,,94.3820224719101,46.91011235955056,,,91.29213483146067,79.21348314606742,45.78651685393258,39.60674157303371,,,,4.49438202247191,50.56179775280899,64.60674157303372,,,,,,,,,,,,63.46509255257326
642,Left Defensive Midfield,27526,Rachid Aït-Atmane,Sporting Gijón,1041,1018,,,,,,,13.764044943820226,,,93.25842696629213,,68.53932584269663,78.08988764044943,,,85.67415730337079,89.8876404494382,19.382022471910112,73.59550561797754,,,,35.95505617977528,53.08988764044944,100.0,,,,,,,,,,,,71.24085352116265
643,Left Defensive Midfield,3037,Mousa Sidi Yaya Dembélé,Tottenham Hotspur,38,2529,,,,,,,96.62921348314607,,,64.60674157303372,,57.865168539325836,70.2247191011236,,,97.75280898876404,57.865168539325836,85.39325842696628,39.60674157303371,,,,8.98876404494382,85.95505617977528,88.48314606741573,,,,,,,,,,,,72.72546250326457
644,Left Defensive Midfield,3054,Fernando Luiz Rosa,Manchester City,36,2902,,,,,,,85.39325842696628,,,70.78651685393258,,70.2247191011236,62.92134831460674,,,88.20224719101124,74.15730337078652,64.32584269662921,62.92134831460674,,,,77.52808988764045,49.43820224719101,47.19101123595505,,,,,,,,,,,,68.86060978045441
645,Right Defensive Midfield,3087,Gnégnéri Yaya Touré,Manchester City,36,2626,,,,,,,77.52808988764045,,,1.6853932584269662,,1.6853932584269662,88.76404494382022,,,7.865168539325842,15.730337078651685,99.15730337078652,81.46067415730337,,,,78.65168539325843,72.47191011235955,27.52808988764045,,,,,,,,,,,,61.93739703940716
646,Right Defensive Midfield,3098,Victor Wanyama,Southampton,25,2729,,,,,,,57.58426966292135,,,42.41573033707865,,57.30337078651685,27.808988764044944,,,76.68539325842697,77.80898876404494,45.78651685393258,39.60674157303371,,,,38.20224719101123,57.30337078651685,85.95505617977528,,,,,,,,,,,,60.06890066122291
647,Left Defensive Midfield,3272,Oriol Romeu Vidal,Southampton,25,1597,,,,,,,72.47191011235955,,,41.29213483146067,,87.07865168539325,48.59550561797753,,,96.62921348314607,44.9438202247191,59.269662921348306,15.730337078651685,,,,64.04494382022472,32.58426966292135,43.258426966292134,,,,,,,,,,,,65.07640871916735
648,Right Defensive Midfield,3277,Yohan Cabaye,Crystal Palace,31,3010,,,,,,,29.775280898876407,,,95.50561797752809,,56.46067415730337,88.20224719101124,,,65.4494382022472,20.224719101123593,92.97752808988764,32.58426966292135,,,,43.82022471910113,11.235955056179774,50.56179775280899,,,,,,,,,,,,68.229886258327
649,Center Defensive Midfield,3344,Andrew Surman,AFC Bournemouth,28,3578,,,,,,,76.96629213483146,,,38.48314606741573,,5.617977528089887,82.02247191011236,,,2.247191011235955,3.089887640449438,19.382022471910112,68.82022471910112,,,,70.2247191011236,26.96629213483146,31.46067415730337,,,,,,,,,,,,56.45134210437623
650,Left Defensive Midfield,3381,Nemanja Matić,Chelsea,33,2646,,,,,,,81.46067415730337,,,48.31460674157304,,24.15730337078652,41.29213483146067,,,78.08988764044943,15.168539325842698,64.32584269662921,62.92134831460674,,,,46.348314606741575,55.89887640449438,77.24719101123596,,,,,,,,,,,,63.20043383536331
651,Left Defensive Midfield,3437,Francis Joseph Coquelin,Arsenal,1,1969,,,,,,,97.19101123595506,,,97.19101123595506,,26.96629213483146,13.764044943820226,,,95.50561797752809,22.752808988764045,19.382022471910112,15.730337078651685,,,,32.02247191011236,87.64044943820225,77.24719101123596,,,,,,,,,,,,71.43814635075998
652,Left Defensive Midfield,3464,James McArthur,Crystal Palace,31,2439,,,,,,,70.2247191011236,,,62.07865168539326,,46.62921348314607,58.98876404494382,,,41.01123595505618,34.55056179775281,70.50561797752809,68.82022471910112,,,,1.6853932584269662,88.76404494382022,86.51685393258427,,,,,,,,,,,,63.013337703760165
653,Right Defensive Midfield,3478,Francesc Fàbregas i Soler,Chelsea,33,3119,,,,,,,52.24719101123596,,,28.370786516853936,,74.15730337078652,94.9438202247191,,,83.14606741573034,11.797752808988763,92.97752808988764,97.19101123595506,,,,100.0,24.719101123595504,39.8876404494382,,,,,,,,,,,,78.33875790286757
654,Left Defensive Midfield,3517,Aaron Ramsey,Arsenal,1,2720,,,,,,,70.78651685393258,,,32.02247191011236,,78.65168539325843,83.70786516853933,,,70.78651685393258,56.17977528089888,96.06741573033707,87.92134831460675,,,,88.20224719101124,39.325842696629216,93.82022471910112,,,,,,,,,,,,74.29396322376823
655,Right Defensive Midfield,3600,Morgan Schneiderlin,Manchester United,39,2346,,,,,,,96.06741573033707,,,85.39325842696628,,49.43820224719101,19.662921348314608,,,55.0561797752809,79.7752808988764,45.78651685393258,15.730337078651685,,,,29.49438202247191,33.42696629213483,47.752808988764045,,,,,,,,,,,,60.560853645611864
656,Right Defensive Midfield,3607,James McCarthy,Everton,29,2730,,,,,,,80.33707865168539,,,14.887640449438203,,45.2247191011236,38.764044943820224,,,70.2247191011236,29.213483146067414,64.32584269662921,62.92134831460674,,,,23.595505617977526,55.0561797752809,11.51685393258427,,,,,,,,,,,,55.032750762413215
657,Left Defensive Midfield,3626,Ben Watson,Watford,23,2922,,,,,,,11.235955056179774,,,61.23595505617978,,42.69662921348314,78.65168539325843,,,47.752808988764045,18.53932584269663,45.78651685393258,15.730337078651685,,,,67.97752808988764,72.47191011235955,7.303370786516854,,,,,,,,,,,,56.04441611961996
658,Left Defensive Midfield,3633,Gareth Barry,Everton,29,3011,,,,,,,53.37078651685393,,,34.831460674157306,,50.56179775280899,75.84269662921348,,,82.30337078651685,36.51685393258427,19.382022471910112,15.730337078651685,,,,93.53932584269663,52.24719101123596,44.9438202247191,,,,,,,,,,,,65.25010291666186
659,Left Defensive Midfield,3636,Charlie Adam,Stoke City,30,1127,,,,,,,7.303370786516854,,,8.98876404494382,,21.34831460674157,60.95505617977528,,,5.617977528089887,95.50561797752809,70.50561797752809,68.82022471910112,,,,83.70786516853933,6.460674157303371,85.39325842696628,,,,,,,,,,,,50.687505675975174
660,Right Defensive Midfield,3665,Andrew Philip King,Leicester City,22,851,,,,,,,28.651685393258425,,,4.49438202247191,,52.80898876404494,71.91011235955057,,,21.629213483146067,3.932584269662921,100.0,81.46067415730337,,,,67.41573033707866,26.40449438202247,73.03370786516854,,,,,,,,,,,,62.22084534746572
661,Center Defensive Midfield,3897,Pedro Mba Obiang Avomo,West Ham United,40,1046,,,,,,,28.08988764044944,,,64.60674157303372,,90.4494382022472,11.235955056179774,,,87.35955056179775,52.80898876404494,19.382022471910112,73.59550561797754,,,,27.52808988764045,27.52808988764045,50.0,,,,,,,,,,,,57.172940799233984
662,Left Defensive Midfield,3961,N''Golo Kanté,Leicester City,22,3106,,,,,,,51.68539325842697,,,100.0,,93.82022471910112,60.1123595505618,,,98.31460674157303,25.56179775280899,39.8876404494382,73.59550561797754,,,,11.797752808988763,39.8876404494382,97.19101123595506,,,,,,,,,,,,79.51423798716291
663,Left Defensive Midfield,3967,Claudio Ariel Yacob,West Bromwich Albion,27,3102,,,,,,,31.741573033707866,,,67.69662921348315,,73.59550561797754,12.640449438202248,,,86.51685393258427,54.7752808988764,19.382022471910112,32.58426966292135,,,,16.292134831460675,61.79775280898876,55.89887640449438,,,,,,,,,,,,57.35595383877522
664,Left Defensive Midfield,4346,Gilbert Gianelli Imbula Wanga,Stoke City,30,1316,,,,,,,88.20224719101124,,,30.0561797752809,,25.280898876404496,57.30337078651685,,,6.179775280898876,32.02247191011236,90.1685393258427,15.730337078651685,,,,62.92134831460674,99.43820224719101,69.66292134831461,,,,,,,,,,,,67.34616162446534
665,Center Defensive Midfield,4631,Leon Britton,Swansea City,26,1782,,,,,,,92.69662921348315,,,91.85393258426966,,23.595505617977526,6.460674157303371,,,26.685393258426966,1.6853932584269662,19.382022471910112,15.730337078651685,,,,11.235955056179774,21.34831460674157,44.38202247191011,,,,,,,,,,,,59.560527958752644
666,Right Defensive Midfield,5475,John Michael Nchekwube Obinna,Chelsea,33,1799,,,,,,,98.31460674157303,,,62.92134831460674,,51.12359550561798,11.235955056179774,,,60.67415730337079,61.51685393258427,19.382022471910112,56.17977528089888,,,,29.49438202247191,28.08988764044944,58.42696629213483,,,,,,,,,,,,59.344569876140625
667,Left Defensive Midfield,5489,Mile Jedinak,Crystal Palace,31,1505,,,,,,,5.617977528089887,,,89.8876404494382,,82.02247191011236,39.8876404494382,,,73.03370786516854,90.73033707865169,19.382022471910112,15.730337078651685,,,,72.47191011235955,14.04494382022472,40.73033707865169,,,,,,,,,,,,58.12656094204803
