player_id,player_name,team,team_id,matches_played,value_eur,wage_eur,age,height_cm,weight_kg,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,competition,tackle_success_rate,interception_success_rate,head_clearance_success_rate,headed_shot_duel_rate,pass_completion_rate,crosses_completed,cutbacks_completed,switches_completed,through_balls_completed,progressive_passes_completed,progressive_passes_accuracy,passes_final_third_accuracy,passes_to_box_accuracy,progressive_carries_rate,avg_carry_distance,duel_success_rate,yellow_cards,red_cards,dribble_success_rate,minutes_played,goals_scored,shot_accuracy,xg_total,avg_xg,goals_minus_xg,conversion_rate_inside_box,save_percentage,penalties_saved,penalty_save_percentage,xg_against,clean_sheets,goals_conceded,xg_against_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,xg_against_per90,xg_against_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,main_position,aerial_dominance_index_per90,rating
7150,Riccardo Saponara,Empoli,290,33,4600000.00,35000.00,23,184,73,,2017.00,27,Italy,Right,Italy - Serie A,65.79,75.00,36.36,0.00,73.34,7.00,3.00,10.00,5.00,199,57.85,58.27,37.29,68.31,12.53,65.79,6,1,52.50,3004,5,48.98,6.88,0.09,-1.88,9.76,0.00,0,0.00,0.00,0,0,0.00,0.74,0.08,0.62,1.04,0.32,0.11,0.47,3.59,0.05,13.12,3.32,35.74,26.21,8.74,0.41,0.35,9.52,26.96,4.43,4.61,0.20,0.89,0.20,0.20,0.08,0.53,0.29,0.80,0.14,9.28,26.45,10.30,5.96,18.66,5.30,17.01,11.62,1.88,1.13,0.74,2.42,1.10,0.00,0.00,0.00,0.00,0.00,2.18,1.46,0.71,0.74,0.71,1.22,0.02,0.14,0.00,0.29,1.85,2.15,0.00,0.20,-0.06,0.00,0.00,0.17,0.02,offensive midfield,0.0,66.11813744458702
7151,Mário Rui Silva Duarte,Empoli,290,36,5500000.00,50000.00,24,170,67,,2016.00,38,Portugal,Left,Italy - Serie A,60.00,59.26,20.00,0.00,81.01,7.00,1.00,23.00,2.00,283,50.90,60.89,28.29,72.94,12.55,53.33,7,1,50.00,3378,0,21.05,0.81,0.02,-0.82,0.00,0.00,0,0.00,0.00,0,0,0.00,1.19,0.85,2.77,2.15,1.19,0.23,0.66,4.60,0.00,10.87,1.86,62.42,50.56,10.57,1.01,0.26,11.85,37.69,13.74,11.64,0.13,1.38,0.18,0.07,0.02,1.06,0.61,0.15,0.05,34.28,28.13,14.81,7.53,19.07,4.04,14.86,10.84,0.55,1.99,1.06,2.58,1.09,0.00,0.02,0.00,0.00,0.00,0.77,0.50,0.10,0.39,0.26,0.07,0.00,0.00,0.00,0.05,0.85,0.90,0.00,0.02,-0.03,0.00,0.00,0.18,0.02,side back,0.0,61.42875551689701
7155,Vincent Laurini,Empoli,290,25,1000000.00,10000.00,26,173,72,,2016.00,18,France,Right,Italy - Serie A,50.00,60.00,42.11,0.00,84.68,1.00,2.00,19.00,0.00,113,56.50,68.88,25.58,69.14,11.95,46.88,5,0,56.25,2250,1,66.67,0.31,0.10,0.69,100.00,0.00,0,0.00,0.00,0,0,0.00,0.64,0.72,2.88,2.56,1.51,0.64,0.52,3.88,0.00,10.88,2.20,44.92,38.04,6.04,0.84,0.00,6.88,26.60,10.44,8.24,0.08,0.44,0.04,0.12,0.08,1.00,0.75,0.08,0.00,26.56,18.36,8.00,4.52,11.44,1.72,9.72,6.72,0.36,1.28,0.60,1.28,0.92,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.04,0.00,0.04,0.00,0.00,0.20,0.20,0.00,0.01,0.02,0.00,0.00,0.20,0.00,side back,0.0,48.17741052156825
7157,Marco Sportiello,Atalanta,228,36,5000000.00,35000.00,23,192,87,,2019.00,27,Italy,Right,Italy - Serie A,0.00,0.00,0.00,0.00,58.44,0.00,0.00,9.00,0.00,276,37.86,24.17,25.00,69.80,10.26,0.00,2,0,100.00,3375,0,0.00,0.00,0.00,0.00,0.00,72.00,3,42.86,24.49,11,42,-17.52,0.00,0.00,0.00,0.00,0.00,0.00,0.05,4.88,0.00,0.18,0.02,28.10,16.42,11.04,0.53,0.10,11.68,7.57,1.51,19.81,0.00,0.00,0.00,0.00,0.00,0.58,0.24,0.00,0.00,28.10,0.00,19.44,7.36,3.20,0.10,3.97,2.77,0.02,0.00,0.00,0.10,0.02,0.00,0.00,0.08,2.88,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1.12,0.00,0.00,0.65,-0.47,0.05,0.00,goalkeeper,31.0,63.53659239339224
7160,Lorenzo Tonelli,Empoli,290,26,7000000.00,50000.00,25,183,78,,2017.00,27,Italy,Right,Italy - Serie A,60.42,70.27,47.67,25.00,85.49,0.00,0.00,21.00,0.00,164,57.95,38.26,13.33,63.36,11.08,54.17,9,1,50.00,2438,2,50.00,0.81,0.11,1.19,33.33,0.00,0,0.00,0.00,0,0,0.00,1.07,0.95,5.90,1.99,3.17,1.51,0.25,4.06,0.03,9.56,1.58,49.35,42.19,6.46,0.62,0.07,7.16,35.29,5.75,8.89,0.00,0.03,0.00,0.00,0.00,0.99,0.77,0.07,0.00,41.05,8.30,10.44,6.05,5.50,1.10,12.29,7.78,0.18,1.77,0.95,2.10,1.07,0.00,0.00,0.00,0.00,0.00,0.25,0.22,0.11,0.11,0.03,0.22,0.00,0.07,0.00,0.00,0.18,0.18,0.00,0.03,0.04,0.00,0.00,0.33,0.03,center back,0.0,66.35119536721838
7164,Ibrahima Mbaye,Bologna,240,15,700000.00,4000.00,20,188,70,,2019.00,136,Senegal,Right,Italy - Serie A,61.29,58.33,44.44,0.00,78.30,4.00,0.00,5.00,0.00,112,63.64,66.04,26.47,68.48,11.97,58.06,3,1,37.50,1027,0,33.33,0.25,0.05,-0.26,0.00,0.00,0,0.00,0.00,0,0,0.00,1.66,0.61,4.11,3.50,2.36,1.05,0.96,5.08,0.00,18.84,3.76,55.73,43.64,10.69,1.31,0.08,12.09,32.95,12.79,10.51,0.17,1.31,0.35,0.17,0.00,0.78,0.43,0.00,0.00,26.81,28.91,15.42,9.81,18.57,2.97,14.45,9.90,0.52,2.71,1.57,2.62,1.75,0.00,0.00,0.00,0.00,0.00,0.43,0.26,0.08,0.17,0.17,0.26,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.02,-0.03,0.00,0.00,0.26,0.08,side back,0.0,63.18546438581232
7165,Rodrigo Sebastián Palacio,Inter Milan,238,27,9500000.00,80000.00,33,175,70,,2016.00,52,Argentina,Right,Italy - Serie A,50.00,66.67,40.00,50.00,74.65,17.00,6.00,9.00,0.00,46,46.94,63.81,32.67,52.45,13.40,50.00,5,0,58.54,1404,2,75.00,3.27,0.19,-1.28,11.76,0.00,0,0.00,0.00,0,0,0.00,0.83,0.25,0.64,2.17,0.32,0.12,1.02,3.65,0.06,22.56,5.32,36.92,27.56,8.14,0.89,0.32,9.35,26.34,4.80,6.08,0.06,3.33,1.08,0.51,0.38,1.21,0.57,0.19,0.00,6.02,30.89,6.28,2.94,20.19,6.47,16.98,8.91,1.53,1.66,0.83,3.58,1.66,0.00,0.00,0.00,0.00,0.00,1.08,0.76,0.57,0.19,0.32,1.08,0.00,0.12,0.00,0.25,1.60,1.85,0.00,0.21,-0.09,0.00,0.00,0.32,0.00,striker,0.0,61.74631900281815
7166,Riccardo Montolivo,AC Milan,243,31,12500000.00,100000.00,30,182,79,,2016.00,27,Italy,Right,Italy - Serie A,70.48,63.77,17.39,0.00,81.66,2.00,0.00,95.00,4.00,340,57.05,62.00,32.35,49.90,11.66,70.48,5,0,64.52,2907,0,27.78,0.93,0.03,-0.94,0.00,0.00,0,0.00,0.00,0,0,0.00,1.33,1.36,1.70,2.32,0.71,0.12,1.02,8.57,0.00,17.05,3.83,60.92,49.75,9.78,0.80,0.58,11.17,40.40,5.91,15.10,0.06,0.30,0.06,0.00,0.00,3.18,2.94,0.27,0.12,31.98,28.94,18.45,10.52,17.67,3.15,14.82,7.39,0.61,1.88,1.33,1.39,0.71,0.00,0.00,0.00,0.00,0.00,0.92,0.55,0.15,0.40,0.37,0.06,0.00,0.00,0.00,0.03,0.55,0.58,0.00,0.02,-0.03,0.00,0.00,0.15,0.00,defensive midfield,0.0,72.52270547449751
7168,Andrea Poli,AC Milan,243,18,8500000.00,80000.00,25,182,77,,2017.00,27,Italy,Right,Italy - Serie A,58.33,66.67,40.00,0.00,85.87,1.00,0.00,3.00,0.00,36,78.26,71.58,31.25,37.68,10.56,58.33,1,0,100.00,376,0,0.00,0.16,0.03,-0.17,0.00,0.00,0,0.00,0.00,0,0,0.00,1.67,1.91,1.91,5.98,1.19,0.47,2.39,7.89,0.00,41.17,8.13,66.06,56.72,7.89,0.95,0.47,9.33,52.89,6.94,6.46,0.00,1.19,0.23,0.00,0.00,0.71,0.71,0.00,0.00,27.04,39.01,11.01,8.61,22.73,3.82,16.51,6.22,1.67,2.87,1.67,3.59,2.87,0.00,0.23,0.00,0.00,0.00,1.19,0.47,0.00,0.47,0.71,0.47,0.00,0.00,0.00,0.23,1.67,1.91,0.00,0.03,-0.05,0.00,0.00,0.23,0.00,center midfield,0.0,S.V
7169,Adam Masina,Bologna,240,33,1200000.00,8000.00,21,189,78,,2019.00,129,Morocco,Left,Italy - Serie A,64.06,56.41,48.48,50.00,74.81,14.00,0.00,13.00,1.00,214,53.10,58.96,25.96,71.09,12.64,56.25,8,1,50.94,2813,2,22.22,1.57,0.12,0.43,33.33,0.00,0,0.00,0.00,0,0,0.00,1.31,0.70,3.39,3.35,2.11,1.02,1.02,4.95,0.00,15.93,3.74,49.65,37.14,11.13,1.08,0.28,12.50,26.68,10.75,12.79,0.12,1.40,0.44,0.06,0.00,0.83,0.41,0.06,0.03,27.03,22.61,12.89,6.84,16.06,3.32,11.29,8.03,0.86,2.04,1.15,1.02,1.15,0.00,0.03,0.00,0.00,0.00,0.41,0.28,0.06,0.22,0.12,0.19,0.00,0.06,0.00,0.09,0.70,0.79,0.00,0.05,0.01,0.00,0.00,0.25,0.03,side back,0.0,65.87577719789957
7172,Simone Romagnoli,Carpi,1683,30,1800000.00,20000.00,25,193,85,,2016.00,27,Italy,Right,Italy - Serie A,52.94,63.16,36.56,70.00,70.58,1.00,0.00,14.00,1.00,90,40.36,30.28,14.29,47.37,10.63,52.94,5,0,100.00,2817,0,9.09,0.64,0.05,-0.64,0.00,0.00,0,0.00,0.00,0,0,0.00,0.86,0.38,6.67,2.33,2.97,1.08,0.35,2.20,0.00,11.37,1.24,24.76,17.47,6.58,0.60,0.09,7.28,12.10,3.32,9.52,0.00,0.06,0.03,0.00,0.00,0.57,0.44,0.03,0.03,21.34,3.41,7.12,2.87,3.48,0.44,4.24,2.01,0.03,1.62,0.86,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.03,0.28,0.00,0.35,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.02,-0.03,0.00,0.00,0.15,0.00,center back,0.0,52.909085573424115
7173,Leonardo Bonucci,Juventus,224,36,18500000.00,140000.00,28,190,82,,2020.00,27,Italy,Right,Italy - Serie A,59.52,69.56,49.35,50.00,86.93,0.00,0.00,63.00,7.00,391,64.52,50.86,21.57,50.68,10.33,54.76,6,0,75.00,3260,3,35.00,2.15,0.08,0.84,23.08,0.00,0,0.00,0.00,0,0,0.00,0.69,0.88,4.61,1.54,2.12,1.04,0.41,3.53,0.00,6.98,1.21,64.21,55.82,6.87,1.02,0.49,8.39,46.49,5.21,12.78,0.00,0.08,0.00,0.00,0.00,1.93,1.73,0.55,0.19,56.45,7.75,16.73,10.79,8.03,1.40,16.28,8.25,0.41,1.15,0.63,0.85,0.96,0.02,0.00,0.00,0.00,0.00,0.71,0.55,0.19,0.33,0.16,0.35,0.00,0.08,0.00,0.02,0.35,0.38,0.00,0.05,0.02,0.00,0.00,0.16,0.00,center back,0.0,67.52210744610088
7174,Antonio Mirante,Bologna,240,33,5500000.00,50000.00,31,193,79,,2018.00,27,Italy,Right,Italy - Serie A,0.00,0.00,0.00,0.00,61.57,0.00,0.00,24.00,0.00,287,40.42,22.12,10.00,68.02,10.09,0.00,2,0,100.00,3089,0,0.00,0.00,0.00,0.00,0.00,70.06,1,12.50,26.46,12,41,-14.54,0.00,0.00,0.02,0.02,0.00,0.00,0.05,5.50,0.00,0.02,0.00,31.61,19.46,10.80,1.22,0.11,12.14,9.64,1.42,21.29,0.00,0.00,0.00,0.00,0.00,1.25,0.69,0.00,0.00,31.61,0.00,20.68,8.36,3.03,0.29,5.73,3.90,0.08,0.00,0.00,0.14,0.02,0.00,0.00,0.02,2.79,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.77,-0.43,0.05,0.00,goalkeeper,51.7,64.71638494045332
7175,Erick Antonio Pulgar Farfán,Bologna,240,13,2000000.00,20000.00,21,186,70,,2019.00,55,Chile,Right,Italy - Serie A,68.42,57.14,40.00,0.00,85.67,0.00,0.00,10.00,0.00,54,72.97,76.15,16.67,57.27,11.30,63.16,2,0,56.25,562,0,0.00,0.18,0.03,-0.18,0.00,0.00,0,0.00,0.00,0,0,0.00,2.08,0.64,2.56,3.04,1.60,0.64,1.60,6.56,0.00,33.14,7.20,57.01,48.84,7.52,0.64,0.00,8.16,43.23,7.04,7.20,0.00,0.64,0.00,0.16,0.00,2.24,1.60,0.00,0.00,26.58,30.42,11.85,8.64,17.45,1.92,17.61,10.08,1.44,3.04,1.92,0.96,2.24,0.00,0.00,0.00,0.00,0.00,0.96,0.64,0.00,0.64,0.32,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.02,-0.03,0.00,0.00,0.32,0.00,center midfield,0.0,S.V
7176,Sebastian De Maio,Genoa,233,28,4100000.00,80000.00,28,189,81,,2019.00,18,France,Right,Italy - Serie A,60.78,75.00,46.32,62.50,80.40,2.00,0.00,18.00,0.00,128,50.59,56.00,25.00,65.90,12.61,60.78,6,1,70.00,2334,1,40.00,1.50,0.10,-0.51,10.00,0.00,0,0.00,0.00,0,0,0.00,1.19,0.92,5.74,2.08,3.66,1.69,0.88,3.43,0.00,15.42,1.85,42.10,33.85,6.40,1.73,0.11,8.25,27.72,4.58,10.02,0.00,0.23,0.07,0.00,0.00,1.04,0.69,0.03,0.00,30.19,11.91,9.75,4.93,7.71,0.92,11.76,7.75,0.26,1.96,1.19,0.46,1.77,0.00,0.00,0.00,0.00,0.00,0.53,0.38,0.15,0.23,0.15,0.38,0.00,0.03,0.00,0.03,0.03,0.07,0.00,0.05,-0.02,0.00,0.00,0.23,0.03,center back,0.0,64.21009899440466
7456,Diego Perotti,AS Roma,229,31,1500000.00,80000.00,38,180,82,,2016.00,27,Italy,Right,Italy - Serie A,56.00,66.67,20.00,0.00,75.95,37.00,9.00,20.00,1.00,203,62.27,64.84,35.29,62.78,14.77,56.00,3,2,67.42,2622,4,39.39,3.79,0.09,0.20,13.04,0.00,0,0.00,0.00,0,0,0.00,0.96,0.34,0.30,1.99,0.17,0.03,0.58,4.15,0.03,21.96,3.94,49.66,37.72,10.67,1.06,0.20,11.94,35.66,5.90,8.58,0.00,3.74,1.27,0.58,0.30,1.75,0.68,0.13,0.03,11.63,38.03,11.18,6.96,27.15,8.75,24.16,15.17,2.05,1.71,0.96,2.19,1.02,0.00,0.00,0.00,0.00,0.00,1.37,1.13,0.44,0.68,0.24,0.78,0.00,0.13,0.03,0.30,1.99,2.29,0.00,0.13,0.00,0.00,0.00,0.10,0.06,winger,0.0,67.81842613722199
7457,Gregoire Defrel,Sassuolo,232,33,6000000.00,35000.00,24,179,77,,2020.00,18,France,Left,Italy - Serie A,93.75,100.00,33.33,50.00,82.18,2.00,2.00,1.00,0.00,39,54.17,73.75,37.25,51.54,12.55,81.25,3,1,45.65,2239,7,46.88,6.11,0.11,0.89,17.95,0.00,0,0.00,0.00,0,0,0.00,0.60,0.28,0.52,1.20,0.36,0.12,0.56,3.65,0.04,22.46,4.82,23.23,19.09,3.57,0.52,0.04,4.14,18.32,3.13,1.96,0.04,0.44,0.08,0.20,0.08,0.12,0.04,0.12,0.00,5.02,18.20,2.89,1.56,10.41,2.05,10.45,5.38,0.84,0.64,0.52,1.92,1.88,0.08,0.00,0.00,0.00,0.00,2.09,1.28,0.60,0.68,0.80,1.56,0.00,0.28,0.00,0.16,0.88,1.04,0.00,0.24,0.03,0.00,0.00,0.12,0.04,striker,0.0,62.553695459289166
7458,Alessio Romagnoli,AC Milan,243,34,6500000.00,45000.00,20,188,78,,2020.00,27,Italy,Left,Italy - Serie A,57.78,66.67,51.58,80.00,87.51,1.00,0.00,32.00,0.00,193,62.46,59.24,15.79,55.91,11.92,57.78,9,1,68.75,3096,0,0.00,0.32,0.05,-0.32,0.00,0.00,0,0.00,0.00,0,0,0.00,0.75,0.75,4.88,1.86,2.76,1.42,0.34,3.40,0.00,10.17,1.54,45.61,39.91,5.11,0.58,0.00,5.69,32.47,4.53,9.01,0.02,0.11,0.02,0.00,0.00,1.04,0.93,0.00,0.00,38.43,7.18,8.98,5.61,4.56,0.55,14.50,8.11,0.31,1.30,0.75,0.66,1.48,0.00,0.05,0.00,0.00,0.00,0.17,0.14,0.00,0.14,0.02,0.14,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.00,-0.01,0.00,0.00,0.26,0.02,center back,0.0,61.92051101459482
7460,Isaac Cofie,Carpi,1683,29,3900000.00,35000.00,24,180,73,Genoa,2016.00,117,Ghana,Right,Italy - Serie A,74.65,64.86,62.50,0.00,73.41,2.00,0.00,22.00,1.00,153,48.88,53.26,21.28,49.73,9.74,73.23,7,0,76.47,2439,0,21.05,1.11,0.04,-1.12,0.00,0.00,0,0.00,0.00,0,0,0.00,1.95,0.88,2.06,2.17,0.88,0.55,1.14,5.90,0.00,25.16,4.16,34.28,25.16,8.22,0.62,0.25,9.11,20.55,4.98,9.18,0.03,0.25,0.07,0.00,0.00,1.14,0.81,0.25,0.03,20.00,14.28,11.54,5.64,10.18,1.73,6.82,3.39,0.47,2.61,1.91,0.51,1.66,0.00,0.00,0.00,0.00,0.00,0.88,0.70,0.14,0.51,0.18,0.22,0.00,0.00,0.00,0.03,0.40,0.44,0.00,0.04,-0.05,0.00,0.00,0.25,0.00,defensive midfield,0.0,61.423251477530286
7461,Luca Rigoni,Genoa,233,28,230000.00,3000.00,19,180,80,,2020.00,18,France,Right,Italy - Serie A,60.53,73.33,45.45,62.50,79.31,3.00,0.00,18.00,1.00,105,58.66,67.30,43.40,52.25,11.00,52.63,5,1,60.00,2045,4,51.72,4.36,0.12,-0.37,14.81,0.00,0,0.00,0.00,0,0,0.00,1.01,0.48,1.14,1.89,0.48,0.22,0.88,4.31,0.00,20.59,4.40,33.40,26.49,6.07,0.61,0.22,6.90,23.23,3.87,6.55,0.00,0.48,0.13,0.00,0.00,1.27,0.79,0.17,0.04,13.90,19.49,7.87,4.62,11.57,2.33,7.83,4.09,0.39,1.67,0.88,0.92,1.84,0.00,0.00,0.00,0.00,0.00,1.54,1.27,0.66,0.61,0.26,1.18,0.00,0.17,0.00,0.00,0.92,0.92,0.00,0.19,-0.02,0.00,0.00,0.22,0.04,center midfield,0.0,54.56197237419115
7462,Aleandro Rosi,Frosinone,291,27,925000.00,10000.00,28,184,80,Genoa,2016.00,27,Italy,Right,Italy - Serie A,53.49,48.15,53.19,0.00,73.13,17.00,1.00,13.00,0.00,151,52.43,60.51,37.79,72.58,15.78,48.84,6,0,32.50,2252,0,45.45,0.73,0.04,-0.73,0.00,0.00,0,0.00,0.00,0,0,0.00,0.91,0.51,3.87,2.31,1.87,0.99,0.39,4.83,0.03,15.06,2.59,37.48,27.41,8.79,1.15,0.11,10.07,15.34,11.34,11.26,0.07,2.03,0.67,0.07,0.03,0.95,0.51,0.03,0.00,17.38,20.10,11.50,6.03,15.78,3.27,9.91,7.19,0.51,1.71,0.83,1.67,2.63,0.00,0.00,0.00,0.00,0.00,0.59,0.43,0.19,0.23,0.15,0.23,0.00,0.00,0.00,0.00,0.47,0.47,0.00,0.02,-0.03,0.00,0.00,0.23,0.00,side back,0.0,52.92967365742083
7463,Ignazio Abate,AC Milan,243,27,6500000.00,90000.00,28,180,73,,2019.00,27,Italy,Right,Italy - Serie A,63.10,51.52,34.21,0.00,77.41,15.00,0.00,15.00,2.00,345,61.17,64.55,30.00,68.38,13.97,59.52,7,0,55.26,2531,1,33.33,0.23,0.05,0.77,33.33,0.00,0,0.00,0.00,0,0,0.00,1.88,0.60,2.70,1.81,1.35,0.46,0.56,3.84,0.03,14.29,3.37,57.60,44.59,12.26,0.53,0.21,13.01,32.21,9.99,15.82,0.03,1.77,0.53,0.00,0.00,0.92,0.53,0.17,0.07,29.72,27.87,20.05,12.26,20.76,4.26,15.18,10.38,0.74,2.98,1.77,0.64,1.49,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.03,0.03,0.03,0.10,0.00,0.03,0.00,0.03,0.64,0.67,0.00,0.00,0.02,0.00,0.00,0.24,0.00,side back,0.0,67.01121097902775
7464,Cristian Daniel Ansaldi,Genoa,233,24,8000000.00,90000.00,28,181,76,Zenit St. Petersburg,2016.00,52,Argentina,Left,Italy - Serie A,54.67,60.71,37.14,0.00,72.01,16.00,2.00,29.00,0.00,193,53.17,61.54,30.48,64.17,12.79,48.00,4,0,59.62,2152,0,33.33,0.41,0.03,-0.42,0.00,0.00,0,0.00,0.00,0,0,0.00,1.71,0.71,3.34,2.30,1.46,0.54,0.58,5.39,0.00,18.90,3.55,44.83,32.28,10.83,1.63,0.08,12.54,24.59,8.19,12.63,0.04,2.76,0.66,0.29,0.08,2.09,1.21,0.08,0.00,21.62,23.21,15.18,8.07,18.48,4.39,17.85,11.45,1.29,3.13,1.50,2.00,1.67,0.04,0.00,0.00,0.00,0.00,0.54,0.37,0.12,0.25,0.16,0.08,0.00,0.00,0.00,0.16,0.79,0.96,0.00,0.01,-0.02,0.00,0.00,0.16,0.00,side back,0.0,72.37669533842339
7465,Daniele Baselli,Torino,241,35,12000000.00,50000.00,23,182,70,,2020.00,27,Italy,Right,Italy - Serie A,59.65,70.59,57.14,0.00,74.75,9.00,0.00,33.00,5.00,94,54.34,58.31,35.44,54.77,12.98,57.89,6,0,55.26,2352,4,60.87,2.91,0.08,1.08,14.29,0.00,0,0.00,0.00,0,0,0.00,1.30,0.91,0.61,1.68,0.26,0.15,0.91,5.43,0.03,24.14,3.94,33.94,25.36,7.61,0.88,0.07,8.57,20.35,4.78,9.41,0.03,1.45,0.34,0.03,0.00,2.14,1.26,0.38,0.19,13.08,20.85,6.61,3.59,15.88,6.04,15.65,8.57,1.60,2.18,1.26,1.56,2.14,0.00,0.00,0.00,0.00,0.00,1.26,0.88,0.53,0.34,0.38,0.53,0.00,0.15,0.00,0.07,1.91,1.98,0.00,0.11,0.04,0.00,0.00,0.22,0.00,center midfield,0.0,60.096704615252754
7467,Nicolás Andrés Burdisso,Genoa,233,28,1600000.00,50000.00,34,182,81,,2017.00,52,Argentina,Right,Italy - Serie A,60.00,47.37,36.54,42.86,81.94,0.00,0.00,74.00,0.00,128,50.59,35.92,12.50,55.41,12.36,60.00,7,0,100.00,2619,0,33.33,0.74,0.07,-0.74,0.00,0.00,0,0.00,0.00,0,0,0.00,0.61,0.61,6.25,1.61,3.57,1.30,0.27,4.19,0.00,7.76,0.85,36.90,30.24,5.60,0.85,0.20,6.66,23.26,3.36,10.48,0.00,0.03,0.00,0.00,0.00,2.78,2.54,0.00,0.00,32.26,4.63,8.69,4.39,3.53,0.27,10.17,5.63,0.06,1.03,0.61,0.51,1.30,0.00,0.00,0.00,0.00,0.00,0.34,0.30,0.10,0.20,0.03,0.27,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.02,-0.03,0.00,0.00,0.24,0.00,center back,0.0,57.51682513597058
7468,Iago Falqué Silva,AS Roma,229,22,13000000.00,90000.00,25,174,69,Genoa,2016.00,45,Spain,Left,Italy - Serie A,63.16,57.14,0.00,66.67,81.17,10.00,0.00,4.00,1.00,68,63.55,66.67,32.43,51.09,11.65,57.89,1,0,60.00,1219,2,61.54,1.37,0.08,0.62,14.29,0.00,0,0.00,0.00,0,0,0.00,0.88,0.29,0.44,1.25,0.07,0.00,0.73,3.17,0.00,18.45,3.17,44.29,35.95,7.08,1.03,0.22,8.34,31.74,4.06,8.71,0.00,2.65,0.73,0.07,0.00,1.55,0.29,0.14,0.07,13.95,30.34,7.89,5.02,20.37,5.46,13.58,6.94,0.66,1.40,0.81,0.73,0.51,0.00,0.00,0.00,0.00,0.00,1.18,0.95,0.59,0.36,0.22,0.51,0.00,0.14,0.00,0.14,1.25,1.40,0.00,0.10,0.04,0.00,0.00,0.07,0.00,winger,0.0,58.06213076562214
7470,Joel Chukwuma Obi,Torino,241,10,2900000.00,20000.00,24,176,71,,2020.00,133,Nigeria,Left,Italy - Serie A,47.62,66.67,0.00,50.00,75.81,1.00,0.00,2.00,0.00,18,47.37,65.75,14.29,51.56,14.48,28.57,1,1,28.57,659,1,100.00,0.25,0.08,0.74,50.00,0.00,0,0.00,0.00,0,0,0.00,1.36,0.27,0.27,2.45,0.00,0.00,1.09,2.18,0.00,22.39,4.77,24.85,18.84,5.18,0.54,0.27,6.00,18.02,3.00,4.09,0.00,0.81,0.13,0.13,0.00,0.40,0.27,0.00,0.00,9.69,15.15,5.18,2.45,9.96,1.91,8.74,4.50,0.27,2.86,0.81,2.04,2.32,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.27,0.00,0.13,0.00,0.00,0.81,0.81,0.00,0.03,0.10,0.00,0.00,0.13,0.13,center midfield,0.0,S.V
7471,Andrea Belotti,Torino,241,35,2600000.00,20000.00,21,181,72,,2020.00,27,Italy,Right,Italy - Serie A,67.39,81.81,44.44,50.00,76.75,5.00,2.00,11.00,4.00,52,66.67,60.00,32.08,56.13,15.37,63.04,4,0,50.00,2907,12,51.61,13.21,0.18,-1.22,22.64,0.00,0,0.00,0.00,0,0,0.00,0.95,0.27,0.30,1.45,0.27,0.12,0.52,3.34,0.03,17.43,3.18,16.37,12.56,3.43,0.27,0.09,3.80,11.79,2.81,1.98,0.00,0.55,0.15,0.12,0.06,0.40,0.34,0.24,0.12,4.76,11.60,2.41,1.60,6.65,1.64,8.32,4.67,0.58,1.42,0.89,3.25,2.13,0.18,0.00,0.00,0.00,0.00,2.26,1.91,0.99,0.89,0.34,1.64,0.00,0.37,0.12,0.09,0.68,0.77,0.00,0.40,-0.04,0.00,0.00,0.12,0.00,striker,0.0,60.74210153962813
