,main_position,player_id,player_name,team,team_id,minutes_played,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,pass_completion_rate,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90
1476,Left Back,3221,Markus Suttner,Ingolstadt,189,1396,30.544747081712064,44.94163424124514,80.73929961089495,44.16342412451362,73.92996108949417,80.54474708171206,1.9455252918287937,5.836575875486381,70.8171206225681,41.82879377431907,35.019455252918284,29.18287937743191,16.731517509727624
1481,Left Back,3510,Sead Kolašinac,Schalke 04,181,1662,33.26848249027237,57.97665369649806,46.69260700389105,23.73540856031128,83.85214007782102,65.56420233463035,61.478599221789885,26.459143968871597,75.68093385214007,59.53307392996109,91.82879377431907,76.45914396887159,16.731517509727624
1482,Right Back,3530,Hiroki Sakai,Hannover 96,178,2308,17.898832684824903,63.42412451361867,36.77042801556421,5.836575875486381,67.12062256809338,24.5136186770428,25.680933852140075,45.719844357976655,25.87548638132296,66.34241245136187,31.32295719844358,65.75875486381322,16.731517509727624
1504,Left Back,5544,Ricardo Iván Rodríguez Araya,Wolfsburg,179,2124,62.06225680933852,42.80155642023346,4.085603112840467,39.88326848249027,33.07392996108949,94.94163424124513,87.93774319066148,63.81322957198443,81.51750972762646,40.66147859922179,36.964980544747085,88.13229571984435,84.43579766536965
1511,Left Back,5569,Marvin Plattenhardt,Hertha Berlin,173,3047,21.20622568093385,6.420233463035019,30.739299610894943,80.35019455252919,8.560311284046692,81.32295719844358,62.2568093385214,42.023346303501945,63.035019455252915,5.252918287937743,43.96887159533074,76.45914396887159,79.76653696498055
1521,Right Back,5658,Łukasz Piszczek,Borussia Dortmund,180,1473,32.295719844357976,17.704280155642024,42.217898832684824,81.32295719844358,45.13618677042802,88.715953307393,91.43968871595331,80.73929961089495,67.12062256809338,17.704280155642024,10.505836575875486,29.18287937743191,95.3307392996109
1525,Right Back,5681,Makoto Hasebe,Eintracht Frankfurt,184,2868,99.22178988326849,53.11284046692607,6.809338521400778,54.08560311284047,75.87548638132296,70.03891050583657,45.3307392996109,35.21400778210117,8.754863813229571,46.69260700389105,52.723735408560316,65.75875486381322,55.252918287937746
1532,Left Back,6040,Jonas Hector,FC Köln,186,2968,39.88326848249027,27.626459143968873,55.05836575875487,38.52140077821012,76.26459143968872,95.71984435797665,81.90661478599222,71.20622568093385,66.14785992217898,33.85214007782101,11.673151750972762,29.18287937743191,84.43579766536965
1533,Right Back,6309,Tin Jedvaj,Bayer Leverkusen,904,1038,25.680933852140075,22.56809338521401,62.45136186770428,47.081712062256805,71.98443579766537,15.56420233463035,12.840466926070038,52.52918287937744,23.73540856031128,21.98443579766537,67.31517509727627,29.18287937743191,16.731517509727624
1539,Right Back,6339,Gotoku Sakai,Hamburger SV,171,1952,92.21789883268482,87.54863813229572,75.29182879377431,45.13618677042802,61.478599221789885,48.63813229571984,38.91050583657588,28.01556420233463,28.21011673151751,89.29961089494164,20.038910505836576,29.18287937743191,43.57976653696498
1547,Left Back,7993,Filip Mladenović,FC Köln,186,923,37.93774319066148,23.346303501945524,8.560311284046692,10.116731517509727,71.20622568093385,91.82879377431907,29.18287937743191,43.96887159533074,90.85603112840467,31.1284046692607,50.19455252918288,29.18287937743191,96.3035019455253
1551,Right Back,8209,Márcio Rafael Ferreira de Souza,Bayern Munich,169,1650,95.13618677042801,48.249027237354085,12.2568093385214,3.501945525291829,5.836575875486381,77.82101167315176,100.0,98.83268482490273,86.38132295719845,41.82879377431907,48.44357976653696,29.18287937743191,75.29182879377431
1554,Left Back,8212,Wendell Nascimento Borges,Bayer Leverkusen,904,2422,14.396887159533073,66.53696498054474,76.07003891050583,15.17509727626459,86.7704280155642,50.583657587548636,58.949416342412455,89.10505836575877,18.09338521400778,61.86770428015564,98.0544747081712,29.18287937743191,16.731517509727624
1571,Right Back,8237,Paul Verhaegh,Augsburg,172,2318,72.37354085603113,10.700389105058365,29.18287937743191,82.49027237354085,9.72762645914397,53.11284046692607,87.15953307392996,24.90272373540856,51.16731517509727,11.089494163424124,3.501945525291829,99.22178988326849,59.92217898832685
1589,Right Back,8316,Dennis Diekmeier,Hamburger SV,171,1393,4.280155642023346,24.708171206225682,14.785992217898833,58.949416342412455,57.58754863813229,34.24124513618677,43.96887159533074,29.18287937743191,78.40466926070039,27.237354085603112,12.840466926070038,29.18287937743191,16.731517509727624
1592,Left Back,8319,Philipp Max,Augsburg,172,2125,3.501945525291829,18.482490272373543,10.894941634241246,8.949416342412452,73.54085603112841,42.217898832684824,40.07782101167315,56.03112840466926,90.85603112840467,8.171206225680933,71.20622568093385,29.18287937743191,16.731517509727624
1602,Left Back,8392,Jeremy Toljan,Hoffenheim,175,1487,25.680933852140075,12.645914396887159,49.221789883268485,29.18287937743191,22.56809338521401,12.2568093385214,37.35408560311284,50.0,1.556420233463035,3.8910505836575875,1.556420233463035,80.93385214007782,16.731517509727624
1604,Left Back,8394,Robert Bauer,Ingolstadt,189,1664,10.894941634241246,71.20622568093385,62.45136186770428,70.03891050583657,89.49416342412452,17.120622568093385,3.8910505836575875,3.11284046692607,16.147859922178988,64.39688715953308,90.27237354085604,76.45914396887159,16.731517509727624
1606,Right Back,8396,Theodor Gebre Selassie,Werder Bremen,176,3064,68.48249027237354,60.505836575875485,15.758754863813229,8.365758754863812,79.37743190661479,56.03112840466926,36.57587548638132,15.17509727626459,62.2568093385214,63.42412451361867,59.143968871595334,60.311284046692606,49.61089494163424
1614,Left Back,8504,Bastian Oczipka,Eintracht Frankfurt,184,2775,96.88715953307393,54.6692607003891,76.07003891050583,91.05058365758755,19.844357976653697,53.89105058365759,61.08949416342413,80.1556420233463,45.719844357976655,51.36186770428015,22.17898832684825,29.18287937743191,16.731517509727624
1626,Right Back,8545,Julian Korb,Borussia Mönchengladbach,185,1297,6.614785992217899,10.700389105058365,81.71206225680933,94.16342412451361,68.8715953307393,32.295719844357976,67.70428015564202,20.428015564202333,10.700389105058365,11.089494163424124,83.85214007782102,80.93385214007782,55.252918287937746
1627,Left Back,8547,Matthias Ostrzolek,Hamburger SV,171,2975,33.85214007782101,35.019455252918284,58.754863813229576,20.622568093385212,43.57976653696498,54.86381322957199,29.961089494163424,55.6420233463035,61.478599221789885,33.85214007782101,13.618677042801556,29.18287937743191,55.252918287937746
1628,Right Back,8548,Daniel Brosinski,FSV Mainz 05,177,2218,5.252918287937743,13.618677042801556,5.836575875486381,3.11284046692607,30.35019455252918,73.54085603112841,14.007782101167315,60.505836575875485,68.09338521400778,6.614785992217899,10.505836575875486,71.78988326848248,65.75875486381322
1629,Right Back,8549,Giulio Donati,FSV Mainz 05,177,1944,75.09727626459144,72.568093385214,66.53696498054474,73.15175097276264,51.75097276264592,22.957198443579767,17.509727626459142,15.953307392996107,16.147859922178988,72.17898832684824,53.89105058365759,29.18287937743191,43.57976653696498
1645,Right Back,8576,Mitchell Weiser,Hertha Berlin,173,2494,47.276264591439684,62.06225680933852,34.43579766536965,51.55642023346303,96.49805447470817,59.53307392996109,32.490272373540854,75.4863813229572,33.26848249027237,67.31517509727627,42.60700389105058,84.63035019455253,89.6887159533074
1653,Right Back,8676,Danny Vieira da Costa,Ingolstadt,189,1573,22.17898832684825,79.76653696498055,51.36186770428015,42.023346303501945,95.71984435797665,57.97665369649806,11.478599221789883,26.07003891050584,34.43579766536965,71.20622568093385,18.67704280155642,29.18287937743191,94.16342412451361
1661,Right Back,8808,Matthias Ginter,Borussia Dortmund,180,1945,95.13618677042801,33.85214007782101,9.72762645914397,49.221789883268485,12.840466926070038,63.22957198443579,89.49416342412452,61.86770428015564,79.37743190661479,38.32684824902724,38.52140077821012,97.27626459143968,95.3307392996109
1662,Left Back,8809,Oscar Wendt,Borussia Mönchengladbach,185,2769,31.517509727626457,33.07392996108949,34.43579766536965,77.62645914396887,18.67704280155642,70.03891050583657,71.59533073929961,57.19844357976653,59.143968871595334,24.5136186770428,7.003891050583658,91.63424124513618,55.252918287937746
1672,Right Back,8823,Marcel Risse,FC Köln,186,3057,72.37354085603113,82.49027237354085,50.583657587548636,61.86770428015564,75.4863813229572,98.0544747081712,0.38910505836575876,85.99221789883269,93.57976653696498,75.4863813229572,31.32295719844358,88.13229571984435,89.6887159533074
1689,Left Back,8958,Dennis Aogo,Schalke 04,181,1847,2.7237354085603114,1.556420233463035,1.556420233463035,1.556420233463035,7.003891050583658,91.82879377431907,86.38132295719845,36.18677042801556,92.60700389105058,1.556420233463035,55.6420233463035,29.18287937743191,43.57976653696498
1699,Right Back,9134,Aleksandar Ignjovski,Eintracht Frankfurt,184,1200,21.20622568093385,79.76653696498055,71.01167315175097,42.023346303501945,99.61089494163424,43.77431906614786,9.72762645914397,67.70428015564202,75.68093385214007,86.7704280155642,69.64980544747081,29.18287937743191,59.92217898832685
1706,Left Back,9222,Fabian Holland,Darmstadt 98,872,1478,68.09338521400778,85.99221789883269,65.56420233463035,73.15175097276264,96.88715953307393,12.2568093385214,3.11284046692607,1.556420233463035,4.085603112840467,91.63424124513618,97.66536964980544,29.18287937743191,16.731517509727624
1712,Right Back,9397,Pavel Kadeřábek,Hoffenheim,175,2321,20.233463035019454,5.836575875486381,36.77042801556421,25.291828793774318,15.56420233463035,24.5136186770428,24.5136186770428,26.848249027237355,42.4124513618677,5.836575875486381,28.404669260700388,29.18287937743191,38.13229571984436
1722,Right Back,9459,Paweł Olkowski,FC Köln,186,1204,10.505836575875486,14.591439688715955,42.217898832684824,64.59143968871595,38.52140077821012,2.9182879377431905,16.731517509727624,50.97276264591439,18.09338521400778,18.67704280155642,17.509727626459142,29.18287937743191,16.731517509727624
1726,Right Back,9722,Peter Pekarík,Hertha Berlin,173,1115,56.03112840466926,41.63424124513619,18.8715953307393,19.844357976653697,57.19844357976653,32.295719844357976,69.26070038910505,46.88715953307393,87.7431906614786,51.36186770428015,30.544747081712064,29.18287937743191,65.75875486381322
1728,Right Back,9728,Florian Klein,VfB Stuttgart,174,1574,1.1673151750972763,22.17898832684825,71.01167315175097,83.26848249027238,92.21789883268482,57.97665369649806,28.21011673151751,7.782101167315175,73.92996108949417,23.540856031128403,44.94163424124514,29.18287937743191,49.61089494163424
1735,Right Back,10790,Adelino André Vieira Freitas,Wolfsburg,179,2036,69.45525291828794,64.39688715953308,56.42023346303502,71.20622568093385,43.96887159533074,95.3307392996109,53.30739299610895,76.45914396887159,75.68093385214007,59.53307392996109,8.171206225680933,71.78988326848248,98.83268482490273
1753,Left Back,11458,Marcel Schmelzer,Borussia Dortmund,180,2021,62.64591439688716,35.019455252918284,18.8715953307393,56.6147859922179,66.34241245136187,87.93774319066148,92.99610894941634,78.21011673151752,90.85603112840467,28.404669260700388,38.52140077821012,29.18287937743191,94.16342412451361
1759,Left Back,12316,Oliver Sorg,Hannover 96,178,1751,8.365758754863812,23.346303501945524,21.78988326848249,12.645914396887159,34.824902723735406,12.2568093385214,20.622568093385212,7.003891050583658,6.420233463035019,25.680933852140075,20.038910505836576,29.18287937743191,16.731517509727624
1764,Right Back,12383,Florian Jungwirth,Darmstadt 98,872,1481,77.431906614786,91.43968871595331,56.42023346303502,4.669260700389105,97.66536964980544,12.2568093385214,0.7782101167315175,2.7237354085603114,28.21011673151751,85.99221789883269,27.237354085603112,29.18287937743191,16.731517509727624
1770,Left Back,12626,Emiliano Adrián Insúa Zapata,VfB Stuttgart,174,3046,86.57587548638132,49.416342412451364,78.40466926070039,95.3307392996109,82.49027237354085,71.98443579766537,36.18677042801556,65.1750972762646,70.8171206225681,58.36575875486382,65.95330739299611,29.18287937743191,34.43579766536965
1772,Left Back,13126,Miiko Martín Albornoz Inola,Hannover 96,178,2128,41.82879377431907,50.97276264591439,57.58754863813229,77.62645914396887,68.48249027237354,91.82879377431907,27.237354085603112,48.44357976653696,51.16731517509727,53.89105058365759,35.019455252918284,29.18287937743191,43.57976653696498
1773,Left Back,13206,Erik Durm,Borussia Dortmund,180,923,83.65758754863813,46.10894941634241,18.8715953307393,18.28793774319066,42.80155642023346,63.22957198443579,62.64591439688716,66.14785992217898,45.719844357976655,44.55252918287938,50.19455252918288,91.63424124513618,71.40077821011673
1780,Left Back,15651,Juan Bernat Velasco,Bayern Munich,169,1194,17.315175097276263,9.53307392996109,42.217898832684824,88.91050583657587,8.171206225680933,43.77431906614786,99.22178988326849,66.53696498054474,20.038910505836576,14.591439688715955,15.369649805447471,29.18287937743191,59.92217898832685
1785,Left Back,18399,Gaëtan Bussmann,FSV Mainz 05,177,1204,42.80155642023346,75.87548638132296,30.739299610894943,8.365758754863812,90.27237354085604,57.97665369649806,7.003891050583658,10.116731517509727,18.09338521400778,73.92996108949417,64.39688715953308,84.63035019455253,16.731517509727624
1787,Right Back,19295,Philipp Lahm,Bayern Munich,169,2287,72.37354085603113,4.669260700389105,16.926070038910506,76.65369649805449,3.11284046692607,97.27626459143968,99.61089494163424,95.71984435797665,53.69649805447471,6.22568093385214,2.7237354085603114,65.75875486381322,38.13229571984436
1799,Right Back,20522,György Garics,Darmstadt 98,872,1853,91.24513618677042,30.93385214007782,29.18287937743191,44.16342412451362,62.64591439688716,2.9182879377431905,3.501945525291829,0.38910505836575876,13.424124513618677,25.680933852140075,50.19455252918288,29.18287937743191,16.731517509727624
1800,Right Back,20665,Kevin Großkreutz,VfB Stuttgart,174,917,2.3346303501945527,31.712062256809336,44.16342412451362,100.0,55.252918287937746,41.43968871595331,57.58754863813229,17.509727626459142,68.09338521400778,21.98443579766537,51.55642023346303,29.18287937743191,16.731517509727624
1801,Left Back,20871,Pierre Bengtsson,FSV Mainz 05,177,1289,51.55642023346303,16.147859922178988,2.3346303501945527,0.7782101167315175,67.12062256809338,46.69260700389105,24.124513618677042,15.56420233463035,23.73540856031128,20.428015564202333,27.237354085603112,29.18287937743191,16.731517509727624
1802,Right Back,20950,Yanni Regäsel,Eintracht Frankfurt,184,1292,91.24513618677042,30.93385214007782,4.669260700389105,92.60700389105058,64.98054474708171,32.295719844357976,44.74708171206226,9.33852140077821,23.73540856031128,33.85214007782101,27.237354085603112,29.18287937743191,16.731517509727624
1810,Right Back,23266,Christian Träsch,Wolfsburg,179,2118,61.478599221789885,79.76653696498055,42.217898832684824,46.30350194552529,87.93774319066148,85.7976653696498,76.45914396887159,93.77431906614785,90.85603112840467,77.82101167315176,59.143968871595334,29.18287937743191,43.57976653696498
1828,Right Back,25003,Sascha Riether,Schalke 04,181,1287,35.21400778210117,16.147859922178988,25.87548638132296,21.78988326848249,31.517509727626457,60.311284046692606,81.32295719844358,34.63035019455253,53.69649805447471,20.428015564202333,38.52140077821012,29.18287937743191,16.731517509727624
1830,Left Back,26359,Santiago García,Werder Bremen,176,2693,39.29961089494164,58.754863813229576,77.82101167315176,53.30739299610895,42.4124513618677,82.49027237354085,14.785992217898833,28.01556420233463,70.8171206225681,63.42412451361867,83.85214007782102,29.18287937743191,55.252918287937746
1839,Right Back,30312,Uilson de Souza Paula Júnior,Schalke 04,181,2040,41.82879377431907,56.22568093385214,34.43579766536965,24.90272373540856,75.09727626459144,96.88715953307393,44.3579766536965,80.73929961089495,91.82879377431907,42.80155642023346,87.7431906614786,29.18287937743191,87.7431906614786
1855,Right Back,40460,Tobias Levels,Ingolstadt,189,1486,5.836575875486381,43.77431906614786,55.05836575875487,82.10116731517509,90.6614785992218,24.5136186770428,72.17898832684824,33.26848249027237,28.21011673151751,33.85214007782101,70.62256809338521,80.93385214007782,84.43579766536965
1861,Left Back,40469,Marcel Schäfer,Wolfsburg,179,1295,49.0272373540856,20.428015564202333,1.1673151750972763,96.3035019455253,21.011673151750973,99.22178988326849,61.86770428015564,56.809338521400775,96.88715953307393,11.089494163424124,12.062256809338521,80.93385214007782,87.7431906614786
1867,Right Back,40480,Markus Feulner,Augsburg,172,928,56.809338521400775,96.88715953307393,29.18287937743191,85.60311284046692,100.0,51.9455252918288,29.571984435797667,45.719844357976655,59.143968871595334,98.44357976653697,99.61089494163424,91.63424124513618,16.731517509727624
1869,Left Back,40538,Jin-Su Kim,Hoffenheim,175,1303,0.7782101167315175,2.529182879377432,86.38132295719845,58.17120622568094,81.32295719844358,9.53307392996109,35.60311284046693,42.80155642023346,23.73540856031128,3.8910505836575875,61.284046692607006,29.18287937743191,16.731517509727624
1888,Left Back,6593,Martín Montoya Torralbo,Real Betis,218,1211,8.365758754863812,54.6692607003891,73.54085603112841,11.673151750972762,89.10505836575877,10.700389105058365,80.54474708171206,50.0,5.642023346303502,37.54863813229572,25.291828793774318,29.18287937743191,59.92217898832685
