player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
6647,Zouhair Feddal,Levante UD,221,"['Center Back', 'Left Center Back']",28
6649,Óscar de Marcos Arana,Athletic Club,215,"['Right Back', 'Left Back', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Right Wing Back', 'Left Center Forward']",34
6651,Joaquín Sánchez Rodríguez,Real Betis,218,"['Right Midfield', 'Right Center Forward', 'Left Midfield', 'Left Wing', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing Back', 'Right Wing Back', 'Right Center Midfield']",30
6654,Antonio Adán Garrido,Real Betis,218,['Goalkeeper'],36
6655,Fabián Ruiz Peña,Real Betis,218,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Back']",12
6656,Mikel Rico Moreno,Athletic Club,215,"['Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",17
6659,Víctor Camarasa Ferrando,Levante UD,221,"['Left Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Wing Back', 'Left Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Right Center Forward', 'Left Midfield']",34
6662,Iago Herrerín Buisán,Athletic Club,215,['Goalkeeper'],2
6663,Antonio Barragán Fernández,Valencia,207,"['Right Wing', 'Right Back', 'Right Center Back', 'Right Wing Back']",24
6665,Íñigo Martínez Berridi,Real Sociedad,210,['Left Center Back'],30
6666,Sabin Merino Zuloaga,Athletic Club,215,"['Left Wing', 'Right Wing', 'Right Midfield', 'Center Forward', 'Left Center Forward', 'Left Midfield']",22
6668,José Luis Morales Nogales,Levante UD,221,"['Right Wing Back', 'Right Back', 'Left Midfield', 'Right Midfield', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield']",35
6669,David Zurutuza Veillet,Real Sociedad,210,"['Center Attacking Midfield', 'Left Wing', 'Center Forward', 'Left Center Midfield', 'Right Wing']",16
6671,Asier Illarramendi Andonegi,Real Sociedad,210,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",33
6672,Jorge Andújar Moreno,Sevilla,213,"['Right Back', 'Left Center Back', 'Left Back', 'Right Defensive Midfield', 'Right Wing', 'Substitute']",22
